,variant,correct_counts_6261_c_105_2,correct_counts_6261_c_10_2,correct_counts_6261_c_0_3,correct_counts_6261_c_95_2,correct_counts_6261_c_95_3,correct_counts_6261_c_0_2,correct_counts_6261_c_12_1,correct_counts_6261_c_10_3,correct_counts_6261_c_105_3,correct_counts_6261_c_10_1,correct_counts_6261_c_105_1,correct_counts_6261_c_12_3,correct_counts_6261_c_75_4,correct_counts_6261_c_95_1,correct_counts_6261_c_0_1,correct_counts_6261_c_12_2,correct_counts_6261_c_10_4,correct_counts_6261_c_105_4,correct_counts_6261_c_95_4,correct_counts_6261_c_75_1,correct_counts_6261_c_0_4,correct_counts_6261_c_75_2,correct_counts_6261_c_75_3,correct_counts_6261_c_12_4,correct_counts_6261_c_11_1,correct_counts_6261_c_11_2,correct_counts_6261_c_11_3,correct_counts_6261_c_7_4,correct_counts_6261_c_7_1,correct_counts_6261_c_7_3,correct_counts_6261_c_11_4,correct_counts_6261_c_7_2,correct_counts_6261_c_9_1,correct_counts_6261_c_115_1,correct_counts_6261_c_85_1,correct_counts_6261_c_85_3,correct_counts_6261_c_115_3,correct_counts_6261_c_9_3,correct_counts_6261_c_9_2,correct_counts_6261_c_115_2,correct_counts_6261_c_85_2,correct_counts_6261_c_9_4,correct_counts_6261_c_115_4,correct_counts_6261_c_85_4,correct_counts_6261_c_8_3,correct_counts_6261_c_8_2,correct_counts_6261_c_8_1,correct_counts_6261_c_8_4,mean_bin1__7_,mean_bin2__7_,mean_bin3__7_,mean_bin4__7_,meanbin__7_,mean_bin1__75_,mean_bin2__75_,mean_bin3__75_,mean_bin4__75_,meanbin__75_,mean_bin1__8_,mean_bin2__8_,mean_bin3__8_,mean_bin4__8_,meanbin__8_,mean_bin1__85_,mean_bin2__85_,mean_bin3__85_,mean_bin4__85_,meanbin__85_,mean_bin1__9_,mean_bin2__9_,mean_bin3__9_,mean_bin4__9_,meanbin__9_,mean_bin1__95_,mean_bin2__95_,mean_bin3__95_,mean_bin4__95_,meanbin__95_,mean_bin1__10_,mean_bin2__10_,mean_bin3__10_,mean_bin4__10_,meanbin__10_,mean_bin1__105_,mean_bin2__105_,mean_bin3__105_,mean_bin4__105_,meanbin__105_,mean_bin1__11_,mean_bin2__11_,mean_bin3__11_,mean_bin4__11_,meanbin__11_,mean_bin1__115_,mean_bin2__115_,mean_bin3__115_,mean_bin4__115_,meanbin__115_,mean_bin1__12_,mean_bin2__12_,mean_bin3__12_,mean_bin4__12_,meanbin__12_,mean_bin1__0_,mean_bin2__0_,mean_bin3__0_,mean_bin4__0_,meanbin__0_
1250,01001001011,36.0,0.0,5.0,37.0,34.0,210.0,1378.0,43.0,42.0,674.0,1625.0,5.0,44.0,183.0,1636.0,9.0,33.0,23.0,15.0,515.0,0.0,122.0,90.0,2.0,800.0,10.0,12.0,26.0,78.0,72.0,4.0,429.0,947.0,441.0,807.0,56.0,4.0,70.0,66.0,1.0,106.0,9.0,0.0,27.0,75.0,192.0,436.0,16.0,33779.22420480993,19012.929095354524,2811.817288876368,1165.3170516933085,2.79855573042401,37359.41061346778,11078.477372765426,3501.7931754874653,1158.441083093963,2.707223825722082,37730.30217246386,17646.784821073215,2466.79798947539,1324.7829806914094,2.7446636229659473,46349.86602705389,8030.283760273562,3089.9143952364357,1778.994286229475,2.6127576525078338,46861.8522101846,3910.9269311779713,2929.73106982955,772.7014570241654,2.518373670425001,49994.27995659588,3097.025537747196,1719.1821314374101,789.8922977482488,2.4393747541784956,51550.02247770654,0.0,1416.8373409524827,857.254106624434,2.379414201167084,53855.40299120568,1803.6909638468235,1395.7843357475458,1201.6190714274317,2.397291544584765,56392.70470220538,662.594181665969,433.5776342371561,195.87930593946714,2.3778507653307472,35137.23147062842,5.792325555678425,10.082885628341367,0.0,2.337292600202486,18002.806165624366,2.041130117240054,1.3413891832179814,2.217571809498093,2.281657812043209,49452.087539651046,179.25418928487136,0.806063076752029,0.0,2.2541672500842354
1251,01000000001,36.0,0.0,1.0,26.0,30.0,1.0,792.0,45.0,21.0,361.0,911.0,1.0,33.0,66.0,730.0,3.0,13.0,6.0,20.0,211.0,1.0,66.0,44.0,21.0,323.0,4.0,8.0,40.0,37.0,68.0,1.0,256.0,519.0,180.0,427.0,34.0,0.0,29.0,59.0,0.0,85.0,5.0,0.0,21.0,48.0,64.0,195.0,4.0,16023.478148435479,11345.71060235608,2655.605217272125,1792.7954641435515,2.9385099501836747,15306.476969789712,5993.274644282936,1711.9877746827608,868.8308123204723,2.781869087550665,16874.791109244157,5882.261607024406,1578.7507132642495,331.19574517285236,2.7084383774797463,24524.650301799273,6439.378487011818,1876.0194542506931,1383.662222622925,2.6804949550887796,25682.472330608034,3496.1316505984896,1213.745728929385,429.2785872356475,2.5322136351720967,18030.723918772284,2176.288215714246,1516.9254100918324,1053.1897303309984,2.575843355834224,27610.62034785172,0.0,1482.736752159575,337.7061632156861,2.3974815522951127,30192.167461531306,1803.6909638468235,697.8921678737729,313.4658447201996,2.395901967148287,22768.554523515424,265.0376726663876,289.05175615810407,48.969826484866786,2.3793821026199233,14341.727130868743,0.0,0.0,0.0,2.337091903515219,10347.04098924129,0.6803767057466846,0.2682778366435963,23.284503999729974,2.283824061980028,22066.029281140138,0.8535913775470065,0.16121261535040582,0.2931904161412358,2.2524049583918213
1252,00111111000,36.0,3.0,11.0,133.0,49.0,2.0,853.0,36.0,24.0,296.0,891.0,1.0,68.0,24.0,918.0,1.0,11.0,4.0,2.0,9.0,16.0,121.0,286.0,11.0,458.0,4.0,3.0,34.0,9.0,235.0,1.0,232.0,84.0,283.0,69.0,103.0,3.0,119.0,228.0,20.0,146.0,2.0,0.0,15.0,273.0,95.0,26.0,21.0,3897.602792862684,10282.050233385196,9177.459206749256,1523.8761445220189,3.4327592385013803,652.8829039246797,10987.670181185382,11127.920535437945,1790.318037508852,3.614395434940262,2249.972147899221,8731.482072926852,8979.144681690419,1738.7776621574749,3.525845647194012,3962.9996974804444,11060.579518867358,5683.2354055241585,988.330159016375,3.266041604183538,4156.700724029046,13510.474853160265,4980.542818710235,171.71143489425899,3.1944012665811,6556.626879553558,11132.551257307488,2477.6448364833263,105.31897303309984,2.9453842019381495,22639.17901098091,4498.961713173264,1186.18940172766,285.7513688748113,2.487395148142637,29529.331732408777,1803.6909638468235,797.5910489985976,208.97722981346638,2.3959623676264226,32284.82344201258,265.0376726663876,108.39440855928902,48.969826484866786,2.3729704414837713,22548.38210019919,115.84651111356851,7.562164221256026,0.0,2.3393625245166167,11143.972176543966,0.22679223524889486,0.2682778366435963,12.196644952239511,2.28259997907057,27748.78750696801,1.707182755094013,1.773338768854464,4.691046658259773,2.252594143096329
1253,00111100101,36.0,2.0,4.0,39.0,38.0,5.0,1206.0,15.0,13.0,545.0,1279.0,9.0,42.0,107.0,1066.0,12.0,14.0,11.0,8.0,401.0,0.0,19.0,45.0,2.0,435.0,11.0,5.0,39.0,68.0,67.0,0.0,134.0,664.0,296.0,555.0,50.0,2.0,52.0,62.0,4.0,43.0,7.0,0.0,11.0,56.0,52.0,340.0,14.0,29448.5544349625,5938.77039342076,2616.5521993710645,1747.9755775399628,2.706803307363852,29089.560497088503,1725.3366400208452,1750.8965877437327,1105.7846702260556,2.567969993755952,29422.712703297508,4779.33755570733,1841.8758321416244,1159.1851081049833,2.622714257764976,31876.301914516618,3257.5679404883317,2758.8521386039606,724.7754499453416,2.5771287562906626,32857.72953280103,3673.9010565611247,2176.37165187338,600.9900221299064,2.5413458843739716,29231.628171342945,3264.4323235713687,1921.4388527829876,421.27589213239935,2.4990390240390665,41683.623516839856,2999.307808782176,494.24558405319164,363.68356038612353,2.3954165855547735,42388.34487738588,1803.6909638468235,432.02848487424035,574.6873819870325,2.3831094130971007,30663.533181824176,728.8535998325659,180.65734759881502,0.0,2.3793173569516717,23584.173504095266,23.1693022227137,5.041442814170684,0.0,2.3375969487236885,15755.721506344693,2.7215068229867385,2.4145005297923663,2.217571809498093,2.2817451706772705,32222.448237938886,4.267956887735033,0.6448504614016233,0.0,2.2524457464087453
1254,00111011110,36.0,9.0,3.0,152.0,87.0,3.0,977.0,38.0,13.0,283.0,991.0,4.0,321.0,69.0,1078.0,7.0,12.0,10.0,21.0,35.0,0.0,146.0,343.0,36.0,590.0,6.0,5.0,104.0,3.0,356.0,7.0,283.0,157.0,382.0,88.0,183.0,12.0,159.0,240.0,5.0,174.0,10.0,11.0,27.0,394.0,111.0,32.0,49.0,1299.2009309542282,12542.328517448323,13902.874372777596,4661.268206773234,3.661412262475369,2538.989070818199,13257.849970686495,13345.722879913339,8451.35426529914,3.6752204160010504,2769.1964897221183,10202.047474682953,12958.912104710715,4057.1478783674415,3.606655948824929,5054.260483743175,13181.786549883016,10097.398827290495,1778.994286229475,3.3402331731034662,7769.071591340003,14221.552477010806,6654.674858612835,858.557174471295,3.1517307419986706,18850.302278716477,12722.91572263713,4399.083689266314,1105.8492168475484,2.817284445216774,21644.89074360675,13496.885139519793,1252.0888129347522,311.72876604524873,2.6129947719089337,32843.510378021434,1803.6909638468235,432.02848487424035,522.4430745336659,2.3925276012616807,41589.61971787647,397.5565089995814,180.65734759881502,342.7887853940675,2.378551159293284,30436.332022176997,28.961627778392128,30.248656885024104,10.661681092723649,2.338158354832576,12763.96344253629,1.5875456467422642,1.0731113465743851,39.91629257096567,2.2847914246163974,32585.177486395984,2.5607741326410194,0.48363784605121746,0.0,2.2524162613366943
1255,00110100100,36.0,3.0,5.0,53.0,30.0,2.0,1063.0,34.0,13.0,486.0,1136.0,4.0,36.0,102.0,1231.0,6.0,5.0,3.0,12.0,408.0,1.0,49.0,74.0,2.0,605.0,4.0,13.0,29.0,65.0,97.0,0.0,91.0,789.0,261.0,508.0,62.0,0.0,63.0,85.0,3.0,52.0,6.0,0.0,24.0,61.0,44.0,317.0,12.0,28149.353504008275,4033.0455656812624,3788.142736402884,1299.776711504075,2.707886506615278,29597.358311252145,4449.55238742218,2879.2521665119157,947.8154316223334,2.6483585375159753,27432.352726309735,4044.054854829279,2006.3290314399837,993.587235518557,2.6216381866997205,29176.867337971966,3939.384486171936,3420.976651868911,1581.3282544262,2.663358266422008,39043.296086415685,5036.799835607993,2636.757962846595,515.1343046827769,2.5450355522618806,27865.66423810262,4436.279824340578,1516.9254100918324,631.913838198599,2.5233469541162092,37171.08445721866,4498.961713173264,1120.2899905205677,129.88698585218697,2.4289664071871973,37649.069414159785,1803.6909638468235,432.02848487424035,156.7329223600998,2.377612936265591,42646.98293104282,265.0376726663876,469.7091037569191,0.0,2.374977201966154,20795.50433975968,17.376976667035276,0.0,0.0,2.33743775109883,13887.505772176126,1.3607534114933693,1.0731113465743851,2.217571809498093,2.2816901165539303,37209.97540422399,1.707182755094013,0.806063076752029,0.2931904161412358,2.2524112097843467
1256,00101011100,36.0,14.0,6.0,214.0,79.0,1.0,1536.0,88.0,16.0,436.0,1791.0,0.0,271.0,74.0,1621.0,8.0,9.0,15.0,6.0,50.0,0.0,219.0,458.0,31.0,701.0,7.0,14.0,111.0,5.0,525.0,7.0,451.0,248.0,392.0,177.0,201.0,2.0,154.0,364.0,4.0,252.0,3.0,1.0,54.0,409.0,201.0,56.0,54.0,2165.3348849237136,19987.9511002445,20502.834398056846,4975.007412998356,3.6158507997991443,3627.127244025998,19886.77495602974,17820.2363819251,7134.9439436014545,3.5946107824596756,4846.093857013707,18473.977859561022,13452.271702605793,4471.142559833506,3.486084875234295,10165.955745710706,19090.86327914092,11090.585597187921,3557.98857245895,3.2570122318302692,12272.164042371469,21569.354590133054,6445.40835362501,257.56715234138846,3.053062734210726,20216.2662119568,17912.526083186483,3994.5702465751588,315.9569190992995,2.8087673116802527,33346.89881347188,20995.154661475233,2899.5740931120577,233.79657453393654,2.6218183691389894,59356.93954292269,1803.6909638468235,531.7273659990651,783.664611800499,2.37651459264434,49414.107495307464,463.8159271661783,505.8405732766821,342.7887853940675,2.380501782256741,31233.094640558596,23.1693022227137,5.041442814170684,0.9692437357021498,2.3374924672226083,20066.98858519523,1.8143378819911589,0.0,34.37236304722044,2.2832635022391616,48998.67597907967,0.8535913775470065,0.9672756921024349,0.0,2.2523886247340483
1257,00010000110,36.0,11.0,4.0,143.0,32.0,0.0,1245.0,23.0,9.0,476.0,1305.0,13.0,194.0,100.0,1358.0,10.0,14.0,2.0,12.0,41.0,1.0,169.0,330.0,3.0,526.0,5.0,12.0,112.0,6.0,374.0,4.0,365.0,190.0,370.0,202.0,246.0,6.0,151.0,279.0,11.0,226.0,7.0,1.0,31.0,350.0,137.0,65.0,47.0,2598.4018619084563,16176.501444765503,14605.828694996688,5019.827299601944,3.591669152367513,2974.2443401013184,15346.415377027517,12839.908310120705,5107.672048187019,3.572542882014835,5624.930369748053,12591.716252536618,11511.723950885153,3891.550005781015,3.460204548157121,11601.825201319562,17121.17103605495,13573.552521931486,2042.5489953005083,3.2290744735785677,9402.061161494272,16532.554754525063,6319.848450632315,600.9900221299064,3.100332046508126,27319.27866480649,11969.585186428352,1618.0537707646213,631.913838198599,2.6397998784018886,36406.247328469304,16496.192948301967,757.8432288815605,363.68356038612353,2.5505040940122967,43250.031325245174,1803.6909638468235,299.0966433744741,104.48861490673319,2.3700998080681996,37078.203341700035,331.2970908329845,433.5776342371561,195.87930593946714,2.3799353517001265,29480.216880119082,63.71558111246268,15.124328442512052,0.9692437357021498,2.338241219624388,16265.234888390665,2.2679223524889487,3.4876118763667514,3.3263577142471394,2.28182809848588,41048.85995039494,0.0,0.6448504614016233,0.2931904161412358,2.2523845548530734
1258,00001110010,36.0,2.0,6.0,42.0,32.0,2.0,1410.0,24.0,8.0,489.0,1369.0,3.0,40.0,178.0,1447.0,44.0,7.0,4.0,9.0,315.0,2.0,169.0,62.0,58.0,748.0,12.0,4.0,26.0,46.0,107.0,0.0,530.0,887.0,493.0,759.0,44.0,0.0,53.0,36.0,0.0,62.0,1.0,3.0,13.0,61.0,167.0,309.0,3.0,19921.080941298165,23489.16648144032,4178.672915413491,1165.3170516933085,2.988476115809539,22850.90163736379,15346.415377027517,2412.346409780254,1053.1282573581482,2.842826990491892,26740.053603879205,15349.026380829308,2006.3290314399837,248.39680887963925,2.7600034192251117,43592.996672284884,4696.958425820385,2427.789881971485,856.5528044808583,2.542530877941924,43892.78026444957,2133.232871551621,2218.224952870945,85.85571744712949,2.4596350488052954,48628.31602335555,3515.5425023076277,1618.0537707646213,473.93537864894927,2.4356882324051714,37400.53559584347,2999.307808782176,790.7929344851066,181.84178019306177,2.4030873183091,45371.10565843728,1803.6909638468235,265.86368299953256,208.97722981346638,2.3705699760093006,52727.17889656203,795.1130179991628,144.52587807905203,0.0,2.374361176904662,39280.397086212724,0.0,0.0,2.9077312071064494,2.3371375115238235,18420.868427815934,9.978858350951374,0.8048335099307888,64.3095824754447,2.285340781195655,43739.10187645175,1.707182755094013,0.9672756921024349,0.5863808322824716,2.2524132852526635
1259,10110000010,35.0,2.0,4.0,126.0,57.0,0.0,930.0,43.0,46.0,585.0,1212.0,0.0,312.0,85.0,1132.0,9.0,30.0,27.0,10.0,80.0,1.0,199.0,350.0,13.0,603.0,15.0,15.0,99.0,10.0,250.0,15.0,291.0,339.0,421.0,232.0,176.0,6.0,128.0,400.0,4.0,250.0,12.0,7.0,46.0,444.0,151.0,86.0,96.0,4330.669769847427,12896.88197377195,9763.254475265167,4437.16877375529,3.4960827578442957,5803.403590441597,18070.63112442885,13618.084571340143,8214.400407393556,3.5373000924593003,7442.215566128193,13878.460979073207,14603.444097694308,7948.697884148456,3.5214403734766875,13324.86854805019,18939.34849121123,9711.15952788594,3030.879154316883,3.164679845654142,16775.256493402936,23702.587461684674,5357.22252768832,1030.2686093655539,2.9940221457768064,23221.386865085515,10546.627506922883,2882.1582791744813,526.5948651654992,2.686353601054169,44742.97203183728,2999.307808782176,1416.8373409524827,779.3219151131218,2.4195521590917504,40167.845184825404,1753.5884370733006,1528.716177247312,1410.5963012408981,2.420027627315868,42506.00116928731,993.8912724989535,541.9720427964451,734.5473972730018,2.393698076734559,33543.706233865225,23.1693022227137,15.124328442512052,6.784706149915049,2.337710013101151,12149.934494942425,2.041130117240054,0.0,14.414216761737604,2.282751986393168,34217.45910445292,0.0,0.6448504614016233,0.2931904161412358,2.2523876056030825
1260,10101100001,35.0,0.0,4.0,17.0,54.0,4.0,1597.0,59.0,62.0,642.0,1550.0,4.0,59.0,193.0,1633.0,70.0,41.0,11.0,12.0,188.0,0.0,306.0,194.0,0.0,667.0,14.0,12.0,47.0,27.0,224.0,5.0,687.0,995.0,546.0,557.0,34.0,1.0,48.0,76.0,2.0,157.0,23.0,4.0,21.0,166.0,279.0,252.0,29.0,11692.808378588054,30447.27806179151,8747.876009837588,2106.5346703686732,3.2211458727813134,13637.998437537753,27787.00062349361,7548.309733828536,1553.3641796032687,3.155061296714418,21807.42235656168,25642.984193122018,5459.8462167055295,2401.1691525031797,3.021190401737701,31991.171470965324,11893.910852480652,1876.0194542506931,1383.662222622925,2.6907551203651257,49237.10976677263,4503.4916177200885,2008.95844788312,1974.6815012839784,2.5333971258118257,52726.207823076526,1422.9576795054684,2730.4657381652983,631.913838198599,2.4310327122795536,49102.5436657086,0.0,1944.0326306092204,1065.073283987933,2.3965165481395845,51369.76900699619,1753.5884370733006,2060.443543246377,574.6873819870325,2.396542863912096,47017.41754546374,927.6318543323566,433.5776342371561,244.84913242433393,2.382835128072214,43503.23896363519,11.58465111135685,2.520721407085342,3.8769749428085993,2.33728379852452,20863.919772497906,15.87545646742264,1.0731113465743851,0.0,2.281820410708565,49361.40522753677,3.414365510188026,0.6448504614016233,0.0,2.252410631721921
1261,01101000000,35.0,0.0,0.0,41.0,40.0,8.0,1146.0,29.0,19.0,435.0,1298.0,5.0,30.0,145.0,1168.0,3.0,6.0,4.0,6.0,439.0,0.0,89.0,54.0,5.0,631.0,7.0,8.0,24.0,71.0,61.0,1.0,253.0,816.0,272.0,614.0,42.0,0.0,62.0,60.0,0.0,53.0,5.0,0.0,16.0,33.0,61.0,435.0,11.0,30747.75536591673,11212.753056234718,2382.2340919647004,1075.677278486131,2.7322620195612357,31846.177202548264,8081.840050623959,2101.075905292479,789.8461930186112,2.657052276841308,37643.76478216005,5606.5305941951365,1085.3911153691715,910.788299225344,2.557630609190188,35264.95382975352,4015.141880136781,2317.4357964273267,1054.2188362841332,2.5712831663105713,40379.37846199645,3555.3881192527015,2594.9046618490297,429.2785872356475,2.514401322068542,39612.95406396941,3431.8391093955415,2022.5672134557765,315.9569190992995,2.4611602871526035,33270.41510059695,0.0,955.5414625028371,155.86438302262437,2.3654679427861063,43018.038820052294,1753.5884370733006,631.4262471238898,208.97722981346638,2.377177251278591,44479.745833864494,463.8159271661783,289.05175615810407,48.969826484866786,2.3751401467453563,21671.943219979436,0.0,0.0,0.0,2.337091903515219,14971.854764735504,0.6803767057466846,1.3413891832179814,5.543929523745232,2.281891565930097,35305.64684982422,6.828731020376052,0.0,0.0,2.2524650710821517
1262,01100001000,35.0,1.0,10.0,18.0,28.0,2.0,587.0,40.0,12.0,396.0,840.0,3.0,10.0,87.0,720.0,4.0,7.0,0.0,2.0,306.0,2.0,95.0,30.0,0.0,357.0,4.0,6.0,9.0,62.0,33.0,1.0,52.0,557.0,197.0,458.0,26.0,1.0,37.0,31.0,0.0,36.0,3.0,1.0,11.0,31.0,62.0,246.0,7.0,26850.15257305405,2304.5974661035784,1288.749590735002,403.3789794322991,2.545177499758169,22198.01873343911,8626.683200104226,1167.264391829155,263.28206433953704,2.6867995346131583,21288.198014738784,5698.440931804893,1019.6098356498278,579.5925540524917,2.643152485265491,26305.128426754254,2727.2661827344173,1434.6031120740595,724.7754499453416,2.550504308813834,27562.88456290689,1836.9505282805624,1548.5721369099049,257.56715234138846,2.489971735530354,23767.772438381646,1506.6610724175548,1415.7970494190436,105.31897303309984,2.451324940114256,30287.550298474463,1499.653904391088,1317.9882241418443,181.84178019306177,2.40744140158618,27839.10062314632,1753.5884370733006,398.7955244992988,0.0,2.3823133795639233,25165.24447335915,265.0376726663876,216.78881711857804,48.969826484866786,2.3768030671676184,15696.223582117458,0.0,2.520721407085342,0.9692437357021498,2.3372040806398537,7668.829622076562,0.9071689409955794,0.8048335099307888,0.0,2.281547590958646,21763.75490742589,1.707182755094013,1.612126153504058,0.5863808322824716,2.2524738052193802
1263,01011101001,35.0,1.0,2.0,130.0,60.0,4.0,1324.0,47.0,50.0,560.0,1631.0,9.0,62.0,117.0,1381.0,14.0,41.0,12.0,28.0,134.0,1.0,238.0,299.0,8.0,599.0,11.0,14.0,111.0,18.0,361.0,3.0,682.0,484.0,442.0,241.0,119.0,7.0,70.0,312.0,1.0,219.0,7.0,1.0,22.0,317.0,270.0,120.0,23.0,7795.205585725368,30225.68215158924,14098.1394622829,4975.007412998356,3.398256547667522,9720.701013989676,21612.111596050585,11633.735105230578,1632.3487989051298,3.2803843105153225,10384.486836457943,24815.79115463421,10426.332835515981,1904.375534743901,3.2533695680086576,13841.781552069378,16590.869278301037,6566.068089877426,1449.5508998906832,3.050538689245786,23950.51369559593,18488.01822011405,2929.73106982955,600.9900221299064,2.813738186914177,31963.556037823593,10881.441078571228,3033.850820183665,1474.4656224633977,2.6544261659371733,42830.87920996389,1499.653904391088,1548.636163366667,1065.073283987933,2.41572729016349,54054.25370994244,1753.5884370733006,1661.6480187470784,626.9316894403992,2.390225151475033,42224.037645776276,728.8535998325659,505.8405732766821,146.90947945460036,2.382083347039796,35216.90773246658,5.792325555678425,17.645049849597395,0.9692437357021498,2.3374081271360008,17297.326098176098,3.1750912934845283,2.4145005297923663,8.870287237992372,2.2821308732669494,41744.091009937714,3.414365510188026,0.32242523070081164,0.2931904161412358,2.2524206195155503
1264,01010001101,35.0,0.0,3.0,58.0,41.0,3.0,1440.0,47.0,33.0,809.0,2062.0,24.0,48.0,270.0,1888.0,11.0,43.0,24.0,11.0,442.0,11.0,286.0,131.0,47.0,822.0,6.0,11.0,27.0,67.0,98.0,10.0,536.0,1116.0,453.0,781.0,65.0,5.0,91.0,164.0,3.0,221.0,11.0,1.0,31.0,134.0,298.0,363.0,29.0,29015.48745797776,23755.08157368304,3827.195754303945,1210.1369382968974,2.8911334784778413,32063.804837189822,25970.856791892722,5097.05451098731,1263.7539088297779,2.895479531655213,31413.072680285277,27389.280607707387,4407.34574119603,2401.1691525031797,2.9179862761573103,44856.56179322068,16742.384066230727,3586.507780185149,2042.5489953005083,2.710092207219625,55224.73819067161,9718.060859290717,3808.650390778415,944.4128919184244,2.5763446309488076,73762.05239497752,4854.79678890101,2073.131393792171,579.2543516820491,2.422927179781373,61875.32371582283,0.0,1548.636163366667,1117.0280783288079,2.378949644110422,68338.36367253299,1753.5884370733006,1096.6876923730717,1253.8633788807983,2.383915628998552,57943.50408151603,397.5565089995814,397.44616471739306,489.69826484866786,2.3788778335049803,36093.346612686335,17.376976667035276,12.60360703542671,0.9692437357021498,2.3374687962235634,18812.801798620527,2.4947145877378434,6.438668079446311,52.11293752320518,2.284559018815813,57069.40175725011,2.5607741326410194,0.48363784605121746,3.2250945775535937,2.2524494972452587
1265,01010000100,35.0,1.0,2.0,43.0,39.0,2.0,1242.0,69.0,37.0,600.0,1500.0,15.0,79.0,178.0,1466.0,6.0,37.0,25.0,18.0,231.0,3.0,253.0,187.0,6.0,828.0,6.0,21.0,72.0,49.0,268.0,8.0,818.0,701.0,497.0,441.0,98.0,3.0,66.0,303.0,4.0,271.0,20.0,3.0,16.0,118.0,295.0,197.0,21.0,21220.28187225239,36253.09090909091,10466.208797484258,3227.031835458393,3.1476530972292474,16757.327867400112,22974.219469751253,7275.948042401733,2079.9283082823426,3.10344390191174,17047.86588985179,27113.54959487812,3881.09550344128,1738.7776621574749,3.044680175559453,25328.73719694023,20530.253764472975,5407.350191663762,1054.2188362841332,2.8845347984077834,34688.65723267097,17954.71000222614,2762.31786583929,1717.11434894259,2.7478436889979023,48628.31602335555,3599.245895219714,1972.003033119382,947.8707572978985,2.4588540898205524,45890.22772496131,1499.653904391088,2273.5296866446815,961.1636953061836,2.421166955227585,49712.67968418986,1753.5884370733006,1229.619533872838,1306.1076863341648,2.4008411730407,58366.449366782566,397.5565089995814,758.7608599150232,391.7586118789343,2.3807060728307365,39599.102133565364,23.1693022227137,7.562164221256026,2.9077312071064494,2.337467373188822,16226.041551310205,1.3607534114933693,4.024167549653944,6.652715428494279,2.2820338614855555,44313.42318650882,1.707182755094013,0.32242523070081164,0.8795712484237075,2.2524110638015586
1266,00100010111,35.0,7.0,25.0,239.0,62.0,10.0,1721.0,50.0,7.0,531.0,1521.0,2.0,200.0,48.0,1451.0,23.0,16.0,5.0,7.0,30.0,0.0,153.0,460.0,6.0,684.0,4.0,4.0,157.0,4.0,553.0,6.0,427.0,159.0,419.0,99.0,219.0,1.0,182.0,236.0,3.0,220.0,9.0,5.0,15.0,468.0,145.0,56.0,47.0,1732.2679079389707,18924.290731273617,21596.318899286547,7036.72219676344,3.6705396793084493,2176.2763464155987,13893.500311746806,17898.054008047045,5265.641286790741,3.6560251836003728,4846.093857013707,13326.998953414668,15392.819454326433,3891.550005781015,3.526366699834732,5686.043044211072,16666.626672265884,12083.772367085347,988.330159016375,3.3168269414749223,7868.040656197837,13984.526602393958,7617.30078155683,772.7014570241654,3.167195894243907,13113.253759107116,20005.110905988644,3134.9791808564537,368.61640561584943,2.9022246487078265,40612.85153659076,10497.577330737617,1647.4852801773054,415.63835472699833,2.499728824804669,50408.65719976852,1753.5884370733006,232.63072262459096,261.22153726683297,2.367974736787703,48215.7625203856,265.0376726663876,144.52587807905203,293.8189589092007,2.3748314010544096,33384.35371018891,17.376976667035276,2.520721407085342,4.846218678510749,2.337431573804036,22483.911038490227,5.216221410724582,0.5365556732871926,6.652715428494279,2.281866888938025,43860.01162593745,8.535913775470066,4.030315383760145,0.0,2.2525155503763044
1267,00011011000,35.0,6.0,6.0,196.0,61.0,3.0,1193.0,21.0,23.0,413.0,1175.0,0.0,146.0,67.0,1030.0,45.0,11.0,8.0,7.0,50.0,0.0,200.0,348.0,19.0,629.0,12.0,5.0,75.0,2.0,297.0,1.0,446.0,252.0,338.0,147.0,159.0,1.0,160.0,292.0,0.0,246.0,12.0,3.0,28.0,412.0,167.0,79.0,26.0,866.1339539694853,19766.35519004223,11598.746316615017,3361.4914952691593,3.5554534488411287,3627.127244025998,18161.438316008895,13540.266945218198,3843.918139357241,3.512305179679863,6836.45383400148,15349.026380829308,13550.943622184808,2152.77234362354,3.3958537065353984,8442.912398980077,18636.31891535185,8773.149800760595,1844.8829634972333,3.216255727033962,12470.10217208714,17302.88884702981,6696.5281596104,1030.2686093655539,3.0615165781803473,18303.91670542035,16405.86501076893,3084.415000520059,368.61640561584943,2.8010351827232176,31587.773417348366,8997.923426346528,691.9438176744683,285.7513688748113,2.4963267153379585,38941.59908594872,1753.5884370733006,764.358088623656,417.95445962693276,2.3877298061072607,44338.764072108985,795.1130179991628,180.65734759881502,48.969826484866786,2.376893060673379,26930.576501297972,0.0,2.520721407085342,2.9077312071064494,2.3372016291753948,15585.883712329369,10.205650586200269,0.0,21.06693219023188,2.283150961436514,31134.26049256759,2.5607741326410194,0.9672756921024349,0.0,2.2524268860549896
