Library,Sample,Variant,Mean_Expression
6261,Exp_y,11011011100,3.325804634408718
6261,Exp_z,11011011100,3.205355188351088
6261,Exp_a,11011011011,3.135377574899942
6261,Exp_b,11011011011,3.1989070152527925
6261,Exp_c,11011011011,3.3274786449179707
6261,Exp_x,11011011011,3.3430999162423296
6261,Exp_y,11011011011,3.295850421470624
6261,Exp_z,11011011011,3.2658464074737603
6261,Exp_a,11011011010,3.1521648478160715
6261,Exp_b,11011011010,3.295505825664484
6261,Exp_c,11011011010,3.343144789027302
6261,Exp_x,11011011010,3.34174008260572
6261,Exp_y,11011011010,3.3055524464690453
6261,Exp_z,11011011010,3.222028286388631
6261,Exp_a,11011011001,3.2354682419333107
6261,Exp_b,11011011001,3.2763959821419544
6261,Exp_c,11011011001,3.463766025959589
6261,Exp_x,11011011001,3.3664533181505054
6261,Exp_y,11011011001,3.3214910298590254
6261,Exp_z,11011011001,3.413178898774569
6261,Exp_a,11011011000,3.2322357389845737
6261,Exp_b,11011011000,3.252871941467359
6261,Exp_c,11011011000,3.342320914797906
6261,Exp_x,11011011000,3.2368446201843613
6261,Exp_y,11011011000,3.300332891797612
6261,Exp_z,11011011000,3.2745136163866015
6261,Exp_a,11011010111,3.0908135958590455
6261,Exp_b,11011010111,3.1438678089128063
6261,Exp_c,11011010111,3.3297912331026422
6261,Exp_x,11011010111,3.3558181152705755
6261,Exp_y,11011010111,3.2758934438249185
6261,Exp_z,11011010111,3.1846101939175724
6261,Exp_a,11011010110,3.158377371186386
6261,Exp_b,11011010110,3.255464656518706
6261,Exp_c,11011010110,3.3604997058162795
6261,Exp_x,11011010110,3.221257294162227
6261,Exp_y,11011010110,3.358388178776279
6261,Exp_z,11011010110,3.3059580990366286
6261,Exp_a,11011010101,3.152640896441616
6261,Exp_b,11011010101,3.409249422849558
6261,Exp_c,11011010101,3.4047643949556328
6261,Exp_x,11011010101,3.3789846715756626
6261,Exp_y,11011010101,3.227680218737628
6261,Exp_z,11011010101,3.282842901537975
6261,Exp_a,11011010100,3.08074918739153
6261,Exp_b,11011010100,3.2742345538993787
6261,Exp_c,11011010100,3.384253811158333
6261,Exp_x,11011010100,3.287556642536129
6261,Exp_y,11011010100,3.302396728098598
6261,Exp_z,11011010100,3.276625667597781
6261,Exp_a,11011010011,2.9714374191787303
6261,Exp_b,11011010011,2.836324548665512
6261,Exp_c,11011010011,3.1095487502241985
6261,Exp_x,11011010011,3.1720191187677846
6261,Exp_y,11011010011,3.416825522958796
6261,Exp_z,11011010011,3.1170883374490512
6261,Exp_a,11011010010,3.1004431705418734
6261,Exp_b,11011010010,2.9295968993603
6261,Exp_c,11011010010,3.3602319932232643
6261,Exp_x,11011010010,3.493421626042027
6261,Exp_y,11011010010,3.433880294302069
6261,Exp_z,11011010010,3.23594472156764
6261,Exp_a,11011010001,3.2508654867835474
6261,Exp_b,11011010001,3.3973463933587524
6261,Exp_c,11011010001,3.4237514861931357
6261,Exp_x,11011010001,3.578300916808864
6261,Exp_y,11011010001,3.403510088777006
6261,Exp_z,11011010001,3.2707591819541597
6261,Exp_a,11011010000,3.3290677563518374
6261,Exp_b,11011010000,3.482976976476242
6261,Exp_c,11011010000,3.413097621551376
6261,Exp_x,11011010000,3.297689259639703
6261,Exp_y,11011010000,3.2117093779510584
6261,Exp_z,11011010000,3.3909273871630474
6261,Exp_a,11011001111,3.17789201126045
6261,Exp_b,11011001111,3.4550910550048037
6261,Exp_c,11011001111,3.4369572071076298
6261,Exp_x,11011001111,3.3633158450215768
6261,Exp_y,11011001111,3.5421068637446487
6261,Exp_z,11011001111,3.2096696753695837
6261,Exp_a,11011001110,3.1568967566741333
6261,Exp_b,11011001110,3.321991007912378
6261,Exp_c,11011001110,3.3170622926991618
6261,Exp_x,11011001110,3.2626695926032854
6261,Exp_y,11011001110,3.4840018767283447
6261,Exp_z,11011001110,3.112913837564562
6261,Exp_a,11011001101,3.285838281938102
6261,Exp_b,11011001101,3.5009909067472216
6261,Exp_c,11011001101,3.4014985341842134
6261,Exp_x,11011001101,3.485533385497754
6261,Exp_y,11011001101,3.537877076948775
6261,Exp_z,11011001101,3.0952033924739375
6261,Exp_a,11011001100,3.2382899999628063
6261,Exp_b,11011001100,3.270056898931395
6261,Exp_c,11011001100,3.341188956142056
6261,Exp_x,11011001100,3.386738562228021
6261,Exp_y,11011001100,3.5393046173871126
6261,Exp_z,11011001100,3.147485897327451
6261,Exp_a,11011001011,3.200482406754772
6261,Exp_b,11011001011,3.4121054927914285
6261,Exp_c,11011001011,3.4410704585865153
6261,Exp_x,11011001011,3.4008571712018294
6261,Exp_y,11011001011,3.500187133239796
6261,Exp_z,11011001011,3.15561194267027
6261,Exp_a,11011001010,3.0780957920025065
6261,Exp_b,11011001010,3.2555045454300773
6261,Exp_c,11011001010,3.2856443723057662
6261,Exp_x,11011001010,3.231163300757885
6261,Exp_y,11011001010,3.4260610163768113
6261,Exp_z,11011001010,3.101271669274646
6261,Exp_a,11011001001,3.094406188380618
6261,Exp_b,11011001001,3.2612023004726454
6261,Exp_c,11011001001,3.4171303834177946
6261,Exp_x,11011001001,3.288109372002198
6261,Exp_y,11011001001,3.521123782905823
6261,Exp_z,11011001001,3.2158144239483075
6261,Exp_a,11011001000,3.2991290537685725
6261,Exp_b,11011001000,3.3008744298367674
6261,Exp_c,11011001000,3.4408203617210775
6261,Exp_x,11011001000,3.4241532948518874
6261,Exp_y,11011001000,3.560731764783399
6261,Exp_z,11011001000,3.224321711780348
6261,Exp_a,11011000111,3.370680358361044
6261,Exp_b,11011000111,3.388196930036719
6261,Exp_c,11011000111,3.498154955392504
6261,Exp_x,11011000111,3.4212092897583335
6261,Exp_y,11011000111,3.2745489802196404
6261,Exp_z,11011000111,3.4143282707204374
6261,Exp_a,11011000110,3.2369186574678617
6261,Exp_b,11011000110,3.2530703152463856
6261,Exp_c,11011000110,3.441118514560781
6261,Exp_x,11011000110,3.3931523908461405
6261,Exp_y,11011000110,3.331282282492308
6261,Exp_z,11011000110,3.2523674578726265
6261,Exp_a,11011000101,3.1645216712992257
6261,Exp_b,11011000101,3.3235468250109426
6261,Exp_c,11011000101,3.445579212775399
6261,Exp_x,11011000101,3.424584803892124
6261,Exp_y,11011000101,3.3638714406914487
6261,Exp_z,11011000101,3.320273838897063
6261,Exp_a,11011000100,3.14550018010368
6261,Exp_b,11011000100,3.1176210042662444
6261,Exp_c,11011000100,3.1906613591522195
6261,Exp_x,11011000100,3.199036582125851
6261,Exp_y,11011000100,3.335169777403242
6261,Exp_z,11011000100,3.152688766662168
6261,Exp_a,11011000011,3.1826280430819622
6261,Exp_b,11011000011,3.1483374953386996
6261,Exp_c,11011000011,3.264100651208238
6261,Exp_x,11011000011,3.2450672005405847
6261,Exp_y,11011000011,3.352358191831801
6261,Exp_z,11011000011,3.2604990174728603
6261,Exp_a,11011000010,3.0966759985124974
6261,Exp_b,11011000010,3.1582845327407627
6261,Exp_c,11011000010,3.2761182325161515
6261,Exp_x,11011000010,3.188716281136071
6261,Exp_y,11011000010,3.3796420110637473
6261,Exp_z,11011000010,3.1905353772421954
6261,Exp_a,11011000001,3.170472517773212
6261,Exp_b,11011000001,3.2513199637378465
6261,Exp_c,11011000001,3.390052106867141
6261,Exp_x,11011000001,3.348370718218796
6261,Exp_y,11011000001,3.335690353165596
6261,Exp_z,11011000001,3.334224252771017
6261,Exp_a,11011000000,3.133944425866958
6261,Exp_b,11011000000,3.2502073010961747
6261,Exp_c,11011000000,3.3730215870255056
6261,Exp_x,11011000000,3.249480749694706
6261,Exp_y,11011000000,3.4081030788777213
6261,Exp_z,11011000000,3.209225651542008
6261,Exp_a,11010111111,3.141150158809987
6261,Exp_b,11010111111,3.367330725044047
6261,Exp_c,11010111111,3.4471426988972724
6261,Exp_x,11010111111,3.4110971992199333
6261,Exp_y,11010111111,3.319872872755662
6261,Exp_z,11010111111,3.3055638747733105
6261,Exp_a,11010111110,3.200033720242729
6261,Exp_b,11010111110,3.3191244159952396
6261,Exp_c,11010111110,3.410615423683453
6261,Exp_x,11010111110,3.36576703728562
6261,Exp_y,11010111110,3.266282027796938
6261,Exp_z,11010111110,3.2483212975870286
6261,Exp_a,11010111101,3.225667636019081
6261,Exp_b,11010111101,3.3751471556875567
6261,Exp_c,11010111101,3.494110967291437
6261,Exp_x,11010111101,3.4704745198594873
6261,Exp_y,11010111101,3.285030548231384
6261,Exp_z,11010111101,3.26650018107057
6261,Exp_a,11010111100,3.234683983234436
6261,Exp_b,11010111100,3.3605262753788643
6261,Exp_c,11010111100,3.4823274540498828
6261,Exp_x,11010111100,3.434912227823972
6261,Exp_y,11010111100,3.3081188038025555
6261,Exp_z,11010111100,3.327019370289653
6261,Exp_a,11010111011,3.1838827401022423
6261,Exp_b,11010111011,3.2814575833980926
6261,Exp_c,11010111011,3.4116692309876107
6261,Exp_x,11010111011,3.3502047607157555
6261,Exp_y,11010111011,3.2251063450216075
6261,Exp_z,11010111011,3.260759918484318
6261,Exp_a,11010111010,3.1907799757346282
6261,Exp_b,11010111010,3.3215911738309556
6261,Exp_c,11010111010,3.383417114809595
6261,Exp_x,11010111010,3.402279748765221
6261,Exp_y,11010111010,3.259918281312524
6261,Exp_z,11010111010,3.29651713486239
6261,Exp_a,11010111001,3.0823352640171313
6261,Exp_b,11010111001,3.2490041719633775
6261,Exp_c,11010111001,3.3874270025965387
6261,Exp_x,11010111001,3.186379523290366
6261,Exp_y,11010111001,3.264378523777454
6261,Exp_z,11010111001,3.2991467483389982
6261,Exp_a,11010111000,3.182275897188834
6261,Exp_b,11010111000,3.3649177786291853
6261,Exp_c,11010111000,3.446563279900934
6261,Exp_x,11010111000,3.4118637282324444
6261,Exp_y,11010111000,3.2648156931320576
6261,Exp_z,11010111000,3.2177652770827163
6261,Exp_a,11010110111,3.196690397819654
6261,Exp_b,11010110111,2.886460856485728
6261,Exp_c,11010110111,2.9343472947842653
6261,Exp_x,11010110111,3.012641893282206
6261,Exp_y,11010110111,3.4131474824503574
6261,Exp_z,11010110111,3.0933865522099646
6261,Exp_a,11010110110,3.363644588960211
6261,Exp_b,11010110110,2.942242515496603
6261,Exp_c,11010110110,3.470723354202987
6261,Exp_x,11010110110,3.5863379516776703
6261,Exp_y,11010110110,3.1867344498967887
6261,Exp_z,11010110110,3.0834401020917515
6261,Exp_a,11010110101,3.053731163459315
6261,Exp_b,11010110101,2.7615965176344432
6261,Exp_c,11010110101,3.438415026281427
6261,Exp_x,11010110101,3.2967031092485524
6261,Exp_y,11010110101,3.1915694789941513
6261,Exp_z,11010110101,2.902225921329781
6261,Exp_a,11010110100,2.915177983462845
6261,Exp_b,11010110100,2.79245100640032
6261,Exp_c,11010110100,3.5123748517092572
6261,Exp_x,11010110100,3.3143452080525795
6261,Exp_y,11010110100,3.270491622354246
6261,Exp_z,11010110100,3.0337209429955077
6261,Exp_a,11010110011,3.135133237661081
6261,Exp_b,11010110011,3.2277534443630223
6261,Exp_c,11010110011,3.3196071642466327
6261,Exp_x,11010110011,3.3096657721493576
6261,Exp_y,11010110011,3.2120587224553434
6261,Exp_z,11010110011,3.2210386355590397
6261,Exp_a,11010110010,3.1750919411224334
6261,Exp_b,11010110010,3.266110984228745
6261,Exp_c,11010110010,3.3511963328286463
6261,Exp_x,11010110010,3.2648879010241445
6261,Exp_y,11010110010,3.233743246955153
6261,Exp_z,11010110010,3.271177342750234
6261,Exp_a,11010110001,3.1568407001976917
6261,Exp_b,11010110001,3.2325075086443325
6261,Exp_c,11010110001,3.4265323240724452
6261,Exp_x,11010110001,3.3201703774024582
6261,Exp_y,11010110001,3.326425740914135
6261,Exp_z,11010110001,3.3041206235429383
6261,Exp_a,11010110000,3.0872234205428817
6261,Exp_b,11010110000,3.2055582994891156
6261,Exp_c,11010110000,3.242051730275447
6261,Exp_x,11010110000,3.2059003030806377
6261,Exp_y,11010110000,3.1720673500486862
6261,Exp_z,11010110000,3.150777376776318
6261,Exp_a,11010101111,3.2555966028843812
6261,Exp_b,11010101111,3.507836496286481
6261,Exp_c,11010101111,3.4821128057779935
6261,Exp_x,11010101111,3.6312242708147546
6261,Exp_y,11010101111,3.341288117087762
6261,Exp_z,11010101111,3.383020121982007
6261,Exp_a,11010101110,3.322499233601967
6261,Exp_b,11010101110,3.494123576778139
6261,Exp_c,11010101110,3.455632331771816
6261,Exp_x,11010101110,3.5246729469006612
6261,Exp_y,11010101110,3.4177582875122576
6261,Exp_z,11010101110,3.3255827803533626
6261,Exp_a,11010101101,3.1862358764740417
6261,Exp_b,11010101101,3.279803578799955
6261,Exp_c,11010101101,3.41875134085039
6261,Exp_x,11010101101,3.3587409698489457
6261,Exp_y,11010101101,3.365763127265736
6261,Exp_z,11010101101,3.3105238505353043
6261,Exp_a,11010101100,3.217868186366575
6261,Exp_b,11010101100,3.348404519342381
6261,Exp_c,11010101100,3.4190986239113346
6261,Exp_x,11010101100,3.389223079387074
6261,Exp_y,11010101100,3.3702324252657077
6261,Exp_z,11010101100,3.250814361173539
6261,Exp_a,11010101011,3.199038188228628
6261,Exp_b,11010101011,3.3810923708199825
6261,Exp_c,11010101011,3.450243617662458
6261,Exp_x,11010101011,3.5159546645168827
6261,Exp_y,11010101011,3.332225159871716
6261,Exp_z,11010101011,3.365681464169027
6261,Exp_a,11010101010,3.3302688377915426
6261,Exp_b,11010101010,3.3400367365781225
6261,Exp_c,11010101010,3.40945353581438
6261,Exp_x,11010101010,3.360413377013395
6261,Exp_y,11010101010,3.3650783891939637
6261,Exp_z,11010101010,3.3523720932451924
6261,Exp_a,11010101001,3.265422726913786
6261,Exp_b,11010101001,3.4704215925096604
6261,Exp_c,11010101001,3.473348667996661
6261,Exp_x,11010101001,3.499943038332382
6261,Exp_y,11010101001,3.40039934612026
6261,Exp_z,11010101001,3.318492131981274
6261,Exp_a,11010101000,3.2941881682126977
6261,Exp_b,11010101000,3.3398647185471155
6261,Exp_c,11010101000,3.52146429709805
6261,Exp_x,11010101000,3.4476936369924363
6261,Exp_y,11010101000,3.321583100160885
6261,Exp_z,11010101000,3.2912378283568917
6261,Exp_a,11010100111,3.3210234258926157
6261,Exp_b,11010100111,3.3226586367325153
6261,Exp_c,11010100111,3.4910570918433317
6261,Exp_x,11010100111,3.4857716064011486
6261,Exp_y,11010100111,3.243976328565889
6261,Exp_z,11010100111,3.3246531928657688
6261,Exp_a,11010100110,3.252205109493345
6261,Exp_b,11010100110,3.357882646885683
6261,Exp_c,11010100110,3.5062680314419143
6261,Exp_x,11010100110,3.532988159147045
6261,Exp_y,11010100110,3.299102754515478
6261,Exp_z,11010100110,3.3438823079437485
6261,Exp_a,11010100101,3.2807938930516936
6261,Exp_b,11010100101,3.2220417944282342
6261,Exp_c,11010100101,3.4290606713853395
6261,Exp_x,11010100101,3.538931823933691
6261,Exp_y,11010100101,3.2970964499067152
6261,Exp_z,11010100101,3.4131639766975725
6261,Exp_a,11010100100,3.267902835439746
6261,Exp_b,11010100100,3.363231340492597
6261,Exp_c,11010100100,3.5210784505605854
6261,Exp_x,11010100100,3.5610975860502454
6261,Exp_y,11010100100,3.339649717624164
6261,Exp_z,11010100100,3.406852044499569
6261,Exp_a,11010100011,3.1407694327890066
6261,Exp_b,11010100011,3.26959673046594
6261,Exp_c,11010100011,3.4770739492814218
6261,Exp_x,11010100011,3.456861713325729
6261,Exp_y,11010100011,3.304108924769411
6261,Exp_z,11010100011,3.3571462415098354
6261,Exp_a,11010100010,3.1196662847485936
6261,Exp_b,11010100010,3.2806025031882653
6261,Exp_c,11010100010,3.4145638048253435
6261,Exp_x,11010100010,3.364531528044473
6261,Exp_y,11010100010,3.409240989873656
6261,Exp_z,11010100010,3.322473182264276
6261,Exp_a,11010100001,3.2833838854315056
6261,Exp_b,11010100001,3.3886869963272397
6261,Exp_c,11010100001,3.4764536475750667
6261,Exp_x,11010100001,3.484545408922767
6261,Exp_y,11010100001,3.2711717859611635
6261,Exp_z,11010100001,3.458463820024064
6261,Exp_a,11010100000,3.200169018054928
6261,Exp_b,11010100000,3.2784826162934513
6261,Exp_c,11010100000,3.464026464902001
6261,Exp_x,11010100000,3.320380892368784
6261,Exp_y,11010100000,3.3698924262722176
6261,Exp_z,11010100000,3.3494326127642022
6261,Exp_a,11010011111,3.116464503378947
6261,Exp_b,11010011111,3.2511096913281383
6261,Exp_c,11010011111,3.3888076340960365
6261,Exp_x,11010011111,3.3746422047084463
6261,Exp_y,11010011111,3.3465140425272244
6261,Exp_z,11010011111,3.276393052852416
6261,Exp_a,11010011110,3.057927424988638
6261,Exp_b,11010011110,3.2315289118404227
6261,Exp_c,11010011110,3.3170306326947423
6261,Exp_x,11010011110,3.3231481523867465
6261,Exp_y,11010011110,3.345930380844214
6261,Exp_z,11010011110,3.2347970126203003
6261,Exp_a,11010011101,3.1640645018176174
6261,Exp_b,11010011101,3.2336996767894304
6261,Exp_c,11010011101,3.3897047435286183
6261,Exp_x,11010011101,3.2984717184408647
6261,Exp_y,11010011101,3.3051254093812044
6261,Exp_z,11010011101,3.2175573377849203
6261,Exp_a,11010011100,3.1575086043533407
6261,Exp_b,11010011100,3.2679158124100938
6261,Exp_c,11010011100,3.3181553942306072
6261,Exp_x,11010011100,3.365165913182148
6261,Exp_y,11010011100,3.3408601759455796
6261,Exp_z,11010011100,3.30396650755221
6261,Exp_a,11010011011,3.0753852706028946
6261,Exp_b,11010011011,3.3081849572128954
6261,Exp_c,11010011011,3.3560688659017
6261,Exp_x,11010011011,3.327951748019247
6261,Exp_y,11010011011,3.308580263027423
6261,Exp_z,11010011011,3.239421911520431
6261,Exp_a,11010011010,3.0489635363672494
6261,Exp_b,11010011010,3.223254563636061
6261,Exp_c,11010011010,3.322258820704328
6261,Exp_x,11010011010,3.2945224849716586
6261,Exp_y,11010011010,3.3434866698033674
6261,Exp_z,11010011010,3.2056441775671205
6261,Exp_a,11010011001,3.1709223908132658
6261,Exp_b,11010011001,3.2729610396107987
6261,Exp_c,11010011001,3.4245737635766123
6261,Exp_x,11010011001,3.431792740705984
6261,Exp_y,11010011001,3.2966155161190223
6261,Exp_z,11010011001,3.248162513380017
6261,Exp_a,11010011000,3.183035058712872
6261,Exp_b,11010011000,3.3020520916011593
6261,Exp_c,11010011000,3.356684321049576
6261,Exp_x,11010011000,3.3665869189102864
6261,Exp_y,11010011000,3.2549858444187936
6261,Exp_z,11010011000,3.3263188618295554
6261,Exp_a,11010010111,3.1039409189896556
6261,Exp_b,11010010111,3.3816825476523364
6261,Exp_c,11010010111,3.3467795592661584
6261,Exp_x,11010010111,3.3314895219511236
6261,Exp_y,11010010111,3.2944139397239702
6261,Exp_z,11010010111,3.273018064028962
6261,Exp_a,11010010110,3.1895492508472203
6261,Exp_b,11010010110,3.2817717556815516
6261,Exp_c,11010010110,3.4442669327514994
6261,Exp_x,11010010110,3.3646602513508452
6261,Exp_y,11010010110,3.2661567302720846
6261,Exp_z,11010010110,3.37294167401961
6261,Exp_a,11010010101,3.130213773268325
6261,Exp_b,11010010101,3.34761483066336
6261,Exp_c,11010010101,3.2697713361615355
6261,Exp_x,11010010101,3.275489636550263
6261,Exp_y,11010010101,3.2751989027822677
6261,Exp_z,11010010101,3.191733296422819
6261,Exp_a,11010010100,3.1314785419666027
6261,Exp_b,11010010100,3.254252185223207
6261,Exp_c,11010010100,3.2867369261697417
6261,Exp_x,11010010100,3.35708891011961
6261,Exp_y,11010010100,3.2662745380552134
6261,Exp_z,11010010100,3.2824669098543358
6261,Exp_a,11010010011,3.070360447334593
6261,Exp_b,11010010011,3.015652534957995
6261,Exp_c,11010010011,3.2353520777241553
6261,Exp_x,11010010011,3.2402308093203263
6261,Exp_y,11010010011,3.1262355427109103
6261,Exp_z,11010010011,3.1967126568545265
6261,Exp_a,11010010010,3.1223490180513966
6261,Exp_b,11010010010,3.2741104991299053
6261,Exp_c,11010010010,3.2230998361707157
6261,Exp_x,11010010010,3.4239963944292158
6261,Exp_y,11010010010,2.926098442676452
6261,Exp_z,11010010010,2.7657244978377267
6261,Exp_a,11010010001,2.6272312912564844
6261,Exp_b,11010010001,2.665017219883368
6261,Exp_c,11010010001,2.580305476102864
6261,Exp_x,11010010001,2.8402284973311414
6261,Exp_y,11010010001,2.765254804408232
6261,Exp_z,11010010001,2.8294814333188585
6261,Exp_a,11010010000,2.849323763630747
6261,Exp_b,11010010000,2.8756714365926896
6261,Exp_c,11010010000,2.8252380286221688
6261,Exp_x,11010010000,3.129851802526255
6261,Exp_y,11010010000,3.031345588240603
6261,Exp_z,11010010000,3.4646982713437056
6261,Exp_a,11010001111,3.257074008174451
6261,Exp_b,11010001111,3.344241753596887
6261,Exp_c,11010001111,3.3971775829376925
6261,Exp_x,11010001111,3.4597557183421195
6261,Exp_y,11010001111,3.5772603822737543
6261,Exp_z,11010001111,3.213615284489557
6261,Exp_a,11010001110,3.183055771564405
6261,Exp_b,11010001110,3.304206514260425
6261,Exp_c,11010001110,3.2559073311123337
6261,Exp_x,11010001110,3.284410604621292
6261,Exp_y,11010001110,3.543405022706526
6261,Exp_z,11010001110,3.065257792323825
6261,Exp_a,11010001101,3.1799628177590944
6261,Exp_b,11010001101,3.471091339061085
6261,Exp_c,11010001101,3.37746313547091
6261,Exp_x,11010001101,3.377321854833993
6261,Exp_y,11010001101,3.585190052013854
6261,Exp_z,11010001101,3.2245214516573366
6261,Exp_a,11010001100,3.260009784740957
6261,Exp_b,11010001100,3.3924319634200106
6261,Exp_c,11010001100,3.338287574246357
6261,Exp_x,11010001100,3.439066993061814
6261,Exp_y,11010001100,3.567354674553744
6261,Exp_z,11010001100,3.2345479266748653
6261,Exp_a,11010001011,3.1513809455881807
6261,Exp_b,11010001011,3.384552891938754
6261,Exp_c,11010001011,3.4412361161652343
6261,Exp_x,11010001011,3.3478876076748096
6261,Exp_y,11010001011,3.507932327842639
6261,Exp_z,11010001011,3.1488449545892343
6261,Exp_a,11010001010,3.1201856025195265
6261,Exp_b,11010001010,3.242570663048762
6261,Exp_c,11010001010,3.2924942532619506
6261,Exp_x,11010001010,3.2816984163105776
6261,Exp_y,11010001010,3.4359614771535076
6261,Exp_z,11010001010,3.202680571685965
6261,Exp_a,11010001001,3.21470162250012
6261,Exp_b,11010001001,3.4793384554538993
6261,Exp_c,11010001001,3.4197994718777607
6261,Exp_x,11010001001,3.4045840282604245
6261,Exp_y,11010001001,3.454320361795299
6261,Exp_z,11010001001,3.207628493128192
6261,Exp_a,11010001000,3.1942392424316055
6261,Exp_b,11010001000,3.44314558118133
6261,Exp_c,11010001000,3.42195191446185
6261,Exp_x,11010001000,3.4160143888067034
6261,Exp_y,11010001000,3.5608250898940623
6261,Exp_z,11010001000,3.2470423379492894
6261,Exp_a,11010000111,3.1374581211479753
6261,Exp_b,11010000111,3.2779509385058114
6261,Exp_c,11010000111,3.373477380414359
6261,Exp_x,11010000111,3.3841363932163384
6261,Exp_y,11010000111,3.2802842822920852
6261,Exp_z,11010000111,3.3004181517345543
6261,Exp_a,11010000110,3.09346004092397
6261,Exp_b,11010000110,3.140244768426335
6261,Exp_c,11010000110,3.3127521440610526
6261,Exp_x,11010000110,3.13047294391791
6261,Exp_y,11010000110,3.3074056852146825
6261,Exp_z,11010000110,3.1439873275664185
6261,Exp_a,11010000101,3.222774455048119
6261,Exp_b,11010000101,3.343784577072807
6261,Exp_c,11010000101,3.482421496799403
6261,Exp_x,11010000101,3.5213393765711913
6261,Exp_y,11010000101,3.323987078753227
6261,Exp_z,11010000101,3.3451114470928145
6261,Exp_a,11010000100,3.164654868243596
6261,Exp_b,11010000100,3.2502290316008327
6261,Exp_c,11010000100,3.3596028838695298
6261,Exp_x,11010000100,3.438185360258305
6261,Exp_y,11010000100,3.4294747940059698
6261,Exp_z,11010000100,3.273673822561531
6261,Exp_a,11010000011,3.070139852783213
6261,Exp_b,11010000011,2.9875331239423173
6261,Exp_c,11010000011,3.2480098633651298
6261,Exp_x,11010000011,3.3220848280763646
6261,Exp_y,11010000011,3.3169371804112013
6261,Exp_z,11010000011,3.0950398534748516
6261,Exp_a,11010000010,3.1247097672958004
6261,Exp_b,11010000010,3.1755250264997112
6261,Exp_c,11010000010,3.2487494602149263
6261,Exp_x,11010000010,3.273174110553476
6261,Exp_y,11010000010,3.3339871453290053
6261,Exp_z,11010000010,3.2083532325995905
6261,Exp_a,11010000001,3.1710204472754087
6261,Exp_b,11010000001,3.192190942314343
6261,Exp_c,11010000001,3.3691337913897352
6261,Exp_x,11010000001,3.322322705309126
6261,Exp_y,11010000001,3.388327582036761
6261,Exp_z,11010000001,3.3482430663435165
6261,Exp_a,11010000000,3.2750728569891066
6261,Exp_b,11010000000,3.230187117974421
6261,Exp_c,11010000000,3.480682690256396
6261,Exp_x,11010000000,3.376663141400426
6261,Exp_y,11010000000,3.383853547968143
6261,Exp_z,11010000000,3.3677705942303753
6261,Exp_a,11001111111,3.19153850584224
6261,Exp_b,11001111111,3.3822652133505784
6261,Exp_c,11001111111,3.516833202723489
6261,Exp_x,11001111111,3.380822909005263
6261,Exp_y,11001111111,3.280413228713984
6261,Exp_z,11001111111,3.310285521362487
6261,Exp_a,11001111110,3.1615289021792714
6261,Exp_b,11001111110,3.439761896490111
6261,Exp_c,11001111110,3.429258327785462
6261,Exp_x,11001111110,3.4624748296948753
6261,Exp_y,11001111110,3.3245320474850075
6261,Exp_z,11001111110,3.285461841769932
6261,Exp_a,11001111101,3.207984198667511
6261,Exp_b,11001111101,3.373062330172732
6261,Exp_c,11001111101,3.4895228867492345
6261,Exp_x,11001111101,3.5160476152443136
6261,Exp_y,11001111101,3.2818503995345605
6261,Exp_z,11001111101,3.3024671381466923
6261,Exp_a,11001111100,3.290247472104202
6261,Exp_b,11001111100,3.3754783960684995
6261,Exp_c,11001111100,3.480412470421812
6261,Exp_x,11001111100,3.442450347142347
6261,Exp_y,11001111100,3.333430932777108
6261,Exp_z,11001111100,3.3012384670719923
6261,Exp_a,11001111011,3.1511538978978026
6261,Exp_b,11001111011,3.2799759302373745
6261,Exp_c,11001111011,3.449463969901192
6261,Exp_x,11001111011,3.40380817637439
6261,Exp_y,11001111011,3.2688398163438004
6261,Exp_z,11001111011,3.261976976992952
6261,Exp_a,11001111010,3.1693087526913515
6261,Exp_b,11001111010,3.33738140203922
6261,Exp_c,11001111010,3.3788678282584774
6261,Exp_x,11001111010,3.4195369910849016
6261,Exp_y,11001111010,3.3303410235186184
6261,Exp_z,11001111010,3.284226945166669
6261,Exp_a,11001111001,3.1701505683397766
6261,Exp_b,11001111001,3.3557465121480243
6261,Exp_c,11001111001,3.5103065132164835
6261,Exp_x,11001111001,3.3995930850352503
6261,Exp_y,11001111001,3.3050344011489616
6261,Exp_z,11001111001,3.4306868769642658
6261,Exp_a,11001111000,3.222586788248677
6261,Exp_b,11001111000,3.2323968493856565
6261,Exp_c,11001111000,3.4405288562369316
6261,Exp_x,11001111000,3.3711477971056225
6261,Exp_y,11001111000,3.2834480410973983
6261,Exp_z,11001111000,3.2504570251908884
6261,Exp_a,11001110111,3.218846851668093
6261,Exp_b,11001110111,3.5501073378146373
6261,Exp_c,11001110111,3.3365251803331546
6261,Exp_x,11001110111,3.4763965985740937
6261,Exp_y,11001110111,3.0032245121666388
6261,Exp_z,11001110111,2.740737970652146
6261,Exp_a,11001110110,2.8366711718181867
6261,Exp_b,11001110110,3.3387650074037056
6261,Exp_c,11001110110,3.1178762065051964
6261,Exp_x,11001110110,0
6261,Exp_y,11001110110,2.8255870819714994
6261,Exp_z,11001110110,3.7828598823518877
6261,Exp_a,11001110101,3.8156182986316196
6261,Exp_b,11001110101,3.3260877101078803
6261,Exp_c,11001110101,3.231630680033019
6261,Exp_x,11001110101,3.4145663012092373
6261,Exp_y,11001110101,2.968887427943853
6261,Exp_z,11001110101,3.002008853746635
