Unnamed: 0,variant,meanbin_a,meanbin_b,meanbin_c,meanbin_x,meanbin_y,meanbin_z,exp_mean,exp_sem,som_mut
316,10010100010,3.2125732941455265,3.4069324317647203,3.3745734039877684,3.3689184414618523,3.5363423700031342,3.242006653849254,3.356891099202042,0.040588022823269294,4
317,01011100011,3.1326928410729176,3.1847451387544687,3.335101449767596,3.3565942261673176,3.278437239047306,3.391221324054377,3.279798703143997,0.03520285260843617,6
318,11001100101,3.168588646758644,3.268835029512549,3.4900734810701675,3.574634443622976,3.27762101549242,3.369031112462828,3.3581306214865982,0.052277488436906806,6
319,10011011011,3.1841037079199017,3.3711129262659303,3.4584220883783137,3.443154902165655,3.470790997203545,3.2033786057134144,3.3551605379411265,0.04480886173625808,7
320,10010001110,3.2219251549362413,3.4613969513831138,3.3344506195115287,3.5206536257778027,3.6818841923307883,3.100884997081909,3.386865923503564,0.07274019551729477,5
321,00010000100,3.2432912535232563,3.4055077045687536,3.4297390455152788,3.435992485759312,3.5026038282221763,3.3473715755494515,3.3940843155230382,0.030804746302597375,2
322,11001000001,3.1854935571046146,3.1011168288854285,3.4198696766056083,3.4359701628085335,3.335445462258019,3.2882046197891937,3.2943500512419,0.04544144479805102,4
323,10110001100,3.1735746099575537,3.340517657638188,3.2798470429559567,3.3734324981702537,3.6504980182552136,3.083921174013642,3.316965166831801,0.06747760683573957,5
324,10011101111,3.258464051276738,3.483543113828227,3.488244074614538,3.34571050006542,3.5053856813895448,3.1413267645961436,3.3704456976284347,0.0512982611282968,8
325,10010010101,3.2026150832493125,3.4221147112401007,3.3991560089670116,3.4842335969783123,3.3763675495672767,3.17877846159953,3.343877568600257,0.04285773112539245,5
326,10000101000,3.191051463055266,3.467957272278241,3.3404340553112566,3.4218300298577544,3.5468071356692814,3.3575803358991085,3.3876100486784844,0.04218243584503223,3
327,10111011001,3.1869497382017773,3.294749451751451,3.3704943856927176,3.3188534606032256,3.42758472167721,3.165080049889547,3.293951967969321,0.03531983906796834,7
328,10101000010,3.3291022616099664,3.418510050334775,3.4880095805587703,3.5144817844929084,3.593083117506609,3.3665292023349376,3.4516193328063274,0.034029024015646565,4
329,10010101111,3.275572759582087,3.4788213585645087,3.416198771422081,3.542190985388161,3.484421500180308,3.246480399493345,3.407280962438416,0.04156257594148508,7
330,01001000011,3.2096060478083706,3.2260472744065734,3.401306609171253,3.4743263509964115,3.4283393188905094,3.452913574378462,3.3654231959419305,0.04037477776083921,4
331,00010011101,3.2366287415031594,3.3399034453293392,3.361189256471582,3.3516376637010974,3.4669799769770004,3.2917141884582994,3.341342212073413,0.02659872497932551,5
332,10111011101,3.093769845997779,3.2891780741481007,3.2441872935316383,3.27082013918042,3.4095387443327563,3.2431558746597005,3.2584416619750667,0.035010859308230516,8
333,10010100011,3.2101727136930265,3.3232920004668327,3.3545021818909717,3.379897875660754,3.534507641422491,3.279243914701204,3.346936054639213,0.03785067987968962,5
334,00100101100,3.262943397790476,3.3517508905396878,3.3703213735071524,3.4369193114761765,3.5516477478297617,3.3194955703396443,3.3821797152471493,0.03482232881358209,4
335,10111000000,3.0986568429563652,3.296273499505692,3.4395079473314305,3.33712994989261,3.598204808645677,3.358998330630747,3.354795229827087,0.05685944698650915,4
336,10010010100,3.2412342868498096,3.377488384598337,3.3602058889491837,3.4036289658805208,3.4413805444266106,3.153489136256168,3.329571201160105,0.037805494162431855,4
337,00111010111,3.209721969297035,3.3356897839129687,3.4043754135442263,3.4282256082422777,3.4542789016272346,3.3257083217307417,3.3596666663924135,0.030807446490142488,7
338,10111100001,3.2773204622379355,3.447590453219016,3.4336276819541074,3.422737855895825,3.5295615049265248,3.3545947656313104,3.410905453977454,0.029719801245740942,6
339,10111000001,3.1707938287776813,3.4460363670967635,3.493763195952113,3.37150383918656,3.5635085708744167,3.3175296409931403,3.393855907146779,0.04819807784161382,5
340,10101001110,3.1962660952867745,3.3432541951564283,3.2325231556006737,3.448215036162756,3.66379051392478,2.9120494545761604,3.2993497417845954,0.08755938074384703,6
341,01101100010,3.2995423217762636,3.311773184357504,3.38068725620422,3.543038577236473,3.404501149947931,3.509610416608181,3.408192151021762,0.034620654622626944,5
342,01000001111,3.0589074088540684,3.224119931506752,3.3053317739860217,3.3894478061756534,3.576663592107129,3.188605026673053,3.2905125898837797,0.0617838547486557,5
343,00100111111,3.2310092657447327,3.3446886725601988,3.3793090465754063,3.425111955191915,3.4182306770676774,3.261721193328241,3.343345135078029,0.02797561893413679,7
344,11011100111,3.1597409271372805,3.2935705944513827,3.4750290630659006,3.3199955110466166,3.2513234777108964,3.371910882176917,3.311928409264832,0.036979980191297813,8
345,11010100110,3.1775337384210407,3.2902585817091103,3.4748391295641805,3.4931432272699787,3.2534716195865707,3.3037687575109147,3.3321691756769662,0.043352340096427966,6
346,10111101101,3.2616461887187143,3.4502232218599085,3.4502179595361886,3.48106871723491,3.4402629003059704,3.3183815225485507,3.4003000850340404,0.030488196849848468,8
347,10011000010,3.153679932128348,3.4374981265943836,3.338941189632393,3.5022669138366216,3.6927683446051933,3.27292900104386,3.399680584640133,0.0651237129559509,4
348,10010101100,3.3016497391372486,3.4708541662890213,3.3062434412055586,3.469664740269008,3.5315471454748324,3.2694079951637685,3.3915612045899066,0.03850423558886857,5
349,10001000010,3.092160256158268,3.318912815023739,3.286708910186718,3.3107492130301512,3.5909217747542077,3.1859069240272047,3.2975599821967148,0.05803616262446917,3
350,11101100110,3.0962740143034955,3.317939711133393,3.43309872764186,3.5094077707316726,3.255430495889017,3.2493766510933657,3.3102545617987995,0.0505472961340268,7
351,11011001101,3.2170213249273965,3.4582835804567176,3.361122592237338,3.4371042405116086,3.510474730821433,3.0285850337507387,3.3354319171175386,0.06266043563027353,7
352,10101100001,3.1180527342967963,3.2282467856504846,3.246123793796788,3.3049838349893355,3.5624685260981614,3.303943670205405,3.293969890839495,0.051145898197103516,5
353,01011001110,3.06709848416867,3.1562483242797965,3.2516146805495545,3.356463786024809,3.548691497059956,3.184750751213091,3.2608112538826464,0.0590303113706851,6
354,00011010110,3.1351060960289883,3.0856674275204816,3.3296842331131034,3.3944795131625938,3.474311524737208,3.3614982016126573,3.296791166029172,0.05278905461509503,5
355,00110010111,3.2023467572966164,3.271946563513363,3.4040574598538456,3.2888595116529173,3.4733095461537116,3.3968059195079463,3.3395542929964,0.03494742609711394,6
356,00101000011,3.123586810184697,3.201543452480517,3.3926506123021505,3.3909664825661587,3.4824365509109785,3.313379495103073,3.3174272339245965,0.046114298295136975,4
357,11111100101,3.1751613057555264,3.1335906200701915,3.449034897209388,3.2395076523714987,3.26472347877289,3.2910861724629603,3.2588506877737413,0.037894527783168375,8
358,11110100101,3.227248597310952,3.3063175158590674,3.47030157096968,3.5634730108934027,3.248025800844755,3.4059424483348577,3.3702181573687864,0.04579844875082385,7
359,10001010110,3.2659233035590134,3.4744776982607024,3.4388452813381787,3.4419345555277694,3.475895582210556,3.2878855906327784,3.3974936685881665,0.03276287129847527,5
360,00001111111,3.1725294206583565,3.1950992844284665,3.3861276046766324,3.3224266952597814,3.455984842050764,3.3369477835134984,3.311519271764583,0.03781977235362717,7
361,10011000100,3.183564778227112,3.306069366979732,3.410675399998284,3.4826236331177336,3.5974935687806875,3.300392696652022,3.3801365739592617,0.05098220706979142,4
362,00000001011,2.862768613188268,2.936360097469588,3.0154718383346224,2.9459966799165116,3.4359165112583225,2.9040599424430518,3.0167622804350605,0.07296119031003499,3
363,01111001111,3.1129344390572418,3.3466472241018415,3.323487184650359,3.29528136454732,3.5774721186847174,3.17279744448814,3.3047699625882694,0.05580112485812455,8
364,00010101101,3.1811589137366347,3.18524836222516,3.2377464637751268,3.2188322387974173,3.4725006435112737,3.3316658917898736,3.271192085639248,0.0388938345962316,5
365,11010100100,3.1996527158943486,3.3002050495923174,3.493859358825772,3.5230651157542248,3.2978391879826288,3.3712678907987645,3.3643148864746766,0.04300455955269019,5
366,10110000010,3.128842912825683,3.3507232622459324,3.3749758786914694,3.4444456299669133,3.5901385094062337,3.2005460473865246,3.3482787067537925,0.05741245144544304,4
367,00101100100,3.1778206499007813,3.253166214769841,3.364393091438331,3.4286523206209396,3.487019542831416,3.3890749483258653,3.3500211279811962,0.03955618764698029,4
368,00100101110,3.2247693308553127,3.347122358099904,3.398112640248016,3.5059836225897767,3.4944726561929262,3.3806037726988603,3.3918440634474663,0.03573716999256877,5
369,10000101011,3.236849009989556,3.477855888965708,3.4244263735986102,3.481323844418936,3.5820537592147508,3.2675742432482937,3.411680519905976,0.046227065204097764,5
370,00111001100,3.134751345186283,3.350192066620949,3.217850902427008,3.293273481295643,3.603037150628437,3.162063374004792,3.2935280533605185,0.05920641709257533,5
371,11001100011,3.1876116367422567,3.348652964342882,3.4011976907466916,3.4599377853532167,3.31934137528555,3.3560569777344376,3.345466405034172,0.03159740516829933,6
372,10011011110,3.2520514664549034,3.3635983999113215,3.3975408139952914,3.31945194162725,3.4918405024900503,3.196846378994901,3.336888250578953,0.036356500861601485,7
373,10010001001,3.198421410962572,3.384481523606291,3.4053845237005875,3.392441371665908,3.677173263296956,3.2386017886940204,3.3827506469877218,0.05815620100603406,4
374,11000000111,3.209349300187037,3.3233710473585028,3.3802175925003017,3.4321422123550698,3.2693830967998894,3.3727944272167467,3.3312096127362576,0.0280528266534113,5
375,10110000110,3.2285122524283016,3.3823885247188343,3.3197816160022633,3.4084329164227816,3.4243451730444594,3.1055210406637817,3.3114969205467366,0.04268882126043876,5
376,10001110011,3.073655522096164,3.2495442668773813,3.346565387847192,3.41778265015888,3.3108976033386788,3.1754207759001933,3.2623110343697483,0.04279927785340845,6
377,00111100101,3.27967764910412,3.2694787564517767,3.4340163104219985,3.4938152585075866,3.4412200173021334,3.493962002079978,3.4020283323112657,0.03517809725610977,6
378,00010000101,3.1131335429363096,3.2232025298377907,3.36802999718945,3.236227545912761,3.4650172234035135,3.2819009356510103,3.2812519624884726,0.04224679680832083,3
379,00000010111,2.993020967957489,3.0914272478134857,3.1421534378458165,3.2452145569073085,3.4396407632923345,3.1863372483190253,3.182965703689243,0.05252942618462348,4
380,10110100010,3.1009727650742565,3.3511971046324747,3.3676803959182435,3.3026745629725864,3.5362321402728827,3.2325478376666674,3.3152174677561863,0.050186975021405636,5
381,01001000100,3.2929037168262325,3.219859841348557,3.502858509125732,3.495534362834123,3.4652773635693386,3.44522761795536,3.4036102352765574,0.0407825963226437,3
382,11000001001,3.1800431861168637,3.3916337344555068,3.4253245783753195,3.3635289379949485,3.5167646775080703,3.2950924441283744,3.362064593096514,0.0397694192209976,4
383,10010111110,3.285953370114464,3.3883720883702173,3.4314171540489458,3.5106887630692563,3.403396805865233,3.1401781219136846,3.3600010505636333,0.04480123638859487,7
384,10000001010,3.1433511287418865,3.335763539910773,3.2595138037086984,3.3713853019633184,3.685689833755016,3.1426263665990075,3.323054995779783,0.06950279275808678,3
385,00101000110,3.135842113838676,3.2308858164509817,3.18345750939121,3.3783342505758247,3.547706468228042,3.2389778793647053,3.2858673396415736,0.05240110639580231,4
386,10110101100,3.2129550689217057,3.50230078993426,3.4131270260627624,3.488576780525135,3.545339732155043,3.232863013697916,3.3991937352161368,0.0494069428995032,6
387,00110101101,3.2670751052342277,3.5055973914697183,3.4356424352642323,3.4834855969071077,3.5158501621448464,3.404017774439325,3.4352780775765765,0.032008261899093525,6
388,00001000101,3.1326844885634326,3.204032521027248,3.234941791844712,3.33021854239698,3.5804134466477078,3.389369011466808,3.3119433003244816,0.05522952860912049,3
389,00000101011,3.1819052811682744,3.3134034320386268,3.3885113567021845,3.4307967159546737,3.4912003074507725,3.3655456640662402,3.3618937928967947,0.036818990256838574,4
390,11001001110,3.1773174111200424,3.331631724885772,3.306525811492215,3.2712762526827097,3.533894211677544,3.1838257449359846,3.3007451927990448,0.045018210979454784,6
391,00010101110,3.1308060143713776,3.2983158114336293,3.2527110514390256,3.3236595603046424,3.4431865172023493,3.2914933389357857,3.2900287156144685,0.03498422897435161,5
392,00001001000,3.1800800857842098,3.4565259566123734,3.395495634292544,3.46147865123213,3.5045962854634696,3.352083356673085,3.391709995009636,0.0402917659233737,2
393,10100010111,3.2046979356796115,3.4239557521544373,3.4192497792953764,3.5167071557478886,3.4624520002080317,3.299873968582012,3.387822765277893,0.03956418920095274,6
394,10000101010,3.259303909835952,3.560200918584425,3.482535779419058,3.5324421176391234,3.6325682535094463,3.3718307873656097,3.4731469610589363,0.04695271763515605,4
395,01101001111,3.2825184666698592,3.257509866966467,3.423796986991291,3.406222271857901,3.5695945216847296,3.307569731470554,3.3745353076068003,0.040274449810397135,7
396,00001011101,3.151514045516516,3.308186136325851,3.2816211905471486,3.398353554903285,3.5003870957281853,3.3698995904704394,3.3349936022485704,0.04077228330214607,5
397,11100100101,3.1207520276100915,3.1753050754259124,3.3072158073390425,3.4775344401614188,3.269751635988768,3.190273816674053,3.256805467199881,0.04391805084720028,6
398,10000010110,3.1900299554228613,3.4062198422300862,3.4222719227333083,3.4447113958528166,3.4420659860400886,3.2546220504460286,3.3599868587875314,0.037771001757567424,4
399,01000101101,3.0761182524912027,3.27184143734805,3.29767273329549,3.186431299639977,3.506727358862819,3.3049204294376,3.273951918512523,0.049403249272157966,5
400,00100100011,3.057091276049142,3.1968179447791334,3.3081117052823235,3.1700651203049404,3.4848532472040836,3.2741928074263966,3.2485220168410027,0.05012766917360933,4
401,00001000010,3.1649248242676613,3.373339700005324,3.3445838580348544,3.46288257975602,3.514529250000092,3.4109500431485915,3.3785350425354235,0.0418240827256238,2
402,11001101101,3.248178062480808,3.473596360038208,3.556307328197537,3.4882427360803163,3.3648517237794544,3.2761826007889487,3.401226468560879,0.04288473214827426,7
403,10101011111,3.128921360687064,3.374559667605697,3.3684487063869373,3.3618776663475685,3.4735882750441003,3.1817349605836536,3.3148551061091704,0.045286542618234164,8
404,10010011111,3.1754984152911465,3.1469830698426287,3.1917774438382898,3.2756361239168355,3.3915003111813373,3.076876252268532,3.2097119360564625,0.03794276781384179,7
405,00011011001,3.226253903734405,3.141776750449543,3.272272966995811,3.3973328766464617,3.3855275502527262,3.269623272123391,3.2821312200337225,0.033465514699404376,5
406,00011000011,3.2076645723388166,3.250947808045573,3.3804133245697683,3.5210156452616244,3.4698656608847367,3.4098561328474486,3.373293857324661,0.04223994456236228,4
407,11001101001,3.1593202241352314,3.2783941637938536,3.4224370699513256,3.351793601953573,3.332132682761045,3.3536706335696764,3.316291396027452,0.03095757984695013,6
408,11001100110,3.2234921535817387,3.286451970648917,3.5293175234438108,3.2481039355012795,3.1643094321401186,3.311516488477752,3.293865250632269,0.043544032598071984,6
409,10011000011,3.0749660331440167,3.2776205225966994,3.2684449448712685,3.3191748718502088,3.566866102952357,3.2635059967155082,3.2950964120216764,0.05453473829386477,5
410,10000000010,3.2045103994376567,3.216107725126932,3.12805718405126,3.2499983239116887,3.5964117484133213,3.2272444001594383,3.270388296850049,0.05692787025449175,2
411,11100001101,3.1163715906343414,3.4031336829545675,3.1451029747711114,3.3895102402507855,3.57443900805666,3.178313667992547,3.3011451941100023,0.06295833553188386,6
412,11000100001,3.1276880230526785,3.2698670948426827,3.3879275973694543,3.3044907321896617,3.3052106776758112,3.320094957032426,3.2858798470271195,0.0299147696311614,4
413,10111000101,3.161425349147477,3.3515749093011378,3.4115179973937626,3.3065334695581123,3.586655188731745,3.298977208225,3.3527806870595382,0.04874601152584948,6
414,10101111100,3.1946479957965352,3.3406939775697664,3.3153400910898307,3.27230492357768,3.3875937379921366,3.17892433725085,3.2815841772127996,0.0284749280382139,7
415,01001100001,3.176012179650148,3.242025782639613,3.471667885337985,3.4375347111828702,3.2976485501823314,3.4532802549440698,3.346361560656169,0.04301817144930003,4
416,01000000110,3.1995071283846266,3.2418639007415138,3.3034792172167045,3.3544200247882907,3.2889383743815657,3.3116578375054293,3.283311080503022,0.018923034505509383,3
417,10111010111,3.178932643014804,3.3853397485764107,3.4369100969195934,3.32825298873894,3.463457677839168,3.1952741172231893,3.3313612120520166,0.04176679954718161,8
418,10111000010,3.2019524272250988,3.3600727736111518,3.433691607116726,3.4563677726889432,3.6856355154818976,3.3089962109187683,3.4077860511737637,0.05661799235554015,5
419,10100011110,3.2255645858359414,3.2979942921426137,3.321453362785032,3.2332544995280617,3.5000349304580523,3.1492127023093337,3.2879190621765066,0.04150012924531235,6
420,10011011111,3.2582602638938214,3.3696406032941297,3.4004282274235806,3.5236456310591833,3.4514380143327945,3.1438593461209767,3.357878681020748,0.04728559179307778,8
421,10011011101,3.0420559264843225,3.3314515567447853,3.3121406944574696,3.3504910445776384,3.4525592266618013,3.217590997600185,3.284381574421033,0.0485070042901925,7
422,00101100001,3.2468020464047718,3.3297254846268602,3.4684098476831413,3.443878806049147,3.4653991964523843,3.458878216691256,3.402182266317926,0.0318958509604718,4
423,00011000100,3.1426874258583943,3.264156875781837,3.439314176692727,3.3121148140321117,3.5015268243932933,3.3670107985060307,3.337801819210732,0.044217220017716864,3
424,11011100011,3.1807889687668065,3.310332115652101,3.4750889892179653,3.4945399777093464,3.2954265035225565,3.4010884078817343,3.359544160458418,0.0413425643870119,7
425,11001011101,3.081971077725674,3.3795388584885746,3.3903207450997104,3.3282419973511668,3.2920053584232023,3.280473106163415,3.2920918572086246,0.03869553619817938,7
426,10100111101,3.1399932274333664,3.2366463624852764,3.363410783206197,3.3707745553077455,3.3563092310341602,3.133020460089268,3.266692436592669,0.03874284859571093,7
427,10011000001,3.188323437204116,3.3252992506749246,3.4554813398061963,3.3790164054720098,3.4999786211647934,3.2975079283466,3.357601163778108,0.03891995480861868,4
428,10000000100,3.203313702512176,3.4252863228036383,3.3679041341647125,3.3708427377387213,3.6277036171026498,3.4029057880810463,3.399659383733824,0.047071848076471585,2
429,01100001101,3.184447328816875,3.2887514998851644,3.3546608018387003,3.361124582989546,3.563592766340995,3.3004961250549805,3.342178850821044,0.04337269997841793,5
430,10111100010,3.2078813228701635,3.5047387768678555,3.4270841144800217,3.490069524299757,3.5639362104845844,3.367866055100364,3.4269293340171245,0.043720541997105504,6
431,10001001010,3.1531701979785383,3.3578786057308903,3.440973392833256,3.424679069955636,3.7056471186773536,3.1228232138333,3.3675285998348286,0.07382537623605935,4
432,00011101101,3.3209966482710365,3.38426920616406,3.407932020288144,3.6153695341806853,3.516471208918838,3.4570942697932088,3.4503554812693285,0.036038072409347234,6
433,01100001111,3.0898034809853288,3.2308261286106386,3.3139079808983616,3.2494720768399854,3.4960716132921394,3.075914998724897,3.242666046558558,0.0535966363711166,6
434,00110001101,3.0680103784239687,3.164538167976437,3.0616947709157496,3.328452485063817,3.5248436366516693,3.0626043434162717,3.201690630407986,0.06522689052170222,5
435,00000101100,3.203569950279656,3.389703549477998,3.4510355826369303,3.439082288494754,3.5533422128900867,3.403683326246598,3.4067361516710037,0.03966466101546877,3
436,11000000110,3.1537492297631307,3.271602495430035,3.3185740443688267,3.3843314811198963,3.2775579125564938,3.1582942887852754,3.260684908670609,0.031229792451253825,4
437,00001101111,3.3304521118424266,3.458397685352132,3.4490770684262824,3.5143740416014837,3.5419223366118766,3.4283035581380963,3.4537544669953837,0.025515151026561333,6
438,10111000011,3.1543179163310167,3.3888358491178723,3.233585833392627,3.3362653122300485,3.4992270722030185,3.3382231138007725,3.3250758495125594,0.041467352431498176,6
439,10110001011,3.1679818048318307,3.464153758111089,3.2405030626004026,3.4452699186535534,3.6954385817640714,3.324314301214967,3.389610237862653,0.0650643241787808,6
440,00011000000,3.1840887069064157,3.3454188740000217,3.440614035738895,3.3448953324010104,3.4489934261813,3.3672709143357493,3.355213548260565,0.032993289863211823,2
441,10110101111,3.282408555632654,3.4158752668911747,3.4297647294861764,3.491898410977334,3.4010270489006986,3.2221929905992925,3.373861167081221,0.03482199115369677,8
442,10001110001,3.183479366397512,3.3202254208519357,3.4616200992659647,3.3851514123782604,3.4145944805447597,3.3447737402349453,3.3516407532788963,0.03327158218688918,5
443,10001010100,2.9743464729203977,3.2876652484478748,3.315331973058301,3.4021862969420464,3.425633539284094,3.1906892513699416,3.2659754636704434,0.057251759382466676,4
444,10001001000,3.238609877436741,3.4297349799804837,3.4017491178531434,3.437436274825441,3.6444752855497233,3.2238169416433866,3.395970412881487,0.05323950481056789,3
445,00101111101,3.2250965945289773,3.3011706768520117,3.4140037672847114,3.50853001047911,3.410835420634947,3.3271609111483667,3.3644662301546866,0.034565449113159306,7
446,00001011100,3.1742538290921805,3.250307199689044,3.3948769249591417,3.4136271213210487,3.503298525536564,3.4173192697972405,3.3589471450658697,0.04209957967574719,4
447,10101001101,3.1746890542525685,3.486101094895296,3.295723039638667,3.4465606099870767,3.678875103822062,3.0649390884178485,3.3578146651689202,0.07724104491684036,6
448,10100100001,3.1913970940455387,3.2443264239235736,3.4822088108434515,3.40840004721952,3.527811171346233,3.33206309729309,3.3643677741119014,0.045750740086263335,4
449,00000101001,3.238128731935181,3.332153623985572,3.45274351463698,3.4235506307210097,3.4886455670882954,3.4099098654465725,3.3908553223022686,0.031470485009663304,3
450,10111000110,3.1114226249985872,3.4048133264568885,3.34067717735654,3.4368188272578637,3.5033647989707166,3.1831077650195554,3.330034086676692,0.05267375824002457,6
451,10110001000,3.203235137390421,3.4174261186000443,3.397751781339919,3.4560976603118805,3.688224214922576,3.2659061435945023,3.4047735093598908,0.058368640632624536,4
452,10011010111,3.1871103433225905,3.335261581858456,3.435883494871286,3.4214423513963617,3.4428290063678624,3.2556083985434743,3.3463558627266714,0.036735076631819664,7
453,10011001010,3.180258402596343,3.453840033075976,3.4371765164491084,3.4433610145234215,3.6258327197640514,3.274897528147545,3.4025610357594083,0.05368760655548628,5
454,00101011111,3.1772320569106074,3.2645999726528294,3.3589445843922943,3.3352810548322016,3.5874212872849616,3.383676443236525,3.35119256655157,0.04754271687307266,7
455,00011101111,3.2763564211074883,3.4657677496202326,3.483211863630037,3.534953062113438,3.5413861260626076,3.449790845113029,3.4585776779411392,0.03332051187805038,7
456,00011101011,3.1079853287151407,3.277706126838755,3.2514585611374907,3.3996647386338794,3.4840755459037136,3.3350634286282026,3.3093256216428637,0.044787176495841234,6
457,10100111100,3.1252835510594488,3.2953261897172057,3.2872670841094482,3.329267348234747,3.4140820171363817,3.1760885939262327,3.271219130697244,0.036175859951234325,6
458,10011101100,3.2136213917922523,3.4541241211884044,3.357067295523402,3.4683369110545006,3.4809717933963165,3.176496518262471,3.3584363385362246,0.04637439938437444,6
459,00101000010,3.1768793381518576,3.3102469953172964,3.403022329815873,3.3670764900285177,3.5365728408510493,3.394499618926728,3.3647162688485537,0.04086687694901135,3
460,10111111001,3.248440621168402,3.3425527400605755,3.318563551494991,3.3332018626824738,3.397106431439536,3.2211417593749663,3.3101678277034914,0.022330870785702943,8
461,10101000111,3.2100271494889463,3.383857709217648,3.431908243290358,3.4908143641857743,3.4579955564316487,3.1928370655718004,3.3612400146976964,0.044422642611904685,6
462,10000001000,3.1013028905777813,3.2942225768493434,3.3061602070106977,3.31115240383778,3.583367653117748,3.092085561448484,3.2813818821403062,0.061937387525938914,2
463,01010000111,3.0066431244372733,3.0861741250134007,3.3130317538548337,3.162656638288833,3.216227212011169,3.291957013127077,3.1794483111220977,0.04102818379907824,5
464,00001111101,3.2681469947632933,3.3572679908527587,3.371383988897532,3.5055188326506763,3.4135979185723198,3.37056475538404,3.38108008018677,0.0267563506265582,6
465,10110000011,3.114495949453626,3.3174941039421246,3.4374630577305774,3.529377451659172,3.55692394053492,3.2468574435349864,3.3671019911425666,0.059370884969781275,5
466,10101111111,3.1923838308621897,3.4357312911735285,3.3877487468846503,3.4298372371365287,3.4197437115324565,3.288115409959512,3.358926704591477,0.03387913912106065,9
467,10011110010,3.1872732763199183,3.4216065611437543,3.4214434370709013,3.408327870748081,3.4614569880585133,3.213118352045423,3.3522044142310987,0.04118595475061256,6
468,10001011101,3.135450659084914,3.3918654515275795,3.2538207782300623,3.4415149853866605,3.437718279618321,3.196902017010975,3.309545361809752,0.045440592676482566,6
469,10100001001,3.1678138911601077,3.308033740050848,3.3317729674539254,3.436311987590228,3.669364530960817,3.1855828017311936,3.34981331982452,0.06394965258683159,4
470,00101001001,3.0990001100739866,3.3759905814715685,3.3582016297022235,3.3643677456188983,3.5603444509278614,3.244859938926745,3.3337940761202134,0.05293157815652415,4
471,00000010101,3.047727186096143,3.0963773526860927,3.2425166841883484,3.2979910836233817,3.4918194550402566,3.2938396405183368,3.2450452336920934,0.05501614866757818,3
472,10011001100,3.1982894326086275,3.4221672249441766,3.3693513744629584,3.4484622354389267,3.733070528077703,2.992134010326181,3.360579134309761,0.08624895853975505,5
473,01110100100,3.1652168890464707,3.163468735649443,3.3500486216888112,3.4231563493977246,3.266426943501913,3.319774395199476,3.2813486557473066,0.03582715286022304,5
474,01100100110,3.2618811050076264,3.2501351067778383,3.414179481366589,3.5716189413919737,3.2097423511790866,3.3465197262345936,3.3423461186596177,0.04636930597207778,5
475,01011010111,3.1075274455687087,3.1210970003589376,3.3537351874471275,3.389933278917223,3.2515242857669486,3.359863583777305,3.2639467969727085,0.04313930242017233,7
476,01011000000,2.9510991180720665,3.1370775747314443,3.381738168476857,3.2837523617441184,3.4315264784522994,3.295350578179792,3.246757379942764,0.060853615949669086,3
477,01010001111,3.1215641079362215,3.112656086485224,3.331249303000335,3.2577076991752887,3.5625412855281016,3.2225017349557965,3.2680367028468282,0.05742619707832061,6
478,00100101011,3.2505960029699152,3.2554959988338794,3.3974903250292927,3.4378347518528507,3.51657047974875,3.3824237392006307,3.3734018829392203,0.03595419384216417,5
479,00001101110,3.3538249458861373,3.44558332451682,3.5161430197811483,3.5304061090478216,3.581855169867992,3.4756203933024703,3.483905493733732,0.027278931708253417,5
480,00000000011,3.1230798215742115,3.1133532275392017,3.2901510208661984,3.294794648665824,3.4558740329158284,3.3099593276879866,3.2645353465415425,0.04448416458551941,2
481,11011100101,3.264731548737817,3.3119924896834534,3.4915868802267123,3.4620508218862867,3.2456469527245377,3.38056813599848,3.3594294715428816,0.035391682763672966,7
482,11001101011,3.1963750811127585,3.3752143845155422,3.4557802534666244,3.4601203283449977,3.2751836235174485,3.322378610386681,3.3475087135573416,0.03581550672849613,7
483,11000001111,3.0960386652464718,3.3743464177309983,3.3857227612259915,3.4439661144714893,3.5347594980363177,3.1886697911634982,3.3372505413124616,0.05656497952450321,6
484,10111011110,3.0958586818276768,3.3943946002638707,3.3686199464048827,3.4034607580918395,3.4356690868470974,3.1599689979801755,3.3096620119025904,0.04962993999934565,8
485,00100011111,3.2258122188421168,3.274423197760924,3.2725404635455164,3.365144224595233,3.5416195755727315,3.332608463565545,3.3353580239803446,0.03875994123281724,6
486,00100000110,3.251289997987324,3.439523839534971,3.437230872147552,3.4287785171739085,3.5548015239731745,3.3571887834304883,3.4114689223745693,0.03481181876747093,3
487,00001100000,3.296740650149439,3.334480048259052,3.412336058234897,3.4687014509665364,3.3888419110886177,3.4487106073791463,3.3916351210129485,0.022837325401094715,2
488,00000000100,3.178400733153549,3.200924703326524,3.3383280412670646,3.3313522307705052,3.4798119899704325,3.3901705319571747,3.319831371740875,0.03938747503664159,1
489,01111010111,3.18297102557504,3.2656090490694343,3.318514590415587,3.341934202982052,3.243283362708328,3.372540114655861,3.2874753909010503,0.02416088731239521,8
490,01100101111,3.155064930845556,3.2525624899475654,3.345076465594339,3.4252930091701947,3.336049252513872,3.426107929037156,3.3233590128514465,0.036159571943797236,7
491,01000001011,3.082382350300533,3.0886068594091065,3.257417531250008,3.3454532948873905,3.4641435794023225,3.191987875655751,3.238331915150852,0.051574215489534385,4
492,00011100100,3.2035437750257976,3.1580624454879533,3.32303975659742,3.277216158433044,3.484670788757031,3.3051469792766617,3.291946650596317,0.039109327694438936,4
