variant,repa,repb,repc,h1_mean,h1_sem
00010010110,8.620157367761584,8.80870739233826,8.686766207637683,8.705210322579175,0.03903613064403181
10100111100,9.21565727633285,9.205909264337311,9.262915944881149,9.228160828517105,0.012447854698535054
01001010111,9.279535691857241,9.389281875587312,9.296949917262287,9.32192249490228,0.024078961897327517
10000010100,9.408615195770876,9.426312559444822,9.436926720869462,9.423951492028387,0.005839043769612085
01010110000,9.384093224755272,9.420677700384509,9.469932655449707,9.424901193529829,0.017585412450132232
01000111010,9.300016438916579,9.369355321208742,9.285722802635664,9.318364854253662,0.01826242864350929
01111100001,8.404088088232355,8.825572887723071,8.271574241023853,8.500411738993092,0.1181011638441446
00011011010,8.407560142424254,8.772455894499517,8.462580041022438,8.54753202598207,0.08031174393374763
00100010111,8.60678132318854,8.976955319863483,8.641042633278229,8.741593092110085,0.08350647982047828
01001000001,7.5781412747579555,8.219234473773591,,7.898687874265773,0.1850676655136578
00000111011,8.413604810490089,8.803411088598406,8.576624099428878,8.59787999950579,0.07992297706669882
10101100010,8.224438696084121,8.46078357656436,8.19084793681845,8.292023403155644,0.06005841860738043
01001101101,8.584223044295765,8.820275742250614,8.644006541670121,8.6828351094055,0.050101500821210274
00100111100,8.845593272832481,9.012499714241898,8.724955241947791,8.861016076340723,0.05894750918934069
00011111110,8.942996681456501,9.13174486551254,9.043216937742896,9.039319494903978,0.03855269508872456
00001100000,7.0,7.0,7.0,7.0,0.0
01100111101,9.319287222743439,9.377215238737627,9.359434875427867,9.351979112302978,0.01211476414742611
00000011110,8.329041318256737,8.754593899273928,8.300809400195106,8.461481539241923,0.1037909774514851
01000101111,9.055869583695644,9.166081945717233,9.139161350622038,9.12037096001164,0.023457409170888704
01111001101,8.225913251701678,8.25397760309335,8.179792422947509,8.219894425914179,0.015291773039845809
11010100111,9.444527597246037,9.465541549152636,9.476919412226447,9.462329519541706,0.006708766281234913
00011111111,9.196661518366922,9.395475665576797,9.274476182712213,9.288871122218644,0.040900645869478246
01101101111,9.079444315921542,9.127777547365596,9.113712628022117,9.106978163769751,0.010149220594302859
10001011000,9.365031283834082,9.367490071166637,9.312752775239998,9.34842471008024,0.012621916192490187
00000100011,7.0,7.0,7.0,7.0,0.0
11101100010,9.332843142429704,9.353347330617657,9.377334251545003,9.354508241530787,0.009090979807740995
11100100100,9.257889111902529,9.353395207328873,9.315655747110627,9.308980022114008,0.019637453772783916
01101111111,9.284032891651695,9.379887828492596,9.418369942180595,9.360763554108296,0.02824274003835795
10110100100,9.089732557342936,9.095679177288776,9.091739253965963,9.092383662865892,0.0012350451623183967
01111011111,9.422897210162507,9.521194481174824,9.316856307324901,9.420315999554077,0.04172033738524918
01001010100,8.932071336381973,9.113531153456428,9.022854889590073,9.022819126476158,0.03704033221238678
00110111101,9.171962035856927,9.39327435846286,9.119690039241833,9.228308811187206,0.059292093695110855
01000001111,8.225346333713388,8.635769057081362,8.414214868914629,8.425110086569793,0.08386569848077657
10010100001,8.299390989152348,8.662809116900771,8.425042176998456,8.462414094350525,0.07534993812093194
11001111111,9.453457282352776,9.473867807174347,9.513885779872536,9.48040362313322,0.012549491993769538
01110000110,9.34245002491495,9.425151322763787,9.39884804766408,9.388816465114273,0.01724988238032717
01001110001,9.329838804754381,9.442465149949939,9.428462036357367,9.400255330353895,0.025059552755060416
01100101111,9.050800349614995,9.146499169408909,9.108580842898148,9.101960120640683,0.019674185709091106
10000000111,9.253791994035726,9.267963753315136,9.24805481909381,9.256603522148223,0.0041836971927312755
01011111110,9.399798932578516,9.44900736022773,9.459655763453528,9.436154018753257,0.013035952470600097
11000100101,9.338453073072577,9.399430104731124,9.357677258953904,9.365186812252537,0.01272690483798396
10001000011,8.426715494618305,8.547196831142768,8.334324095605503,8.436078807122191,0.043578385505438647
11001110011,9.385315488527496,9.418516179739296,9.462185410184556,9.422005692817116,0.015739434233959706
00111111111,9.122812367013713,9.255024632525405,9.076486932270733,9.151441310603284,0.03782336119240752
11001111110,9.437490764660707,9.438435235889608,9.444641435618395,9.440189145389569,0.0015858842269023162
01000010101,8.899840475809375,9.178134104905523,9.115056962609236,9.06434384777471,0.05956886912227556
01011001111,8.618047260631666,8.815304720192195,8.707466869301728,8.713606283375197,0.04032347463935149
01000110001,9.360156010568721,9.512594163324119,9.42381749116693,9.43218922168659,0.03125676462194448
11011100110,9.407490805861014,9.421785081031533,9.470131307100962,9.43313573133117,0.013401405682281
00010000100,7.0,7.0,7.0,7.0,0.0
01101101000,7.9333714861935505,8.533282276043131,7.820925606298933,8.095859789511872,0.15634621985021538
01010101000,8.236369020458767,8.657430358567725,8.356887328298294,8.416895569108261,0.0885286246893783
10011110011,9.257435030510608,9.32129056535969,9.361205791800062,9.313310462556785,0.021369192213741034
01110101100,8.77028995990181,9.042492759793536,8.818435144709975,8.877072621468441,0.05930480071584068
01000100000,7.952440261788807,8.578521077319115,7.9454931946242855,8.158818177910737,0.14839415883854568
10001110001,9.183893407590688,9.219691308078497,9.20332608729657,9.202303600988584,0.007316152546720252
00001110011,8.112693828217711,8.540945283064334,7.92896402923159,8.194201046837879,0.12820090598748443
11010100011,9.38413191119151,9.452857729367091,9.416612099752793,9.417867246770465,0.014035615807074154
01000101110,8.972266350263162,9.036373692398596,8.950554504890473,8.98639818251741,0.018216360541581305
00100000111,8.289227531526128,8.600473292491825,8.542464647344541,8.477388490454166,0.06757053176310737
01010110001,9.484310943632789,9.513413810612867,9.504464502187703,9.500729752144453,0.006085577006732241
00100011110,8.408760779564394,8.824615150739694,8.287458862353112,8.506944930885734,0.11501037287735605
01111111110,9.37945627567006,9.376586520039377,9.431338874453894,9.395793890054444,0.01258069494180702
11101100000,9.280705248036366,9.354838463365144,9.28537540028234,9.30697303722795,0.01694981241278466
01000101000,7.926569246023793,8.47084839330668,7.8231379049180845,8.07351851474952,0.14205502741098688
01100110011,9.365725450940607,9.424888051367297,9.419118271542304,9.403243924616737,0.013316965933518946
10101100011,8.359540651091057,8.681264326933494,8.371368151000041,8.470724376341531,0.07447625520367097
00101000011,7.0,7.0,7.0,7.0,0.0
00111111101,9.112897482748053,9.262619968238386,9.135390650752566,9.170302700579668,0.03296044114464671
01111100000,8.155575129321031,8.607178740891566,8.01584080775568,8.25953155932276,0.1261780106934799
01011101100,8.805477745009007,8.93206034589632,8.862299319350004,8.86661247008511,0.025883524888098735
01011001101,8.340743746221474,8.420036850040196,8.471232157637479,8.410670917966383,0.02684087955332502
01001101111,9.079403556966339,9.213307698949171,9.090955443983377,9.127888899966296,0.030292022982327745
10010100110,9.203674477368489,9.174086604392338,9.136833201672614,9.171531427811146,0.013673793241597825
01100100011,8.531160931543276,8.962870898554051,8.606910129382445,8.700313986493258,0.09410684025483476
01010011001,9.096207414894474,9.292010377883411,9.264476521239024,9.21756477133897,0.04327284423250853
00111011011,8.80724701219878,9.106663735495584,8.681031384061589,8.864980710585316,0.08924741788407548
00011101010,7.0,7.0,7.0,7.0,0.0
00110011100,8.827971437473279,9.057241571045397,8.848073240086785,8.91109541620182,0.05183313700190595
00000011100,8.406289134335621,8.786133824883875,8.333452133172571,8.508625030797356,0.09923428110715406
11111100011,9.348880903629132,9.444065095196088,9.434859742979604,9.409268580601607,0.021432795256166308
01110111001,9.44016391782728,9.431249290257568,9.369388433995738,9.413600547360195,0.015736903932531642
11011100011,9.408685199204514,9.429332560570746,9.405477472555267,9.414498410776844,0.005285378851842839
10110100111,9.3009716648274,9.269120929358788,9.255809879340756,9.275300824508982,0.009473999904439956
10011100010,8.427935320701035,8.588191751536257,8.460729411717569,8.49228549465162,0.0345624330827963
00101011011,8.656893229228572,9.033874955137158,8.599747106512895,8.763505096959541,0.09629928607696335
10000011111,9.43370539698335,9.431304644659226,9.453522904268793,9.439510981970457,0.004978141852160686
01110111100,9.367517292931652,9.395864065714424,9.425584199221454,9.39632185262251,0.011853962615633975
00111000000,7.0,7.0,7.0,7.0,0.0
00111100111,8.097617346625212,8.539955185699691,8.304055406867821,8.313875979730907,0.09035856693177964
01100100001,8.371299040726512,8.670732099576536,8.054716980408662,8.365582706903902,0.12575980022456257
00001100010,7.0,7.0,7.0,7.0,0.0
11000110011,9.357465018220584,9.412449924775096,9.42125362771711,9.397056190237597,0.014112476587718092
11001110000,9.343420549486154,9.36334424498626,9.408014749541096,9.371593181337836,0.013503927721121906
10000000110,9.166171034952896,9.193335153659104,9.152216801292909,9.170574329968304,0.008536407134270936
01111101001,8.404691229172245,8.765174986138891,8.609430941648746,8.593099052319962,0.07380964561625485
11000100000,9.46698890936291,9.552563989963486,9.353635025142749,9.457729308156381,0.040737960229660704
00100101111,7.0,7.0,7.0,7.0,0.0
00100101110,7.0,7.0,7.0,7.0,0.0
11000000110,9.401696438886534,9.445100908699617,9.462963077125721,9.43658680823729,0.012863175283827402
10001110011,9.227595326294036,9.273648999089998,9.242982908928996,9.24807574477101,0.009571554446942038
10001100000,7.900639276933941,8.234601639566643,7.621324785443702,7.918855233981429,0.12535017003651527
11001011111,9.514515859122954,9.564152944737053,9.562610410606897,9.547093071488968,0.011522086956804421
00001000010,7.0,7.0,7.0,7.0,0.0
00011001100,7.0,7.0,7.0,7.0,0.0
00101110010,7.994255285438043,8.398538845511602,7.806186988155192,8.066327039701612,0.12356909946150818
00011110010,8.266289540308442,8.747819021683918,7.989834311240799,8.334647624411053,0.15659918372659748
10011111111,9.353254391932037,9.384105922857492,9.425012065802663,9.387457460197396,0.014695325457076433
01010101011,8.8095887543024,9.127901182698027,9.002115786580386,8.979868574526938,0.06544960446900303
00010000110,8.442546501684243,8.759430823714368,8.513438180068274,8.571805168488961,0.06789568885442153
00000010100,8.627547129712053,8.889232261383482,8.591901384074244,8.702893591723258,0.06628125634191376
10001011100,9.333792854356533,9.4034926177871,9.41261908365865,9.38330151860076,0.01760281213926669
11000111100,9.408005691117443,9.411340725557576,9.481137172555929,9.43349452974365,0.016857968809453585
00011011011,8.705489358508782,8.928054020992795,8.592824135658008,8.742122505053194,0.06964344857283407
00000010111,8.505651491461135,8.990721133064866,8.404092958663274,8.633488527729758,0.1279908099773153
11101100111,9.334254137002294,9.417429086821466,9.400389790103368,9.38402433797571,0.017936875828222707
01101110000,9.270838383973988,9.376454137686034,9.348975763800984,9.332089428487002,0.022370118083033106
11110100000,9.404956658691717,9.457862139842726,9.29901274623534,9.387277181589928,0.03302197600412774
11011110011,9.434687143065316,9.464083260082957,9.474177376165027,9.4576492597711,0.008375727804964202
01011001001,8.029311865912499,8.291246664432359,8.120082574299865,8.146880368214907,0.05430017033113979
11111111100,9.45993875750147,9.467688008653221,9.548492120405305,9.492039628853332,0.020021553282951444
11001110001,9.372496698941754,9.400227939340477,9.411916630557867,9.394880422946699,0.008265689130788798
01110000111,9.293532710508495,9.41188181007622,9.34229200981482,9.349235510133179,0.024282320350500926
00100100011,7.0,7.0,7.0,7.0,0.0
01011100100,9.0241180419075,9.204673455906466,9.129198708570977,9.11933006879498,0.037020505397585265
01011110000,9.357859899342047,9.476740182733787,9.399374169830683,9.411324750635506,0.02463142549334255
00101100100,7.0,7.0,7.0,7.0,0.0
00010100001,7.0,7.0,7.0,7.0,0.0
00001001100,7.0,7.0,7.0,7.0,0.0
01100111110,9.327742550283812,9.340295588402931,9.356464413560332,9.341500850749025,0.0058782912839100195
01001010110,9.260547976331793,9.36036197191664,9.329976302869968,9.316962083706132,0.020887539563043397
11100100101,9.310475825856352,9.376922362127598,9.339828488312133,9.342408892098694,0.013593990145083425
10000111110,9.265654141842509,9.256805159588504,9.28000823896563,9.267489180132214,0.00478053775372629
01111101011,8.610927971254716,9.011874561373707,8.72672158625404,8.783174706294155,0.08424147642710333
00001010101,8.573742105268083,8.826764598821539,8.538560298787418,8.646355667625679,0.06418719591714378
00010011110,8.540192212032968,8.770668558432185,8.45709880548986,8.589319858651672,0.06632199451262596
11110100100,9.348217791825368,9.4410387966656,9.402647866540724,9.397301485010564,0.019041063439695798
10100100011,8.38446295863774,8.837914622273164,8.304601638438669,8.508993073116525,0.11742834463385703
01001001111,8.233239830784912,8.807463530620511,8.637668713923013,8.559457358442812,0.12043046157967317
01100010100,8.796760445166635,9.076367769373338,8.986295352735791,8.953141189091921,0.058265860305301446
10001100101,8.930423792192572,9.012334367765382,8.757151319882134,8.899969826613363,0.053190193326042724
01010001010,7.5550233700447675,7.845431673090142,,7.700227521567455,0.08383365596907479
10100100110,9.10533731810173,9.110745022794195,9.060820702430687,9.092301014442205,0.011184575321747468
01110101111,9.285062370572776,9.358010344415826,9.277998117519694,9.307023610836099,0.01808411443158085
00100111000,8.460955288927265,8.753750430368756,8.477292256018615,8.563999325104879,0.06716997789821894
00010110000,8.209310356672757,8.527779176579887,8.048185874825375,8.26175846935934,0.09963728984441271
00000000110,8.33794224786828,8.744569067918121,8.566724225733479,8.549745180506626,0.08321914711428392
00000111010,8.17965693403068,8.745173925167832,7.950860840398046,8.291897233198853,0.16692400103397545
01001101100,8.571815075030601,8.778544333278763,8.4995822879281,8.616647232079155,0.05910780745916176
00111110011,8.219209906504144,8.608913853699018,7.888291982263308,8.238805247488823,0.1472593819530162
01000110000,9.3311914981611,9.47192979433116,9.265596327540589,9.356239206677616,0.043038578926160774
00001011110,8.561289144189892,8.702194821608671,8.283267468483366,8.51558381142731,0.08702659065035553
11000111110,9.396471694400427,9.433635157562346,9.447043093758591,9.425716648573788,0.010695744455250525
00101111000,8.530389131969823,8.731697864804767,8.487524783570125,8.583203926781572,0.05322464233974101
01101101011,8.31746555795947,8.819378068854038,8.629219266219328,8.588687631010947,0.10344978833361755
01100010101,8.839257953900248,9.176682073936085,8.920489177043699,8.978809734960011,0.07189659797496478
00001011111,8.405584778933658,8.653337894162544,8.358161235390602,8.472361302828935,0.06471301141526604
11001011110,9.530569529806016,9.5090383867066,9.53484147020037,9.524816462237661,0.005646136131331352
00011000011,7.0,7.0,7.0,7.0,0.0
01111111010,9.267138320365092,9.388051225119856,9.39466951226012,9.349953019248355,0.029310567475775647
01101111101,9.31831268470144,9.329206717928816,9.346627388928608,9.331382263852953,0.005830671329544619
01110100001,8.388906227197465,8.933490843834688,8.404447090618326,8.57561472055016,0.12656807741411913
11110100101,9.3944526374,9.424484082503797,9.441847168501656,9.42026129613515,0.009788891136750102
00011010100,8.821435857966046,8.95484394864547,8.848888702368498,8.875056169660004,0.028760452949091443
11100100011,9.383599392367005,9.348845175722813,9.400190438093432,9.377545002061083,0.010697162579077168
00011110000,8.140812464850171,8.525498058525034,7.9167494478158895,8.194353323730365,0.12569386449975734
00010010101,8.781503429635839,9.001580936704931,8.73835169049645,8.840478685612407,0.0576353040360933
00000010101,8.60212889863059,8.89462133080884,8.583903957869188,8.69355139576954,0.07118623017476844
10111110001,9.283418274545484,9.282453216774085,9.305348813858869,9.290406768392813,0.005286482386833379
01101100100,8.767462642315033,8.955126390674318,8.935525894669697,8.886038309219684,0.042113312319895846
01000111000,9.316441797122797,9.402047713563741,9.368088917958179,9.362192809548239,0.017598135806621597
00110100100,7.0,7.0,7.0,7.0,0.0
00101101011,7.0,7.0,7.0,7.0,0.0
00010000111,8.680385579502486,8.874272511348961,8.661175273073296,8.738611121308248,0.048123571024862234
10111100111,9.299188476093613,9.270687945457858,9.249665415467078,9.273180612339516,0.010147195216676591
01010011000,8.771634383811914,9.086039280053226,8.979529068774578,8.94573424421324,0.06528039179886035
10100111111,9.278479700894225,9.277653097271855,9.361320144304662,9.30581764749025,0.01962382133557187
10011101101,9.266842294965905,9.243803690011676,9.214488425068302,9.241711470015295,0.010712259034230587
00000101100,7.0,7.0,7.0,7.0,0.0
11010011100,9.564914394000636,9.566320282255626,9.567428478952275,9.566221051736179,0.000514383256597294
11001000100,9.386286337162726,9.467688827530141,9.459261245535203,9.437745470076024,0.018274699289416642
10010011101,9.466194357837377,9.46424951952697,9.489015788232912,9.473153221865752,0.00562229724442186
00001101011,7.0,7.0,7.0,7.0,0.0
01101111100,9.28328048743374,9.338890871743182,9.399262952930886,9.340478104035936,0.023681471503627094
01001101110,8.995775823516956,9.169383549004454,9.133756826721065,9.099638733080825,0.037434261985665754
01011101111,9.315360822786703,9.386908894288428,9.485338285908828,9.395869334327987,0.034840832382505876
01001001100,7.611096770852843,7.7891614546915955,7.0,7.466752741848146,0.16897748835506674
11000100011,9.369938719790369,9.395230783529714,9.30657601609061,9.35724850647023,0.018644472295220087
01111110001,9.43590419767446,9.416404251920794,9.45770473793026,9.436671062508506,0.008434785093190138
00101111101,8.930027647150256,9.049603596217766,8.878295125729203,8.952642123032408,0.035870621463000164
10111100001,8.377443130137848,8.563379087311956,8.109813371859671,8.35021186310316,0.09308295671664046
01100111100,9.291602052724599,9.354864561975939,9.355112775776512,9.333859796825683,0.014940454616617416
00011111010,8.321451453829656,8.749495504809238,8.301348970545162,8.457431976394686,0.1033415501553138
01010101111,9.209353350053822,9.347277472954346,9.324392743088996,9.293674522032388,0.0301757981063513
11111100110,9.433584293338502,9.458144700243801,9.462617481425896,9.451448825002734,0.0063817129565981
11010100000,9.32781625216752,9.433393777251707,9.338097486702859,9.36643583870736,0.023766047548529953
01110001110,8.363295987013462,8.433580143412641,8.506222067464849,8.434366065963651,0.02917598719835436
01011111000,9.374372894782935,9.395701467144253,9.342178327982612,9.370750896636599,0.011000157266740385
11011101000,9.349815019684288,9.390171867503566,9.367356834969403,9.36911457405242,0.00826121486717782
10110111100,9.324831848107653,9.28167854723485,9.300534192685728,9.30234819600941,0.00883194769099095
01011010101,9.211159464357197,9.449071810402543,9.31391845089649,9.324716575218742,0.04871348327526877
00110100101,7.0,7.0,7.0,7.0,0.0
01101000100,8.181919482968057,8.575564787819314,8.229842455566729,8.3291089087847,0.08768269314096558
10011111110,9.336667588339152,9.34095404154346,9.35857535529365,9.345398995058753,0.004740003024752899
00100010100,8.721943593863324,8.903589670275045,8.681063378627416,8.768865547588595,0.04835759148375555
00010101010,7.0,7.0,7.0,7.0,0.0
01111011101,9.25137054278591,9.39504215413577,9.232218357670344,9.292877018197341,0.03633177626555784
01111011001,9.070987340914256,9.329555064135109,9.165178759952695,9.188573721667353,0.053424105121387955
01111001111,8.51126357937443,8.745563949146309,8.628502340613249,8.62844328971133,0.047826367264070406
11111100010,9.333520396169195,9.379939937092091,9.402427802734326,9.371962711998538,0.014345642544154808
00010011111,8.671066175205338,8.935128285034274,8.603917193980278,8.736703884739965,0.07148010025408996
01111101010,8.370079960250255,8.718956114244845,8.689583290698032,8.592873121731044,0.07899713633283566
00100100001,7.0,7.0,7.0,7.0,0.0
00011111011,8.614223295766205,8.975365076829734,8.650556730723197,8.746715034439712,0.0811794935494411
10011011010,9.40357098530877,9.427200014777918,9.445480771972258,9.425417257352983,0.00857798755120633
11011100111,9.439463534799634,9.499526185374613,9.493571103255805,9.477520274476683,0.013509887286079927
10100111011,9.221619092160966,9.256294597983556,9.261693490086897,9.246535726743806,0.008878025476675403
10101110011,9.235845482713472,9.207254386657599,9.224436221865489,9.222512030412187,0.00587565000632214
11001111101,9.463820467351383,9.445064643251412,9.480900188459485,9.463261766354094,0.007317566594540836
01111000111,9.331579603820623,9.454002548146883,9.338778608560293,9.374786920175934,0.028045478552505942
01100100010,8.429854816222898,8.73445510573785,8.528685007830642,8.564331643263797,0.06344071518148026
00001011001,8.890290756531211,9.046686123744225,8.838129947873483,8.925035609382974,0.04430824457371501
11011111100,9.478628975994447,9.472296537528749,9.509819110114332,9.486914874545842,0.008200385656206585
11001011011,9.481710156963807,9.512418038650019,9.519656926692793,9.504595040768873,0.008224848581204827
10000111111,9.297507718495293,9.313453379067896,9.317230751638276,9.309397283067156,0.004273726811679681
01000010100,8.98182296088264,9.244625393911846,9.029119359091993,9.08518923796216,0.057189965886951355
10001110000,9.111401105870485,9.14273807656311,9.070869622422245,9.10833626828528,0.014710050969870488
11000010101,9.518235959373223,9.54810286351904,9.59095336488368,9.552430729258647,0.0149220367378702
01110101110,9.115616365800065,9.173164570326891,9.157062517498721,9.148614484541893,0.012120752910436322
11001101001,9.334578175482548,9.371029897943883,9.38327807545499,9.362962049627141,0.01034196706529554
11001100111,9.409078499943037,9.417696879641452,9.405198465298696,9.410657948294395,0.0026116273053328446
01000001100,7.386913260813575,7.5084518032173655,7.0,7.2984550213436465,0.10839699730338245
11000011101,9.518768091239448,9.594611077063936,9.556763587731297,9.55671425201156,0.015481394479628983
10010111011,9.277453300822957,9.324825745842046,9.326761301387242,9.309680116017416,0.011400747833661639
00011011111,8.800352304827602,8.935916496189389,8.697160482925451,8.81114309464748,0.04888496586566778
11001000001,9.373707350148678,9.457881303100717,9.302837455230572,9.378142036159987,0.031687007118084795
01001101011,8.604575130054066,8.853686878437916,8.593214440350714,8.683825482947565,0.06009982886287471
00101000100,7.0,7.0,7.0,7.0,0.0
00001100101,7.0,7.0,7.0,7.0,0.0
11001100001,9.450025628563337,9.53658979948234,9.392028913847886,9.459548113964521,0.02969980558302299
10101110000,9.16498376061506,9.168596437660037,9.113170723620746,9.14891697396528,0.012659704243046549
01110110011,9.378293632596773,9.457854487873462,9.448728871865336,9.428292330778524,0.017775083599354823
01111110011,9.360519624884539,9.411907321879383,9.420528788390037,9.397651911717986,0.013245675176635574
00001100110,7.954007208357752,8.667240312567609,8.034774426580885,8.218673982502082,0.159446778077732
11100111011,9.38954519653249,9.422916836444069,9.470680543577581,9.427714192184714,0.016648308730962052
01000010110,9.277696382621944,9.393328846427238,9.340908058892188,9.337311095980455,0.023637612252728188
00111010111,8.923768260661717,9.111236783709362,8.85569437889398,8.963566474421688,0.05402685062165886
01001000110,9.195461218876003,9.289894985004636,9.267279409885612,9.250878537922084,0.020129478786025758
10010100011,8.757602388537821,8.944182757544645,8.684637691298827,8.795474279127097,0.054645250519054285
11101100011,9.379429801071089,9.412989786197619,9.384419783257698,9.392279790175468,0.0073925968822845245
01100101011,8.389120473639053,8.798044762365347,8.783490819501461,8.656885351835287,0.09471578257239233
11010011101,9.597223852526582,9.584686229758736,9.61723715312608,9.599715745137134,0.006702584073867365
10001100110,9.05154094570057,9.073848349730996,9.054503720905453,9.059964338779006,0.00494585397605743
10101100111,9.234206831039556,9.164981771754276,9.12160251234696,9.173597038380263,0.023186203733159706
11000100001,9.393964344206896,9.490017020533656,9.325041640837958,9.40300766852617,0.03382690069183767
01010101001,8.488890253688801,8.912090667487131,8.642118686369956,8.681033202515296,0.0874741887976952
00111110001,8.335638471426888,8.71470379589423,8.04539873592123,8.365247001080784,0.13702178330321824
00111011000,9.022538155154695,9.232973143338699,9.146642714691993,9.134051337728463,0.04318492820297898
11110111100,9.44248138467832,9.465421792992883,9.491640042777359,9.466514406816186,0.010041901963354194
11101110001,9.401168414924381,9.436611107269046,9.42016412252256,9.419314548238663,0.007240941956535969
00111100001,7.0,7.0,7.0,7.0,0.0
00110010110,8.780863764640173,9.136077175983088,8.996900925563773,8.971280622062345,0.07307124589866226
00100011111,8.423378645039541,8.789297759289896,8.420922252748369,8.544532885692602,0.08653890355989854
11000111111,9.44976435952016,9.446355311290127,9.48356964980702,9.45989644020577,0.008398621336041334
01100011110,9.039350348171633,9.341352349201687,9.185191404975695,9.188631367449672,0.061657896443340195
11101110010,9.33861646537122,9.393878065754118,9.427375111845167,9.386623214323501,0.018298447033068106
11000011100,9.511546069818998,9.535052759967929,9.524236025214515,9.523611618333815,0.0048033587797839325
11111111111,9.496529295300014,9.471790395465458,9.55164313423602,9.506654275000498,0.01668832617301335
01000101001,8.360489264797426,8.716388352572615,8.185917124380664,8.420931580583568,0.1103705019000873
00001000011,7.0,7.0,7.0,7.0,0.0
11010000100,9.460701605489923,9.534651623713067,9.464206538957557,9.486519922720182,0.01703215889625898
00001011011,8.497548640437744,8.921736131314008,8.524524444945657,8.647936405565803,0.09695930492742516
01110011111,9.376243605995187,9.507558595667467,9.46304033174308,9.448947511135245,0.0272637192457645
11001100000,9.321495584442037,9.383579106177702,9.301995882197618,9.335690190939118,0.017392866109181157
01110100010,8.586546726748935,8.897758589818544,8.782961626009966,8.755755647525815,0.0642499414756858
11011011011,9.520222881427678,9.537470734129533,9.588532029067869,9.548741881541694,0.014501804403948809
01010011011,9.115303073610598,9.428197680039656,9.299181868765881,9.280894207472045,0.06419577815790972
00011000000,7.0,7.0,7.0,7.0,0.0
11011100010,9.396172565827676,9.428655701670476,9.36275539245706,9.39586121998507,0.01345229466659379
11001101000,9.332479128625772,9.400008774713653,9.291679790610834,9.341389231316754,0.022335825656927884
10101110001,9.233545217365627,9.21391619265,9.150734366385144,9.19939859213359,0.017665785215086792
10010110011,9.287817625242484,9.31083709460486,9.295677419540086,9.298110713129143,0.0047769355710409085
00011011000,8.738827362813726,8.928592011615256,8.69019215916559,8.78587051119819,0.05142699642769947
01101000001,7.428444759731027,7.772757960322565,7.484801919078162,7.5620015463772505,0.07539643212904247
01111010100,9.105181742653901,9.249792877989453,9.312681674600904,9.222552098414752,0.043436928400806644
01010001011,8.145235125726597,8.645570726383896,8.464634688196204,8.418480180102234,0.10342598584198798
01001111010,9.269524950482742,9.340151267244202,9.302244846690185,9.303973688139044,0.014429488466268224
10110111110,9.333304552815656,9.346580214857235,9.383419906099324,9.354434891257405,0.010599993040093847
01110000101,8.44184570928447,8.93140087790337,8.679712394218912,8.684319660468917,0.09994330555961349
00010101110,7.0,7.0,7.0,7.0,0.0
10000011101,9.441950073483241,9.400760307446944,9.4528935940915,9.431867991673895,0.011222790608835723
01101010111,9.236198988033022,9.363618609996164,9.257673883280821,9.285830493770002,0.027849404694376967
01111000101,8.457943108796307,8.78831823954889,8.719481622516685,8.65524765695396,0.07115878196432891
11100010110,9.517289699438617,9.544528157335114,9.588190156727249,9.550002671166993,0.014601349465065763
01001000100,8.492012485061942,8.625390005477753,8.418119264354692,8.511840584964796,0.04288580804637649
00011000010,7.0,7.0,7.0,7.0,0.0
10001100100,8.736225689370007,8.939437455901516,8.719567063551718,8.798410069607746,0.04997652818603498
00111011101,8.929685078172692,9.097002708254909,8.880852920349762,8.969180235592454,0.046278294583906254
10100100101,8.936230733087406,9.047668889015199,8.894204632913969,8.959368085005524,0.032376231676733584
01101010110,9.277420190992173,9.4431931081231,9.25563931735865,9.32541753882464,0.0418766346083789
01000000011,8.2885520030419,8.779005896365236,8.258191156473991,8.441916351960375,0.11934017622004418
11011110010,9.382641752622495,9.393722344529817,9.402183244922252,9.392849114024854,0.00400082031091667
11010111111,9.523623785924112,9.529223180164575,9.523453159113519,9.525433375067403,0.0013403510350552188
11000000111,9.431454271116353,9.478449277073883,9.488959783639816,9.466287777276683,0.012500983632195315
01110001111,8.50048371597526,9.007705694087543,8.771029682876772,8.759739697646525,0.10361316807795919
01000000010,8.294415417450706,8.879722169393956,8.396185600514558,8.523441062453074,0.12766588092391662
11101110000,9.324572425361756,9.326837144047564,9.407120504095797,9.35284335783504,0.019195436490392848
10110111000,9.257837213010333,9.254351048545496,9.302717239811496,9.271635167122442,0.011012188456847245
00101000101,7.0,7.0,7.0,7.0,0.0
10011100011,8.767717467972659,8.933085019271909,8.670455415936551,8.790419301060373,0.05420656026745993
10000110000,9.119437798327288,9.223891540825825,9.05468886451518,9.132672734556097,0.03485388326142613
00101000111,8.407499542388647,8.671262405493975,8.555336185414253,8.544699377765625,0.05397154844004288
00011000111,8.87961246118343,9.09691316111075,8.94086146202442,8.972462361439534,0.04574177736691922
11100100111,9.352377158417292,9.387489321306257,9.417501903668278,9.385789461130608,0.013307111222099752
01110010111,9.388113861052231,9.57328824948562,9.442627960521175,9.468010023686341,0.03884922860840835
00100001111,7.103983083601613,7.394577783343536,7.0,7.166186955648382,0.08349141477848959
00011011001,8.972020093674741,9.195957071279462,9.0021726982074,9.056716621053868,0.049612199649372926
10101110010,9.2380771655904,9.178172982018976,9.22368188667674,9.213310678095372,0.012765835120341063
