variant,repa,repb,repc,h1_mean,h1_sem,repx,repy,repz,h9_mean,h9_sem,som_mut
11011100111,9.439464465505283,9.499525859636014,9.493570724326448,9.477520349822582,0.013509587074355213,10.085612755688,9.976264856035646,10.01192166813408,10.024599759952574,0.022766171170964637,8
10100111011,9.221619236158636,9.256294606237418,9.261693492508456,9.246535778301505,0.008877992899203675,9.750595228516767,9.757783303172976,9.633304000435244,9.713894177374996,0.028530683975622948,7
10101110011,9.235845637115746,9.207254434211936,9.224436251050227,9.222512107459304,0.005875669710631213,9.433117978230317,9.395197897294047,9.34915884364447,9.392491573056278,0.017164776012040008,7
11001111101,9.463820830985783,9.445064802920305,9.48089983008277,9.463261821329619,0.007317463834102755,10.169747904637552,10.07215859187836,10.089499974371488,10.110468823629132,0.02125514828065279,8
01111000111,9.331579699441845,9.454002534605351,9.338778326282377,9.374786853443192,0.02804549329091958,9.164437076456428,9.159164835475924,9.224675430735136,9.182759114222495,0.014858680536586413,7
01100100010,8.429854819002689,8.734455476084582,8.528687809107668,8.564332701398312,0.06344066628681361,9.059824106642653,9.270608105733915,9.442000492763496,9.25747756838002,0.07814943568307499,4
00001011001,8.890290716934931,9.046686126025817,8.838127029502841,8.925034624154529,0.04430872469067277,7.0364039565038325,7.242958151644378,6.901511656673012,7.060291254940407,0.07020728772951114,4
11011111100,9.478629138367504,9.472296444292068,9.509818863509024,9.486914815389532,0.008200328436087768,10.10725934464388,10.008071853524463,10.072408038732972,10.062579745633771,0.02054258222803704,8
11001011011,9.48171101864424,9.512418044944694,9.519656426140422,9.504595163243119,0.00822457289772991,9.913263094553594,9.785124339992883,9.83706372868608,9.845150387744185,0.026312008177934183,7
10000111111,9.29750837315813,9.313453468514924,9.317230628039942,9.309397489904333,0.004273563233668243,10.036144585045008,10.067754020931632,9.98144930751857,10.028449304498404,0.017825725307103725,7
01000010100,8.981823019999391,9.244625270515773,9.029119731873758,9.085189340796306,0.05718989785889414,8.28364947009808,9.22629257349538,9.055943075209095,8.855295039600852,0.20507670546273996,3
10001110000,9.111401150441367,9.14273777772644,9.07086961512338,9.10833618109706,0.014709995053228939,9.117119725046162,9.278544451841608,9.333997218869161,9.24322046525231,0.04599782576955288,4
11000010101,9.51823482068979,9.548102951843909,9.59095316528206,9.552430312605253,0.014922209110523775,9.372391842026056,9.390935803549212,9.391518329793882,9.384948658456382,0.004441097149637951,5
01110101110,9.11561661203375,9.173164594557104,9.157062795839419,9.148614667476759,0.012120717303794984,9.00293182618091,9.209375648707132,9.213546534671622,9.141951336519888,0.04915819237183667,7
11001101001,9.334578608438028,9.371029806973374,9.383277543041308,9.362961986150902,0.010341774972502334,9.29817718274303,9.36390526914724,9.396407964446523,9.352830138778932,0.02043002489403798,6
11001100111,9.409079212710848,9.417696836572382,9.405198123662553,9.410658057648595,0.0026116412337733493,10.157168123084306,9.991866703051329,10.040273984159759,10.063102936765132,0.034693925198376836,7
01000001100,7.386913446805611,7.508452407708416,7.009397526218642,7.301587793577556,0.10624209304601505,7.201254196849584,7.121930284290528,6.643544201354195,6.988909560831435,0.123173992398999,3
11000011101,9.518766806399107,9.59461116690528,9.556763417166426,9.556713796823605,0.0154816751988783,9.648464427326244,9.543240081537693,9.535140518758073,9.575615009207336,0.025809168330597845,6
10010111011,9.27745364797467,9.3248256725956,9.326761381391758,9.309680233987342,0.011400667938473292,9.470529349629977,9.446355343618519,9.407228721801767,9.441371138350087,0.013040795588458828,7
00011011111,8.800352261567172,8.93591653376024,8.697159702688818,8.811142832672077,0.04888512625600685,7.139725832966392,7.568017157441809,6.930637311208219,7.2127934338721404,0.13264452672637242,7
11001000001,9.373707760904532,9.457881305678514,9.302836671281016,9.378141912621354,0.031687158124255224,8.912577710484285,9.356700190564917,9.14624323937448,9.138507046807893,0.09069737301856577,4
01001101011,8.604575143050049,8.853687215999596,8.593215309274285,8.68382588944131,0.06009979776859865,8.958942970988957,9.09042104093312,9.117038404486372,9.055467472136149,0.03455636820692936,6
00101000100,6.594383289922527,6.671485215465992,6.745850225889125,6.670572910425882,0.030919741261697754,6.675160094145653,6.658538340351818,6.447603412249673,6.593767282249048,0.05178799465881937,3
00001100101,6.531505886129719,6.392434289113655,6.876035014884059,6.599991730042478,0.101640828905635,7.687536269252588,8.021099646656781,7.480474488599325,7.729703468169564,0.11135711688043737,4
11001100001,9.450026366720946,9.536589027588294,9.392028262545836,9.459547885618358,0.029699742392262498,9.594769756604864,9.453483751356623,9.527016991533207,9.52509016649823,0.028847929766241426,5
10101110000,9.164983769521081,9.168596450557525,9.11317078638362,9.148917002154075,0.012659692087479406,9.222507938863906,9.302482805978242,9.346643322755519,9.290544689199223,0.0256881534228382,5
01110110011,9.37829382000149,9.457854475486934,9.44872883730807,9.428292377598831,0.017775034643209904,9.322239525922683,9.30133839536352,9.44584411298911,9.356474011425105,0.03188384022466924,7
01111110011,9.360519000415804,9.411907323722495,9.420528344125692,9.397651556087999,0.013245757284626843,9.33439817806572,9.327624390361947,9.371265893567568,9.344429487331745,0.009588322539288053,8
00001100110,7.954007208271168,8.667240063405497,8.03477791352379,8.218675061733485,0.15944638453646975,8.28449218474356,9.014340489745072,8.996952761952608,8.76526181214708,0.1700147833007158,4
11100111011,9.389545389170467,9.422916835578546,9.470680223402463,9.427714149383824,0.0166482030875863,10.074198379275764,10.014739882286172,10.074775256391831,10.054571172651256,0.014082980070002185,8
01000010110,9.277696368268057,9.393328696887231,9.34090804239037,9.337311035848552,0.023637585527853666,9.2011596921884,9.29204736587496,9.43449055473092,9.309232537598094,0.048014443051152524,4
00111010111,8.923767680080578,9.111236288974153,8.855691310735606,8.963565093263446,0.05402728407599677,7.8959318749214376,8.836451234715573,8.315723385641054,8.349368831759355,0.19235088535030084,7
01001000110,9.195461222289051,9.289895038788996,9.267279326228296,9.250878529102115,0.020129481010311576,9.26672129515666,9.336900722359518,9.428144100808083,9.343922039441422,0.03304366988362452,4
10010100011,8.757602609265549,8.944182713623398,8.684637439042788,8.795474253977245,0.05464527044822479,8.600246311059664,9.050073810039304,9.196517144378717,8.948945755159228,0.1268561450880618,5
11101100011,9.379430103693581,9.412989810439402,9.384419392684562,9.392279768939183,0.00739259331318096,9.845658035119843,9.866083921421398,9.815378823849617,9.842373593463618,0.010415072392817725,7
01100101011,8.389120475375194,8.798043952793881,8.78348924391945,8.656884557362842,0.09471550611314977,8.649058188282696,9.100926541667453,9.217781047701939,8.989255259217364,0.1226201989882688,6
11010011101,9.597223989659476,9.584686451563373,9.617236975149538,9.599715805457462,0.0067024996072571705,9.463777037125217,9.540972747874276,9.460867047256178,9.488538944085223,0.018547663128190936,7
10001100110,9.051541292494413,9.073848255571797,9.054503842117699,9.059964463394635,0.004945771577511851,9.305434239877652,9.290852985547133,9.306227828314432,9.300838351246405,0.0035340744135465554,5
10101100111,9.234207082866305,9.164981785473039,9.121602501708336,9.173597123349227,0.023186260153666687,9.443363859193132,9.45745227192017,9.418093337698,9.439636489603767,0.008141471906419062,7
11000100001,9.393964866592842,9.49001707697892,9.325041395946547,9.403007779839436,0.03382694818980078,9.516514474937832,9.496953479608132,9.605834302158154,9.539767418901373,0.02369698620788805,4
01010101001,8.488890262011175,8.912090843194669,8.642119574646262,8.681033559950702,0.08747419302068216,8.249888293560327,9.049753700939394,9.040604844047476,8.780082279515733,0.18746118373904674,5
00111110001,8.335638447219312,8.714704145829339,8.04539907521664,8.365247222755096,0.137021792110181,8.85760691072681,8.973091779448659,9.193126328311644,9.007941672829036,0.06958712308512303,6
00111011000,9.022538130722552,9.23297311305135,9.146643485876165,9.134051576550023,0.043184946417103943,6.722845423473613,6.734637279714595,6.5294162854945075,6.662299662894239,0.04704298736310491,5
11110111100,9.442481820814649,9.465421863337916,9.491639693654076,9.46651445926888,0.010041741548204171,10.088529231305724,10.01806951777458,10.064287268484607,10.05696200585497,0.01461384852441693,8
11101110001,9.40116913450719,9.436610915106263,9.420163707638313,9.41931458575059,0.007240749374125007,9.993142010252168,10.014358483508166,9.991528409317619,9.999676301025984,0.005201374639203045,7
00111100001,6.654366755749205,6.450591662835678,6.9063095313813925,6.670422649988758,0.09319606369802326,7.426385805256836,7.368903032199793,7.107779142148001,7.3010226598682095,0.06932214672003272,5
00110010110,8.780863922969457,9.136077273839334,8.996898682970919,8.971279959926571,0.07307116438430501,7.440719767266548,8.190508377638709,7.410171581095778,7.6804665753336785,0.18043478877122715,5
00100011111,8.423379432835963,8.789297858137562,8.420918477726596,8.54453192290004,0.08653928430153995,6.999519430695168,7.049425822034032,6.751368459305367,6.933437904011523,0.06517236632681923,6
11000111111,9.44976457723547,9.44635522386178,9.483569260202676,9.459896353766643,0.008398519680610434,10.16705587580113,10.065604975047787,10.132311141399278,10.121657330749398,0.021048353367658045,8
01100011110,9.039350452093293,9.341352495048332,9.18519270122923,9.188631882790284,0.06165789955419562,8.410647396171925,9.206998730120283,8.815972609366742,8.81120624521965,0.16256326996009862,6
11101110010,9.338618266054956,9.393878065516356,9.427374790284787,9.386623707285366,0.018297993666646417,9.978772083823921,9.935751452771203,9.882240501045674,9.9322546792136,0.01974317260642813,7
11000011100,9.511544677510066,9.535052888002484,9.524235622121552,9.5236110625447,0.004803671272019153,9.295522667987292,9.421269179766883,9.355649128925448,9.357480325559875,0.02567606299980305,5
11111111111,9.496529697493207,9.471790336353493,9.5516428030664,9.506654278971034,0.01668824173187941,10.092869397572077,10.060928718399396,10.130451214019145,10.094749776663539,0.014206783699141797,11
01000101001,8.360489266370385,8.716388180936551,8.185917645637018,8.420931697647985,0.11037037104623687,8.591982392321066,9.00209602565128,9.313492903154488,8.969190440375613,0.14773649823674084,4
00001000011,6.571005465361237,6.436319660655322,6.7868384083426605,6.598054511453074,0.07218562448176434,6.730039589210117,6.739417015453052,6.55182117124255,6.67375925863524,0.04315409771674021,3
11010000100,9.460702728421554,9.534651589643037,9.464206086178077,9.486520134747556,0.017032058456820667,8.887819304784205,9.180092585792949,9.10442203814659,9.057444642907916,0.06192882264538588,4
00001011011,8.497548621667411,8.921736044609743,8.524524983997317,8.64793655009149,0.09695922977380451,6.79838199590515,7.0043176989360765,6.664081113355211,6.8222602693988135,0.06996173061123014,5
01110011111,9.376244138746912,9.507558569434586,9.463040329239274,9.448947679140257,0.027263596048017764,8.333093323101453,9.06518323230607,9.06287629814206,8.820384284516528,0.17228401516775052,8
11001100000,9.321497264869981,9.383579211177302,9.301995118095443,9.335690531380907,0.01739289927760301,9.378211604593508,9.278746457742528,9.354598964177292,9.337185675504443,0.021216133115802567,4
01110100010,8.586546948183258,8.897758640447242,8.782955877847304,8.755753822159267,0.06424969938411422,9.099266202524019,9.189252825881503,9.333328765739893,9.207282598048472,0.04820118495792886,5
11011011011,9.520223520756417,9.53747074173927,9.58853152026901,9.548741927588232,0.01450158279972957,9.813742893019699,9.875553073713878,9.807825097230882,9.832373687988152,0.015313934778972445,8
01010011011,9.115303644970954,9.428197719883237,9.299181836346401,9.280894400400198,0.06419566218979565,7.974237324535714,8.642527685232855,7.8993062246237375,8.172023744797436,0.16704996054446658,6
00011000000,6.449796877898668,6.4131844906026325,6.531295900466644,6.464759089655981,0.024682912849848103,6.512620354307,6.869817663603634,6.475097551997237,6.619178523302623,0.08894471519003294,2
11011100010,9.39617343051082,9.428655733580568,9.362754933346,9.395861365812463,0.01345239697458577,9.596890714725383,9.588501564689377,9.679937078132918,9.621776452515894,0.020634066648403216,6
11001101000,9.33247967755471,9.40000871391752,9.291679142166144,9.341389177879458,0.022335914375681533,9.294837015888998,9.253327855953783,9.266425816842858,9.271530229561879,0.00866308126030988,5
10101110001,9.233545366257529,9.213916205290989,9.15073452965369,9.199398700400735,0.01766577258399143,9.418390045915203,9.429867167770807,9.399323873905127,9.41586036253038,0.006298447871789688,6
10010110011,9.287818007175416,9.310837107385113,9.295677246033405,9.298110786864646,0.00477687719381978,9.171069268301043,9.279361267723912,9.17543805477002,9.208622863598324,0.025025696585306942,6
00011011000,8.738827316728065,8.928592608040336,8.690192624946697,8.785870849905033,0.05142706566114007,6.760113377504692,6.750809665328363,6.466655531343242,6.659192858058766,0.0680987107062673,4
01101000001,7.428444534237119,7.772764955641133,7.484804878850328,7.562004789576193,0.07539784237741882,7.273528212626813,7.897107045918419,7.425046802777418,7.531894020440883,0.13277480074305534,4
01111010100,9.105181910095126,9.249792925724444,9.31268167217482,9.222552169331463,0.04343689277259726,8.282370648007227,9.085654510905051,9.071988430496084,8.813337863136121,0.18774598446426494,6
01010001011,8.145235442681399,8.645573902205381,8.4646360634629,8.418481802783226,0.10342654829545571,7.523192240102325,7.579487959158505,7.126685337501438,7.409788512254089,0.1007495720936205,5
01001111010,9.269525016205588,9.340151242296828,9.30224493263683,9.30397373037975,0.01442946932033944,9.275529969920482,9.347362223607792,9.409999029884675,9.344297074470981,0.027469766339063836,6
10110111110,9.333305549271842,9.346580058426074,9.38341980940247,9.354435139033463,0.010599815136921839,10.03383004388205,9.992021971762409,9.891805671789395,9.972552562477953,0.02979659933194974,8
01110000101,8.44184563914829,8.931406086747739,8.679711870374192,8.68432119875674,0.09994439486913598,8.012185919246237,8.947618150552618,8.749671946681861,8.569825338826906,0.20125314349901438,5
00010101110,6.7127139773289315,6.7285374933681785,6.586068929073937,6.67577346659035,0.03187939238556289,7.26800734828267,7.297809983275307,6.942274391707593,7.16936390775519,0.08051840937240692,5
10000011101,9.44195010566148,9.400760495826841,9.452893157200325,9.431867919562881,0.011222681296268319,8.383990956182394,9.254142647273332,9.042903857417372,8.893679153624367,0.1852889637582728,5
01101010111,9.236199497463227,9.363618725816961,9.257673120176683,9.285830447818958,0.027849420291785283,9.226691914444103,9.325567831236796,9.380000751544731,9.31075349907521,0.03172931927868416,7
01111000101,8.457943071782463,8.788320833739133,8.719484169984407,8.655249358502,0.07115938641939629,8.469339849735656,9.008994788122957,8.956757046831953,8.811697228230189,0.12151037429031386,6
11100010110,9.517289933544188,9.544527882566435,9.588189873548393,9.550002563219671,0.014601252625152642,9.618755495193033,9.59946776345444,9.533172250134882,9.583798502927452,0.018326971257174786,6
01001000100,8.492013049593087,8.62539066427738,8.418119453285891,8.511841055718785,0.042885897248124256,8.741230712502812,9.392497211725649,9.29048135801801,9.141403094082156,0.14300656152550495,3
00011000010,6.665228884738402,6.6069635369439546,6.720796770563372,6.664329730748576,0.02323828603650412,6.748642447140025,6.888159784191253,6.597483445791879,6.7447618923743855,0.0593499192014104,3
10001100100,8.736225778124835,8.939437664921973,8.719567354375876,8.798410265807561,0.049976529901847776,9.120648699448797,9.237631257710131,9.326140384646513,9.228140113935147,0.042079824003448785,4
00111011101,8.929685164064482,9.097002582063995,8.880855044088483,8.96918093007232,0.04627792164850014,6.879588679978334,6.958648970927334,6.806550394059209,6.881596014988292,0.031055102416803457,7
10100100101,8.93623078778685,9.04766814683675,8.894204883858976,8.959367939494191,0.032376017648852555,9.311054776375897,9.35689935485338,9.289835052141404,9.319263061123563,0.01399367195339231,5
01101010110,9.277419361047993,9.443193115420783,9.25563915572879,9.325417210732523,0.04187673803316584,9.277099013462463,9.389733560105316,9.427945922631435,9.364926165399739,0.032016278738366905,6
01000000011,8.288552261217246,8.779008325707434,8.258191052695148,8.441917213206608,0.11934073371444552,8.540548371271564,9.159312124164787,9.204679333494088,8.968179942976812,0.15147393436931003,3
11011110010,9.38264259334778,9.393722300945296,9.402182843783775,9.392849246025618,0.004000562782178887,9.894151651902726,9.805151495357514,9.847439801196481,9.84891431615224,0.018174559197012007,7
11010111111,9.523623877107001,9.529223116479221,9.523452820890359,9.525433271492194,0.00134036741396932,10.143728028231079,10.098672432669336,10.138813499876248,10.127071320258887,0.010090513362234642,9
11000000111,9.431454359588864,9.478449273828172,9.488959533608735,9.466287722341924,0.012500925036961737,9.662115839665947,9.637737283892736,9.510424474665406,9.603425866074696,0.03325538201666245,5
01110001111,8.50048365079172,9.007696496289274,8.77102957937214,8.759736575484377,0.10361134639606971,8.471661863160099,9.068336600504313,8.743520184699541,8.761172882787983,0.12195552390014161,7
01000000010,8.294415545496124,8.879720348886698,8.396184902991745,8.523440265791523,0.12766549634298016,8.348882779045521,9.147780165556123,9.147017014507561,8.881226653036402,0.1882120460772878,2
11101110000,9.324572976923498,9.326836752560947,9.407120104997524,9.352843278160657,0.019195318954733358,9.91992773263593,9.870815137587426,9.848083023602172,9.879608631275175,0.014991162410254263,6
10110111000,9.257837873341886,9.254351053628486,9.30271722954562,9.271635385505332,0.011012116430225547,9.297779194746516,9.35802401190948,9.376812618467744,9.344205275041247,0.01685619882392373,6
00101000101,6.559628505555497,6.624614515431063,6.742644995336519,6.642296005441026,0.03787751135716081,6.847493662632521,6.686765046007989,6.517455700158987,6.683904802933166,0.06737630630923586,4
10011100011,8.767716690345809,8.933085478494641,8.670455466669289,8.79041921183658,0.054206678769587395,8.72119272353048,9.183292799155003,9.043697270150256,8.982727597611913,0.09675751107805709,6
10000110000,9.119437688344297,9.22389151653204,9.054689045080536,9.132672749985625,0.03485384777613408,9.037134092250641,9.265571460900038,9.262218921061622,9.188308158070768,0.05345248437207713,3
00101000111,8.407499601091992,8.671259778336225,8.555336346374528,8.544698575267581,0.05397102525980977,7.367500739174161,8.201359548579429,7.089315862298286,7.552725383350626,0.23625248381662986,5
00011000111,8.8796124296235,9.096913112702934,8.940861521728209,8.97246235468488,0.045741768292892185,7.677883232557258,8.514607003453069,7.7814247117333775,7.991304982581236,0.18621849320261027,5
11100100111,9.35237772029452,9.387489322134446,9.417501598797658,9.385789547075541,0.013306933119374536,10.033300885462454,9.97388497590826,10.013543025276824,10.006909628882513,0.01235289465288107,7
01110010111,9.388113272679103,9.573288177945765,9.442627585178741,9.468009678601204,0.038849333724465196,9.149131301792082,9.26458837823459,9.373506565290343,9.262408748439006,0.045806891415690096,7
00100001111,7.1039832659371385,7.394578657589387,6.869664024752664,7.12274198275973,0.10735281399366484,6.820399296976277,6.758154716104616,6.38855991665351,6.655704643244801,0.09530068701319676,5
00011011001,8.972020106751584,9.195957174996577,9.002171047314352,9.056716109687505,0.04961237329791326,7.049417190631433,7.139517109273228,6.717450324619644,6.968794874841436,0.09074695681716671,5
10101110010,9.238077205366327,9.178173032555415,9.223681909505208,9.213310715808985,0.012765831504797945,9.234339495568905,9.31514938645282,9.392956953863443,9.314148611961723,0.032379586370482945,6
10010101101,9.143803678712883,9.193625701192314,9.168246938574512,9.16855877282657,0.010170475336611924,9.21569764479189,9.28887225055351,9.24705565775752,9.250541851034306,0.014987471933609942,6
11100011111,9.527313414366374,9.567612474583301,9.57035519389509,9.555093694281588,0.009837755430242255,9.709968360105485,9.668279106616641,9.537734821770014,9.638660762830712,0.03668340371420265,8
10001111110,9.263168096987668,9.257959467468892,9.289052296512926,9.270059953656494,0.00679845902574169,9.991675701999078,9.966518988402418,9.86751197747279,9.941902222624762,0.0267975325047974,7
01111000011,8.526189368836661,8.846518654055519,8.519801240004293,8.630836420965492,0.07626633300537501,8.335685597445348,9.02159112464972,9.033649535952128,8.796975419349065,0.16310915372062812,6
00111011010,8.696171435658034,9.023831726568883,8.619414190067186,8.779805784098034,0.0876873367299624,6.672116208268419,6.746407105267303,6.489615330273338,6.63604621460302,0.05394640435717073,6
00101000010,6.615689928524689,6.516501444344097,6.672193135294791,6.601461502721192,0.032176108459035783,6.682071869955313,6.682660735227668,6.51247315672297,6.62573525396865,0.04004437891253643,3
11100111111,9.412042398124127,9.442456683969825,9.475692469636154,9.443397183910035,0.012996770791076672,10.112051480075886,10.03797493019669,10.113442336510275,10.087822915594282,0.01762621086410006,9
11101110011,9.383855973263543,9.397568451977016,9.470001374189344,9.4171419331433,0.018897082662375667,10.0112248117474,9.991937378976589,9.995517860181163,9.999560016968385,0.004188387504786303,8
10111100000,8.24268260892396,8.353430555158013,8.120346139593153,8.238819767891709,0.047597754412075456,7.723333387272993,8.269374125935597,8.172638745137025,8.055115419448539,0.11895301672681691,5
10001101011,8.486308479856593,8.701897333196962,8.365810184156558,8.518005332403371,0.0695127815387883,8.950045028852674,9.204794980765767,9.054288219243416,9.06970940962062,0.05228566459750737,6
01110111011,9.389491109038273,9.441398845005168,9.423045578937538,9.417978510993661,0.010746004268743474,9.233798472601737,9.426899400991982,9.459391441474242,9.373363105022653,0.04978729446482693,8
01011111001,9.382214776788548,9.464069724499662,9.485436682428439,9.443907061238884,0.022243314326288222,9.371630205263168,9.332593865054283,9.56730681351687,9.423843627944775,0.0513439759126233,7
00101111100,8.85681543595409,9.045472359473203,8.827640240482761,8.909976011970018,0.048273945953839825,9.44282306634731,9.454871233595533,9.465980619283817,9.454558306408886,0.004728310252614633,6
10101111111,9.308188950113122,9.318632871254867,9.379727015908225,9.33551627909207,0.015775565544929274,10.075956724089897,10.047858463633467,10.04618976440273,10.056668317375365,0.0068279830412499316,9
01100111010,9.308536184835432,9.35819991195118,9.347263026865145,9.337999707883919,0.010653467797449936,9.368030927504789,9.298047722537003,9.442443317404283,9.369507322482024,0.02947924908831502,6
01011101110,9.138623602143316,9.174392996180105,9.230076314748036,9.18103097102382,0.018814651618750625,9.273520170936527,9.177259179691717,9.339554197218877,9.263444515949042,0.03331930695584137,7
00011010111,8.776905725895741,9.065124990484595,8.821463686945114,8.88783146777515,0.06333916359470747,7.640649824599729,8.687337286500448,7.751376163971387,8.026454425023855,0.23474798472787053,6
11101100110,9.38151142338526,9.385935102013272,9.369748599463456,9.379065041620663,0.00341538928973011,10.073829470861494,9.941237892381617,10.020598633371586,10.011888665538232,0.0272397666586001,7
11000110010,9.32717132898328,9.38395065111424,9.391005570130144,9.367375850075888,0.014287206443730983,9.964890633870176,9.899075933204012,9.913902469799783,9.925956345624657,0.014094121988411356,5
01110000011,8.482207560451624,9.03032085893539,8.650107725802842,8.720878715063286,0.11464688299612637,8.661722690525133,8.942969945468944,9.266098356064916,8.956930330686331,0.12346636218064089,5
00110100001,6.665996252582304,6.4125154496453645,6.869372782790937,6.649294828339535,0.09344236984279305,7.2171442304237,7.332010803680676,7.325661456653291,7.291605496919222,0.026357916925807016,4
00110010111,8.822871936013263,9.008042000766183,8.813507862051914,8.881473932943786,0.044789374324925,7.535498003000556,8.304370200895336,7.364454681329852,7.7347742950752485,0.20438671532876593,6
00001001101,6.74410940964562,6.638985089529049,6.506625938002763,6.629906812392477,0.04858225183938429,6.655479574556888,6.661971641974751,6.2716033716459245,6.529684862725855,0.09125520876765474,4
00100111001,8.777812933563856,8.958909189340973,8.738328660868207,8.825016927924345,0.0480192759872186,9.360405510528249,9.43146519378735,9.490419083885241,9.427429929400281,0.026577229706613685,5
01101011001,8.784384829325587,9.175091552745856,8.799705090373786,8.919727157481743,0.09033909118436391,8.096606263593461,8.9601269411366,8.70448026052348,8.587071155084514,0.18108730107608517,6
01101011101,8.90610461057307,9.146218106800161,9.048472838484123,9.033598518619117,0.04929428095831558,8.276726923828486,9.253943952382189,9.115211021705596,8.881960632638757,0.21584816740157345,7
01001010101,8.98814730644575,9.154538309384836,9.074843618855466,9.072509744895351,0.03397444306758398,8.866652468154195,9.154607378510311,9.338777861007769,9.120012569224093,0.09714524972641722,5
11111100111,9.43620171588967,9.463904335249683,9.497614169758963,9.465906740299438,0.012555739670561535,10.124725614632387,9.974621850505704,10.027404885881749,10.04225078367328,0.03108613172079899,9
11111100101,9.327904997007714,9.427905069840152,9.450138000732817,9.401982689193561,0.026580707802544047,10.025399264228556,9.930033824385056,9.885965840749916,9.94713297645451,0.02909669410449722,8
10101100001,8.174382069237739,8.55539925518407,7.948598817214481,8.226126713878763,0.1252063790086798,8.923635277132705,9.188207673708256,9.178500281992463,9.09678107761114,0.06124834627831424,5
01110100000,8.16853045488414,8.798173933747682,8.042032002695121,8.336245463775647,0.16534504232542668,8.629112558231943,9.156641758063707,9.293779886715908,9.026511401003853,0.143263217400639,4
10001101001,8.18389715454805,8.375036583329868,8.057887159573777,8.205606965817232,0.06519129054330881,8.703056374299592,9.019835662493401,9.073863253107627,8.932251763300206,0.08177982625241569,5
00101111111,8.991029425789106,9.135302430356237,8.990863274844454,9.039065043663266,0.034025071270200824,9.268420324640058,9.312449197028126,9.328822560632034,9.303230694100073,0.012753059276003089,8
01101111010,9.300718030348856,9.342989380587133,9.315647334667718,9.319784915201234,0.00875172785078541,9.176086134663393,9.29158536648318,9.424648983197052,9.297440161447875,0.05077988674309717,7
01101110010,9.370090360882012,9.382727682145687,9.341859578325169,9.364892540450954,0.008542184345902485,9.361895876176874,9.384464765783894,9.485535076248254,9.410631906069675,0.026879987511233713,6
00001010111,8.530380889314152,8.835276915472368,8.424379132270673,8.596678979019066,0.08708791016735848,7.521781526016617,8.26412303239274,7.6059245822922374,7.797276380233865,0.16594645770740496,5
10000101111,9.144982940191923,9.132519091317288,9.15216057346026,9.143220868323157,0.0040574135469570675,9.701148332653158,9.592158137279453,9.498292923114864,9.59719979768249,0.041446035293804966,6
00001110010,7.942013540016887,8.284645217681904,7.753475501795767,7.993378086498186,0.10993487029832864,8.432659752656917,9.041307240088653,9.049149622650168,8.84103887179858,0.1443926962916581,4
11000011011,9.514765897140212,9.547291923644194,9.546783714752914,9.536280511845773,0.007607272326704525,9.890082169338832,9.869940538271127,9.85549211042068,9.87183827267688,0.0070924736034802816,6
10101011100,9.347008986689882,9.33770406555734,9.515800066817713,9.400171039688312,0.04092513352755564,8.276065651529667,9.199968248183415,8.878580160308905,8.784871353340662,0.19147889674993926,6
01101011110,9.132960156836829,9.293522197557698,9.263853366158866,9.23011190685113,0.034878137343408895,8.824314902652018,9.132574903304446,9.363071032943314,9.106653612966593,0.11035433608094523,7
11100011100,9.550334253687947,9.515831759165883,9.56254464318499,9.54290355201294,0.009890524749163288,9.29101994700888,9.401572243042343,9.311635656717838,9.334742615589688,0.0239996569447586,6
01110001100,7.819191180708593,7.7452150911681334,7.908600228477696,7.824335500118141,0.033400408655326244,7.098619806098917,7.2146033858394,6.76148010644446,7.024901099460926,0.09609544939250923,5
10110100000,8.192506441926579,8.47865195008101,8.106796734258412,8.259318375422,0.07949523175078425,7.613954607779843,7.995661838028783,7.922004983905369,7.8438738099046645,0.08266746908460586,4
10001011001,9.408033366749024,9.46068617738016,9.419747480552443,9.42948900822721,0.011286072817992874,8.485929092804117,9.098100341902768,9.15622630746556,8.913418580724148,0.15160535592987795,5
10100101101,9.083426305028116,9.109696916587186,9.062067134385392,9.085063452000233,0.009739603224325983,9.373559699844602,9.43971872971989,9.364569085711429,9.392615838425307,0.01675420127338677,6
01100011101,8.989565420931283,9.175969410718118,8.927229976040715,9.030921602563373,0.052837134842675014,7.942973887170157,8.94006580455875,8.548592654125828,8.477210781951579,0.20508924955034466,6
01001001000,6.953844897108599,7.176867484945183,6.944387681517299,7.025033354523694,0.053716170908337676,6.987617976641997,7.054074000415817,6.532740931185899,6.858144302747903,0.11584444774631847,3
00111000111,8.828571642681887,9.031728034944226,8.900999198044182,8.920432958556765,0.042034476355740286,7.625846660160104,8.712217305238205,7.982611290586214,8.10689175199484,0.22606581616784693,6
10001000101,8.601187473293164,8.74230227332898,8.392139798774911,8.578543181799018,0.07192358514355239,7.3134884459037535,7.463085013129915,6.670921938625189,7.149165132552953,0.17181976876712715,4
00001000111,8.401040987646242,8.775515172687388,8.740846191497704,8.639134117277111,0.08447557669453852,7.466207538653033,7.936843780995134,7.0748530047450755,7.4926347747977475,0.17620103276879082,4
01010001000,7.17622499767493,7.423730180263402,6.895914616013704,7.1652899313173455,0.10780924451953733,6.733339125815453,6.973951739763511,6.5956190956481775,6.7676366537423815,0.0781730321330495,3
11000000100,9.462722748124296,9.48334406218236,9.497707321343354,9.481258043883336,0.007179179329698208,9.030801303928351,9.233474280588128,9.213812262629943,9.159362615715475,0.04563013789128552,3
