variant,repx,repy,repz,h9_mean,h9_sem
01101001111,8.543068537915008,9.157159303073936,9.076682192942345,8.925636677977096,0.13625217286139393
01101001010,7.586540564130964,,,7.586540564130964,0.0
00010100001,7.384275426125232,,,7.384275426125232,0.0
01010011010,7.527181824907521,,,7.527181824907521,0.0
00100100001,8.116031447942907,8.711518858325272,8.452526741711862,8.42669234932668,0.1218960457749467
00001100101,7.6875362027073395,8.021105455087861,,7.854320828897601,0.09629314882763819
10110010101,8.01247607764667,8.936239282391352,,8.474357680019011,0.26666746746340647
10000011110,8.454155569357383,9.157288779084654,9.102737765270334,8.904727371237456,0.15968988945460047
01111011111,8.540014814853032,9.065150977479924,9.290340843762856,8.965168878698604,0.15718598457052632
01010011001,8.194370413414987,8.824265070044609,,8.509317741729799,0.18183492478310959
00111100101,7.527203966052053,,,7.527203966052053,0.0
10000010110,8.526538245401081,9.126792745957877,9.158912222476296,8.93741440461175,0.1454145389617434
00001010110,7.674642342439608,8.68704349554756,,8.180842918993584,0.29225503913738177
01111011101,8.117735985796736,9.06286186785249,8.822731677147349,8.667776510265524,0.20055093328148463
01000101000,7.778278098263918,8.469297494564467,,8.123787796414192,0.19948011723468723
00000000010,7.0,7.0,7.0,7.0,0.0
01001001110,8.523792235680718,9.015995842027003,9.061876003950905,8.867221360552875,0.12178116998150332
10000101000,8.319836160613782,8.9376005490131,8.864220082804287,8.70721893081039,0.13777713355824195
00100010100,7.0,7.0,7.0,7.0,0.0
00111010111,7.8959075443311155,8.836459777311862,8.315727678655216,8.349365000099398,0.19235740510255112
10111001000,7.0,7.0,7.0,7.0,0.0
00111001010,7.0,7.0,7.0,7.0,0.0
00110100000,7.0,7.0,7.0,7.0,0.0
10100010101,8.180578910337495,9.031752358945726,8.676103372526333,8.629478213936517,0.17452530330587748
00011110011,8.52552174552513,9.058311331357825,9.139995122736575,8.907942733206509,0.13623045383216334
01111101001,8.03735575378083,8.938610873287239,9.075248797283207,8.683738474783759,0.23022649973335843
00100101011,7.377597991021147,,7.0,7.188798995510574,0.10900315088076047
00111010101,7.0,7.0,7.0,7.0,0.0
00110001010,7.0,7.0,7.0,7.0,0.0
01001001111,8.445729856795742,9.176180290655331,9.058984521459443,8.893631556303506,0.1601539162783785
00100101101,8.094006586909941,8.870670725413365,8.551606317179514,8.50542787650094,0.15937436655923526
00011000101,7.0,,7.0,7.0,0.0
00110011000,7.0,7.0,7.0,7.0,0.0
00010101111,7.5665504229812575,,,7.5665504229812575,0.0
01001001010,7.3978827197180355,,,7.3978827197180355,0.0
01011101001,8.399263981465154,8.966254123311538,9.139570471589707,8.835029525455466,0.15807611359827026
00011010110,7.5774077733460485,8.416507555545135,,7.996957664445592,0.24222724256479933
00000100011,7.774170585604621,8.270922719401609,,8.022546652503115,0.14339998908410614
00101100001,8.38784993097884,8.883220431819174,8.787746254754934,8.686272205850983,0.10729299466602495
00010111010,8.396873040200807,8.8816887852915,9.285363398246368,8.854641741246224,0.18161425973230197
10101000101,7.713754780388008,,,7.713754780388008,0.0
10100000010,7.410576115756142,,7.0,7.205288057878072,0.11852311547731985
10001011001,8.485928922826966,9.0980974766607,9.156226267545847,8.913417555677837,0.15160509968059152
10011011011,8.72505325096908,9.106817247425411,9.146660697330926,8.992843731908472,0.09502690968563138
10111000011,7.7318279868697,8.561902370591186,,8.146865178730444,0.23962183444450644
10010000000,7.0,7.0,7.0,7.0,0.0
01100000101,7.979303148395066,8.901166695207914,8.750599060947481,8.543689634850153,0.2018938387253456
01011000101,8.76552515732745,9.131201325015695,9.209731754524505,9.035486078955884,0.09678234299582071
00000010110,7.431245400925553,,,7.431245400925553,0.0
01110010101,8.065795136073849,8.995581720208062,8.897552984591526,8.65297661362448,0.20856213060522674
01010000101,8.397115568946456,9.177286309302477,8.859715594526563,8.811372490925166,0.1601662614162116
00010000010,7.0,7.0,7.0,7.0,0.0
01100010101,8.216431065520517,9.145714932476707,8.714888427247862,8.69234480841503,0.18985665092766818
01000010100,8.283645241394131,9.226292618023171,9.055945939818896,8.855294599745399,0.20507792802223998
00010100111,8.293688141248397,9.225635905117374,9.23578032172318,8.918368122696316,0.22086743260509528
00000100001,7.638488025213256,8.140959082300212,,7.889723553756734,0.1450509000345748
00000000100,7.0,7.0,7.0,7.0,0.0
10011000111,8.598493313723365,9.157640983853726,9.121832097381176,8.959322131652756,0.1277814840354698
10001011110,8.632733171323682,9.197813671360263,9.245317812718561,9.025288218467502,0.13912749526969392
00110011010,7.0,7.0,7.0,7.0,0.0
00000000000,7.0,7.0,7.0,7.0,0.0
00100100011,8.072758248037433,8.853515360866632,8.520197373646116,8.482156994183393,0.15993786301800555
00011110010,8.282740733527831,8.802982698365588,8.684267484990077,8.589996972294498,0.11130148446709791
10101001110,8.181200845461456,9.279212406459289,8.920809708141078,8.793740986687274,0.22858885653801844
01001000011,8.606227417565073,9.118741091743926,9.04728488908452,8.924084466131173,0.11332205192649662
00010100010,7.0,7.0,7.0,7.0,0.0
10100011110,8.573152105516295,9.139255172407553,9.172308786557505,8.961572021493785,0.13749282326607906
00011000110,7.610848765994272,8.694993479247676,7.0,7.768614081747316,0.3504564035687437
01111000010,8.279077706044403,8.8775978897261,9.073463311023954,8.743379635598151,0.16895414918232882
01110101000,7.705718479437051,,7.0,7.3528592397185255,0.2037233770375374
01011010100,8.375293703550401,9.239193645633524,9.05587481189412,8.890120720359349,0.18582545198303416
10011011110,8.717941159979386,9.071972402793712,9.23827460979381,9.009396057522302,0.10849237606823661
01111101010,7.899195757370743,8.613838412504206,8.653034613388193,8.388689594421047,0.17324705284824096
01000010101,8.394365226842568,9.179783075472622,9.173651749747584,8.915933350687592,0.18440642574993596
01110011111,8.333092780117983,9.065183290205736,9.062874391807599,8.820383487377105,0.17228392640675802
01000011010,7.464594856071418,,,7.464594856071418,0.0
10111010101,8.117996998295906,9.035313991565673,8.773281951357907,8.642197647073163,0.19289675029996958
01111000101,8.469332138853689,9.008994097588634,8.956759065607075,8.811695100683131,0.12151229215323607
00000011011,7.0,7.0,7.0,7.0,0.0
10101010101,8.543164132400719,9.252241615937873,9.040500318210057,8.945302022182883,0.14860168016642336
00011010101,7.0,,7.0,7.0,0.0
01101000001,7.273533444505537,,,7.273533444505537,0.0
00011101111,7.773950756065321,8.563390651377867,,8.168670703721594,0.22789166803386438
10110101000,8.254080389091916,8.955791820785599,8.818165996991508,8.67601273562301,0.15179777975466544
01101011101,8.276740473042688,9.253943999538887,9.115206581885566,8.88196368482238,0.21584460838837
00001101001,8.201560372643723,8.803412426983359,8.657383515291215,8.554118771639432,0.12816277364437212
00111110011,8.165175923057937,8.841830591193013,8.681841838104054,8.562949450785,0.1443762069496823
10001100001,8.622186285769311,9.082950401076053,9.213277939148359,8.97280487533124,0.12678483302088012
01110001000,7.0,7.0,7.0,7.0,0.0
10100000101,7.7160945610144624,,,7.7160945610144624,0.0
10001011010,8.418792610960724,9.090581814111466,9.125538389600562,8.878304271557584,0.16261852867516072
10111100001,8.517684141783624,9.001937889347172,9.070680163046422,8.86343406472574,0.12304378079853978
10010011011,8.50792414982455,9.092935971009654,9.156673047443489,8.919177722759231,0.14598100884860488
00101101111,7.982730766283658,9.03093620929242,9.018684518970268,8.677450498182116,0.24563324808737924
00100001001,7.0,7.0,7.0,7.0,0.0
01111101000,7.706416475928483,8.129596865925787,,7.918006670927135,0.12216165604035718
10111011000,8.236705413363563,8.935966639183347,8.774513323597953,8.649061792048286,0.1494685756047428
10010010110,8.414476977892399,9.228472186648231,9.292537498126674,8.978495554222436,0.19983902140962015
10000011000,7.851700859953387,8.24932658858902,,8.050513724271203,0.11478466073225173
01001000010,8.691752203521675,9.02790631488693,9.177429203911618,8.965695907440075,0.10154895229475212
00010110000,8.40316208880349,8.939407672161051,8.610027580267866,8.650865780410804,0.11040882389314761
10100011111,8.791578254779322,9.204419672378764,9.116016819627463,9.037338248928515,0.08874330691832573
01101011010,7.7209781563749456,,,7.7209781563749456,0.0
00100000001,7.0,7.0,7.0,7.0,0.0
10011100011,8.721198468292174,9.183293505847406,9.04369789939298,8.982729957844187,0.0967563721896526
01100010100,8.229093650758687,8.95815503827933,8.720997896605295,8.636082195214437,0.15181712351291124
01111010100,8.282354730700947,9.085654379087057,9.071992178099253,8.813333762629085,0.18775015010844653
01101000100,8.355735927250793,8.928130950091061,8.919862509072374,8.734576462138076,0.13395098913065306
00011101001,7.425772345953677,,,7.425772345953677,0.0
00111010110,7.77878252175132,9.02279187076582,,8.40078719625857,0.3591145662639664
00110100110,8.22001465685826,9.197648480822837,9.062440855520931,8.826701331067342,0.21626442764283718
00010101101,7.768218536464523,,,7.768218536464523,0.0
10110000000,7.0,7.0,7.0,7.0,0.0
01011000010,8.591252947319191,9.14662483688509,9.218198550418547,8.98535877820761,0.14010130475982394
00011000111,7.677892386706829,,,7.677892386706829,0.0
10110001001,7.0,,7.0,7.0,0.0
10101011000,8.46339951450342,9.084473939269703,9.04974671611389,8.865873389962337,0.1424724595183333
01101011000,7.677570931675818,,,7.677570931675818,0.0
01101000010,8.379588288588058,9.102912490360117,9.238454758679426,8.906985179209201,0.18850443708434844
01011100000,8.509182166874682,9.073487076709856,9.347097565794853,8.976588936459798,0.1744359916630487
01111000100,8.130387787663915,8.86131715959804,,8.495852473630977,0.21100113482238533
01000011000,7.398313710081826,,,7.398313710081826,0.0
00110010100,7.0,7.0,7.0,7.0,0.0
10001101000,8.224019904260762,9.027797725586646,9.070411273319477,8.77407630105563,0.19466873929567635
00100101010,7.0,7.0,7.0,7.0,0.0
00110100011,7.341885499141611,,,7.341885499141611,0.0
10111101000,8.46960503816563,8.858058900145274,9.020849461664016,8.78283779999164,0.11562242000059147
00110000001,7.0,7.0,7.0,7.0,0.0
00110010101,7.0,7.0,7.0,7.0,0.0
00110000010,7.0,7.0,7.0,7.0,0.0
10010100011,8.60024648109655,9.050074025725486,9.196516800191837,8.948945769004624,0.12685606449111886
10000000011,7.623578417852143,,7.0,7.311789208926072,0.18001158370388795
00011100100,7.602352791375148,,7.0,7.301176395687574,0.17388427312378218
00010101001,7.2997196936482895,,7.0,7.149859846824144,0.08652162290463607
10000011011,8.481537039672098,9.17307793922955,9.209259492753905,8.954624823885185,0.1674247666279767
01010100000,8.391481142963238,9.04423516682068,9.358273064226315,8.931329791336745,0.2013423173829272
00101100101,7.765991629463341,8.298444138836016,,8.032217884149679,0.15370579980850305
10010011110,8.435657919872963,9.173004298546074,8.892134345606244,8.833598854675094,0.15192636555773814
00001101111,8.243548350733304,9.08474843203715,8.887529252429443,8.738608678399965,0.17960020286892361
01110010100,7.904098693718335,8.812528487355467,,8.3583135905369,0.2622410929481372
01100000100,7.9418037879092,8.934573124390086,,8.438188456149643,0.2865878218302228
01100011011,7.880881529244147,,,7.880881529244147,0.0
10001100011,8.802371170553277,9.157644676496343,9.200737294228766,9.053584380426129,0.08925179833549964
00001101110,7.755528276380644,8.386026038323822,,8.070777157352232,0.1820090262906752
00001101010,7.0,7.0,7.0,7.0,0.0
10011101010,8.557942721678362,9.02766939622137,9.15170967675428,8.912440598218003,0.12786585167797737
10010101000,8.191620340088487,8.716672274430382,8.573959915381339,8.494084176633402,0.11083394761942869
01000011001,7.899695983157853,8.928669788602694,8.234052308524848,8.35413936009513,0.21428658693404104
00101101110,8.088593350925914,8.635230964052857,8.452203732124431,8.392009349034401,0.1135933484246712
01001000100,8.74123090323858,9.392497213011392,9.290487746200556,9.14140528748351,0.14300707219348385
10011011111,8.668833705062612,9.070096970437037,9.113334477528085,8.950755051009244,0.10006423310398568
10011010101,8.093032375820778,9.032241233926095,,8.562636804873437,0.271126243526193
01101011110,8.82431489064432,9.132576572590061,9.363071020326867,9.106654161187082,0.1103543688738981
00110000000,7.0,7.0,7.0,7.0,0.0
10111100010,8.585761549526412,9.227423819617506,9.203201614965572,9.005462328036495,0.14846898464608052
00101010100,7.0,7.0,7.0,7.0,0.0
00111100110,8.279379837190003,9.114470352656287,9.237901074285707,8.877250421377333,0.21287543788871138
00110101001,7.471495091766834,,,7.471495091766834,0.0
01110101010,7.972193247699069,8.433569157917576,,8.202881202808323,0.13318775298113186
00111110000,8.596344346902661,9.004784866815305,9.152735547549744,8.917954920422572,0.11764875104330645
00011100111,8.382229128358201,9.02660586928729,9.054899582907561,8.82124486018435,0.15532291264263173
10011101001,8.486937154282655,8.873743021472242,9.059561179516717,8.806747118423871,0.11926225082967698
10000000001,7.0,,7.0,7.0,0.0
10011010110,8.643908558096163,9.14898505812478,9.259064855053467,9.017319490424804,0.13391924414230233
10011000110,8.54707912962948,9.201693570286206,9.1804013351794,8.976391345031695,0.15184700279070895
10001011011,8.739051722197535,9.145995661326822,9.115909316674145,9.000318900066167,0.09257582541464722
00111000100,7.0,7.0,7.0,7.0,0.0
00110101000,7.0,7.0,7.0,7.0,0.0
10101100010,8.6243288340352,9.115091664799953,9.295865017308873,9.011761838714675,0.14186143537536514
10110011000,7.745630088874563,8.564152461831455,,8.154891275353009,0.23628705618219636
10001000111,8.458893588843674,9.270458695037439,9.038766421933916,8.922706235271676,0.1706663194628042
00100000000,7.0,7.0,7.0,7.0,0.0
00111110010,7.898277067018667,8.484895650723045,8.083564215301907,8.155578977681207,0.12241999781302261
01001100000,8.561613406583334,9.10674961420176,9.330899650298088,8.999754223694394,0.16152210446486728
00101101100,8.089048561511616,8.722996688156169,,8.406022624833891,0.18300506078524578
10100011101,8.605258221890915,9.283737330727396,9.074915917167177,8.987970489928495,0.14186443397963525
01100000000,7.0,7.0,7.0,7.0,0.0
01111101011,8.279183976582434,8.979670045077134,8.989618474589419,8.749490832082996,0.1662909831994104
10110100010,8.562630903876528,9.152144334695748,9.335524716745429,9.016766651772569,0.1648668903833199
01111011110,8.496854774030886,9.21418424715092,9.182322880145136,8.96445396710898,0.16544915669289115
01110000101,8.012184950306768,8.947615342532963,8.749589774037386,8.56979668895904,0.20124680939773323
10111011001,8.620794600877575,9.298027330735199,9.13188986514764,9.016903932253472,0.1440933529407578
00111100000,7.0,7.0,7.0,7.0,0.0
01010101001,8.249891689187335,9.049753800599683,9.04060373166508,8.780083073817366,0.18746026654214368
00010011011,7.0,7.0,7.0,7.0,0.0
10011101011,8.584225171444832,9.104060887564387,9.102816579257649,8.930367546088956,0.12238007375862259
10001010111,8.697772675740497,9.238751388579775,9.003369189971322,8.979964418097198,0.11073642087269692
10111011011,8.891853828124963,9.178383072205431,9.134397039812358,9.068211313380916,0.06299492666844177
10110000001,7.0,,,7.0,0.0
01100001000,7.0,7.0,7.0,7.0,0.0
00100011000,7.0,7.0,7.0,7.0,0.0
01100011101,7.9429607672480405,8.940061636474548,,8.441511201861294,0.2878382276285669
10110011110,8.512858802051799,9.168895934361313,9.297257461357976,8.993004065923696,0.17176717585983892
01001010100,8.488791998758519,9.016575909215424,9.384933195822393,8.963433701265444,0.18388643776713462
00100100010,7.474560800025619,,7.0,7.23728040001281,0.13699390282081778
01101000011,8.529830238886731,9.073337459588004,9.00359255153139,8.868920083335375,0.12072871103298122
00110011001,7.0,7.0,7.0,7.0,0.0
00100100111,8.689321024989908,9.085722565602746,9.106746559132153,8.960596716574935,0.09600640404827368
10010010111,8.878052420950496,9.238662314990664,9.158420344662034,9.091711693534398,0.07729532868740818
01011000011,8.875608981382818,9.111123935756623,9.265357626965333,9.084030181368258,0.08013172002864402
01111000011,8.335695550888559,9.021589171472336,9.033643190684515,8.796975971015137,0.1631058165419542
01001010101,8.866651859330142,9.154606502045329,9.338777756137217,9.120012039170897,0.09714533635670927
00011110000,8.462286059430491,9.160134824684668,9.347421323268296,8.989947402461151,0.19043324632471575
00111100111,8.507268705924663,9.030452414246627,9.110516879774966,8.882745999982086,0.13375349118471502
10100000000,7.0,7.0,7.0,7.0,0.0
01011101011,8.64112444868919,9.034658740061722,9.133094532176203,8.93629257364237,0.10627446211232512
00000110010,8.232951203932007,8.686486884183765,8.644731851974589,8.52138998003012,0.10233406596895483
10110011010,8.596363394911599,9.204643169034217,9.238307210727244,9.013104591557687,0.1475004156278254
10010101010,8.394500586974956,8.990819189484256,9.227240229379534,8.870853335279582,0.17519402702875783
00101110010,8.672678875761152,8.976582177191682,9.302115703176966,8.983792252043267,0.12850853980141128
00000110000,8.605001273784799,8.922819236000398,9.081719224820477,8.869846578201892,0.09909555831417804
00000101111,7.658613576363858,8.991279534590609,8.722162140684302,8.457351750546257,0.28768995061173763
01001000101,8.410162534210329,9.223914902839953,9.03061458844153,8.888230675163937,0.17356704441068374
00100000010,7.0,7.0,7.0,7.0,0.0
10101011001,8.732918030238897,9.229038703451833,9.081284212677387,9.014413648789372,0.10399333699276112
00111101110,7.302757926816738,,,7.302757926816738,0.0
01111010101,8.687330631915795,9.262862442539298,9.06544260868511,9.005211894380068,0.11939431900859959
00101010110,8.124297472054959,8.973854133682831,,8.549075802868895,0.24524588364134595
00001100110,8.284487059966532,9.014339920840717,8.996948324125114,8.765258434977454,0.17001541752710714
11110001100,8.573247422150668,9.172607916046553,9.066170140124594,8.937341826107273,0.13054743791701998
10001010110,8.777377061556175,9.191801957591014,9.193155826882887,9.05411161534336,0.09784083008076488
10000011010,8.503901042921248,9.052732425699944,9.196593688431264,8.917742385684152,0.14923276475778538
01000000000,7.0,,7.0,7.0,0.0
11010001100,8.524637563965845,9.203545225085948,9.074896445880011,8.934359744977268,0.14721969201806445
01011010101,8.794023959192645,9.273080255711257,9.260125327538297,9.109076514147398,0.11141928455809826
01101100000,8.706073580887281,9.085385827492363,9.34919993404482,9.04688644747482,0.1319813927716898
01100011110,8.410646137463866,9.206998448079608,8.815940537208482,8.811195040917319,0.16256339299744207
10000010111,8.716159191711771,9.197269183683627,9.202175851131056,9.038534742175484,0.11398136945640622
10111011010,8.910744401368852,9.248026317549733,9.123946474521992,9.094239064480192,0.06964394015778337
01010101100,8.829593031373117,9.147816629302028,9.252159940673893,9.076523200449678,0.08986356599232935
10110000111,8.779309159099657,9.26587195814699,9.066950743902089,9.03737728704958,0.09986806410363722
01100011010,7.450887723302822,,,7.450887723302822,0.0
01101010101,8.654636709126425,9.187501053212062,9.221640148012062,9.021259303450185,0.1298078480228583
00000111010,8.672302293972718,9.092664328855564,9.36529072042707,9.04341911441845,0.1425231315486705
10111101001,8.54138669333186,9.003561869545118,9.032995515668777,8.859314692848585,0.1125649771898902
00110000011,7.0,7.0,7.0,7.0,0.0
00101100110,8.653680319016745,9.048317783282238,9.17748633671573,8.959828146338237,0.11140466621681389
10101011101,8.720017041033795,9.182179889013556,9.222188962696178,9.041461964247844,0.11394100117260915
00000110011,8.711926627750266,9.099895977251844,9.260616291577907,9.024146298860005,0.11515829477301573
10100010110,8.793652018043987,9.156828303892238,9.176575850537574,9.042352057491266,0.08802108991167602
00000100111,8.495612690526665,9.12856243951524,9.209425445352368,8.944533525131424,0.15957346439541537
10111011110,8.851492463272216,9.223750935661077,9.27434370830101,9.116529035744767,0.09427194326508086
10100100010,8.61526611770455,9.117515266851132,9.09928311400494,8.944021499520208,0.11629214551717065
01111100000,8.611035872440388,9.051684560603936,9.382700849557258,9.01514042753386,0.1580444634027492
01100101000,8.280859356493984,8.902531817399367,8.667944142443224,8.61711177211219,0.12816467894024877
10001101010,8.71371120584523,9.141462286744535,9.194308755347826,9.016494082645863,0.10759204599915853
01000000010,8.348901196493198,9.147784873256711,9.147016344570652,8.881234138106853,0.1882081818113349
10001101001,8.703054267311693,9.01983530990863,9.073862239179867,8.932250605466729,0.08178014055928506
01100011111,8.625223781502394,9.334698561861686,9.164796834223376,9.041573059195818,0.15123199068566698
10101011111,8.779104726923153,9.18899681883817,9.174287538826155,9.047463028195827,0.09492648394598492
00001110011,8.748401692460426,9.103558108531443,9.27758946262035,9.043183087870739,0.11010887139670998
11100001100,8.572341589134865,9.183836122745888,8.910633792822297,8.88893716823435,0.1250562865259235
10111101010,8.64120910665768,9.059721839008294,9.168963976921066,8.956631640862346,0.11372627407288735
01010101011,8.516937201006387,9.060228589425568,9.12780463815732,8.90165680952976,0.13671656414966155
10010101001,8.361366785390548,9.098884589858288,9.041133425283206,8.833794933510681,0.16744405314642083
01100100000,8.704041662693996,9.062694095971851,9.259208802680712,9.008648187115519,0.11492269759011763
10101101000,8.49964659493879,9.131071693354238,9.106192645941404,8.91230364474481,0.14598465805008357
10011010111,8.804407696808756,9.22835906678724,9.158891790369298,9.063886184655097,0.09282891060485042
01001101001,8.639733728447622,8.943696020630432,9.196553597474335,8.926661115517463,0.11381983763085654
01110011001,7.7623923194922195,8.795337799808673,,8.278865059650446,0.29818567555945574
01000100000,8.646059323161486,9.052656949873564,9.348066999284288,9.015594424106446,0.14389458957052148
10100011000,8.170315560807277,9.167748112400963,8.649826712210032,8.662630128472758,0.2036503823327577
10111011111,8.867620548472491,9.194097901078921,9.158971942410504,9.073563463987306,0.0731639956776901
00100011001,7.0,,7.0,7.0,0.0
10111000111,8.786996638046483,9.161725377830674,8.97275229929655,8.973824771724571,0.07649212350834293
10100101000,8.489155145289415,9.061737581416056,9.134128553762217,8.895007093489228,0.14424918608233367
01110011011,7.859810377895613,8.841841118130308,,8.35082574801296,0.28348785611349425
01101000101,8.561974237869135,9.026876129889596,8.961385391572813,8.850078586443848,0.10273375455683495
01000000011,8.54054078287122,9.15931212115314,9.204679517760882,8.968177473928414,0.15147574328502264
00010110011,8.425504425788809,9.020530001492881,8.85040885440131,8.765481093894332,0.12511554813720435
10101011110,8.824996874050296,9.165402016616596,9.107354338976645,9.03258440988118,0.0743435964448201
01010100001,8.929407852036062,9.171931759277458,9.292378226583898,9.13123927929914,0.07547492038743546
10110100001,8.636637137572501,9.13696373314786,9.261732448602283,9.011777773107548,0.13505534693306653
01001101010,8.372235780422859,9.05008831468406,9.132382704193931,8.851568933100284,0.1703003694838232
00100110010,8.416055806818848,8.829868609349687,8.918043673929205,8.721322696699247,0.10941862733430338
10100000110,8.80844505784632,9.154513556340168,9.045828329570707,9.0029289812524,0.07225085579314182
00001100111,8.344049517278721,9.111670185284844,9.148597294496694,8.868105665686754,0.18543509100755523
10110000110,8.513689772327341,9.246649394645807,9.133145657366978,8.964494941446707,0.1610588660359009
01010000011,8.597194805561486,9.06894159746864,9.128350636384301,8.93149567980481,0.11881369475366904
11001001000,8.619217572891996,9.173791051505415,9.089474129981225,8.960827584792879,0.12199753138692324
10010100100,8.939163901711554,9.132673447650095,9.209066274188947,9.093634541183533,0.05679619974201641
01100011001,7.839000199430098,8.886889464701158,,8.362944832065628,0.3024995746925828
10110101011,8.736014890009004,9.125141829194154,9.091482083194377,8.984212934132513,0.08801983342334778
10110011001,8.428202533119444,9.131786117843538,9.008216789415764,8.856068480126249,0.1533619336667593
10011110010,8.992992350009763,9.21870215120992,9.178258367075216,9.129984289431633,0.04913250539562655
01101101010,8.538420002270719,9.042863760675539,9.1383977707002,8.906560511215487,0.13161006959476418
10010000001,7.0,,,7.0,0.0
01101011111,8.667731974945687,9.020360051007096,9.1479781239728,8.94535671664186,0.10155311913662929
00110110010,8.059348189252088,8.423222516083984,8.310559864684954,8.264376856673676,0.07604908952289603
10001000110,8.346955268867925,9.28904515113423,9.227003189977948,8.954334536660035,0.2151141102003728
00111101001,7.687315705295973,,,7.687315705295973,0.0
10000100001,8.786965237681791,9.075789219772453,9.134134095779837,8.998962851078026,0.07589276667701847
01011100001,8.902245924984122,9.165613662925487,9.315559495304552,9.127806361071388,0.08541962197281379
01000101001,8.591979293857305,9.002094719552659,9.313493156860924,8.969189056756962,0.14773718252898693
10000100100,9.010791554352641,9.15184171040301,9.157910542184682,9.106847935646778,0.03398364550361438
10110100011,8.827737253046443,9.130435148174092,9.181062125963011,9.046411509061182,0.07800063611141218
10100100001,8.895296481611489,9.122109408507498,9.11168909798826,9.043031662702417,0.05227556554262237
01000000001,7.457894532765968,,,7.457894532765968,0.0
01110100000,8.629111130725189,9.156641760839452,9.293779575558206,9.026510822374282,0.14326349921767398
11111000000,8.751279211306228,9.256737806157103,9.313224241157988,9.10708041954044,0.12632204490274776
10101011010,8.773428926644321,9.278634932342863,9.256700686799356,9.10292151526218,0.1165792307456348
11111001100,8.629747201583857,9.190435229524274,8.915004108496653,8.911728846534928,0.11445582239057485
01010000010,8.44046498915627,9.154089824137642,8.988713247132564,8.861089353475492,0.15249644528627074
00110110011,8.303362176362075,9.010285862282654,8.680879896521981,8.66484264505557,0.1444115470364887
01110101001,8.438142503289209,9.176071579622617,9.163227938055867,8.92581400698923,0.17243784456191472
10010110010,8.87432518986188,9.158440621007939,9.227775533489929,9.086847114786583,0.0764591491718476
10111100011,8.890515919101471,9.096409525794874,9.119951667377807,9.035625704091382,0.0515286253494789
10101000110,8.733590242108193,9.174881429722383,9.15725754263737,9.021909738155982,0.10199979509777998
01101101011,8.701356493081597,9.029451923803908,9.077942452390658,8.936250289758721,0.0836352742853368
01100000011,8.55867360405871,9.062630573593564,9.168123292664287,8.929809156772187,0.13297141128214202
11011001100,8.618936246250959,9.25088179871053,9.030237556705961,8.966685200555817,0.13093762624339772
01011100010,9.051206263193222,9.118608513288953,9.36036331500167,9.176726030494615,0.0663673552098918
00101100111,8.747644471111338,9.047123472496754,9.127248637034251,8.97400552688078,0.08168486821808241
00101101001,8.46932013554558,8.949488980151205,8.941069922267195,8.786626345987992,0.11219784870405451
10110101010,8.617268330324372,9.057287848241398,9.178124683693019,8.950893620752929,0.12050571287332207
01000100001,8.84529365888865,9.076958219870015,9.28536249269828,9.069204790485648,0.08987049142428565
10001101011,8.950040988472251,9.204795130921744,9.054288522198089,9.069708213864027,0.05228646007348769
11011001000,8.513009824158322,9.060267570133096,9.1635226947413,8.912266696344238,0.14272347545762817
10110011011,8.813524762429353,9.201024900555776,9.160765807495377,9.058438490160169,0.08697916337334727
01000011011,8.587108432227478,9.153850572608508,8.675430518457615,8.805463174431202,0.12448596449371085
10000101010,8.497505675814327,9.100036619782381,9.107201737858773,8.90158134448516,0.14286980917260408
01100101011,8.649065655957825,9.100926447344786,9.217780896964802,8.989257666755805,0.1226184418953627
01100101010,8.468242150037565,9.257957669930047,9.179940762059546,8.968713527342386,0.17765854848766172
01110101011,8.567678551235801,9.164477546169538,9.223261541285783,8.98513921289704,0.14808158930492607
01100000010,8.3312622030742,9.157992288966083,9.003522772204036,8.830925754748106,0.17944960135356117
11101000000,8.787928043990373,9.169681053647396,9.207592916796974,9.055067338144916,0.09476451445812763
10101100001,8.92363866869677,9.188207778439336,9.178499390175956,9.096781945770687,0.061247461168592844
00001110000,8.657276367012008,9.107357635816161,9.284666975367688,9.016433659398619,0.1320385808383993
00110110000,8.379133426663142,9.090183283542713,9.00042841248255,8.823248374229467,0.15808360088290696
10110010111,8.989981929569709,9.30383134009783,9.14565745670368,9.14649024212374,0.06406491924977242
10000101001,8.806200133780543,9.100899500996912,9.052138410048736,8.986412681608728,0.06448750885980309
00100101001,8.606443754238402,8.885107946871873,8.742460936228717,8.744670879112997,0.0568874560714397
11111001000,8.276581186577342,9.243110989003117,9.012884921827078,8.844192365802513,0.2061099417737525
01011101100,8.912088547330251,9.119352275116773,9.281970306446457,9.104470376297828,0.075684908354823
01101010100,8.781780705054452,9.204175791343644,9.290154350014207,9.0920369488041,0.11108726354162467
11010001000,8.77598167507503,9.232337261556571,8.949414255482662,8.985911064038088,0.09404264821901849
10100000111,8.858030543839046,9.121104166064196,9.085602208546616,9.02157897281662,0.05827544324537463
10000100011,8.918297306080378,9.196105138522377,9.1009338903852,9.071778778329318,0.057636523953672684
01111100001,8.69219287893738,9.087806955117056,9.203272540676792,8.99442412491041,0.10942339016710165
10101011011,9.005384484377887,9.228355577873506,9.124478926539924,9.119406329597105,0.04554910457126882
01010000111,9.057877397502931,9.259618801226381,9.265101703891112,9.194199300873475,0.04821006388596603
