,variant,correct_counts_6261_b_10_2,correct_counts_6261_b_95_2,correct_counts_6261_b_95_3,correct_counts_6261_b_12_1,correct_counts_6261_b_10_3,correct_counts_6261_b_10_1,correct_counts_6261_b_12_3,correct_counts_6261_b_75_4,correct_counts_6261_b_95_1,correct_counts_6261_b_0_4,correct_counts_6261_b_12_2,correct_counts_6261_b_10_4,correct_counts_6261_b_95_4,correct_counts_6261_b_75_1,correct_counts_6261_b_0_1,correct_counts_6261_b_0_3,correct_counts_6261_b_75_2,correct_counts_6261_b_75_3,correct_counts_6261_b_0_2,correct_counts_6261_b_12_4,correct_counts_6261_b_105_2,correct_counts_6261_b_11_1,correct_counts_6261_b_7_3,correct_counts_6261_b_7_2,correct_counts_6261_b_105_3,correct_counts_6261_b_105_1,correct_counts_6261_b_11_2,correct_counts_6261_b_7_1,correct_counts_6261_b_11_3,correct_counts_6261_b_105_4,correct_counts_6261_b_7_4,correct_counts_6261_b_11_4,correct_counts_6261_b_9_4,correct_counts_6261_b_85_1,correct_counts_6261_b_85_3,correct_counts_6261_b_85_2,correct_counts_6261_b_9_3,correct_counts_6261_b_9_2,correct_counts_6261_b_9_1,correct_counts_6261_b_85_4,correct_counts_6261_b_115_1,correct_counts_6261_b_115_3,correct_counts_6261_b_8_4,correct_counts_6261_b_115_2,correct_counts_6261_b_8_1,correct_counts_6261_b_8_3,correct_counts_6261_b_8_2,correct_counts_6261_b_115_4,mean_bin1__7_,mean_bin2__7_,mean_bin3__7_,mean_bin4__7_,meanbin__7_,mean_bin1__75_,mean_bin2__75_,mean_bin3__75_,mean_bin4__75_,meanbin__75_,mean_bin1__8_,mean_bin2__8_,mean_bin3__8_,mean_bin4__8_,meanbin__8_,mean_bin1__85_,mean_bin2__85_,mean_bin3__85_,mean_bin4__85_,meanbin__85_,mean_bin1__9_,mean_bin2__9_,mean_bin3__9_,mean_bin4__9_,meanbin__9_,mean_bin1__95_,mean_bin2__95_,mean_bin3__95_,mean_bin4__95_,meanbin__95_,mean_bin1__10_,mean_bin2__10_,mean_bin3__10_,mean_bin4__10_,meanbin__10_,mean_bin1__105_,mean_bin2__105_,mean_bin3__105_,mean_bin4__105_,meanbin__105_,mean_bin1__11_,mean_bin2__11_,mean_bin3__11_,mean_bin4__11_,meanbin__11_,mean_bin1__115_,mean_bin2__115_,mean_bin3__115_,mean_bin4__115_,meanbin__115_,mean_bin1__12_,mean_bin2__12_,mean_bin3__12_,mean_bin4__12_,meanbin__12_,mean_bin1__0_,mean_bin2__0_,mean_bin3__0_,mean_bin4__0_,meanbin__0_
1127,00010011010,224.0,531.0,5.0,1020.0,15.0,1005.0,2.0,27.0,1018.0,31.0,20.0,123.0,25.0,225.0,1254.0,15.0,476.0,198.0,20.0,10.0,61.0,1029.0,243.0,667.0,8.0,1467.0,15.0,109.0,7.0,5.0,15.0,4.0,16.0,418.0,67.0,375.0,0.0,723.0,452.0,26.0,169.0,1.0,18.0,6.0,265.0,171.0,675.0,0.0,5907.152810412112,23767.553802525905,8867.44047906505,658.8138761768612,3.3203672120046455,10122.276977963567,28000.893144512393,8771.381722284292,1099.2154857817816,3.220043990398929,12714.898117680721,25472.925383176,7320.225743928857,719.3242883650657,3.146849907730235,11189.567065335574,28307.378375878652,4837.712157890045,873.461268966637,3.146757448631536,14305.342654052822,24367.595507529993,0.0,452.220244276319,2.940972335814193,41345.33511916775,15311.921083819394,999.9670260823689,819.8301898330897,2.668531395074659,36943.122317461515,5596.880018352833,483.9077563833867,3582.050745099099,2.622846233653069,36326.82092698052,1667.2853181920693,264.8633530224611,238.3957354459451,2.4713711698844465,20656.163137104275,316.7274723145966,133.294427074531,268.58070517848347,2.4707818544547373,17245.628699215973,120.07054520118446,20.946958914508016,0.0,2.4584242814277215,12700.344467236908,132.2130784014192,12.422974515024725,52.39767758583614,2.434877013773493,45018.748919438025,74.09020624169698,13.301833495968364,35.3557222176183,2.395895942108175
1128,11110011101,223.0,68.0,52.0,1438.0,409.0,9.0,132.0,757.0,3.0,55.0,38.0,676.0,1280.0,0.0,1500.0,1.0,14.0,361.0,38.0,249.0,186.0,91.0,412.0,22.0,271.0,47.0,115.0,0.0,200.0,751.0,749.0,244.0,1269.0,1.0,230.0,15.0,3.0,42.0,3.0,778.0,129.0,165.0,923.0,81.0,0.0,351.0,44.0,256.0,0.0,783.9373068299399,15034.50813734486,32896.7728837646,4.243655944033313,0.0,823.5556807209526,15992.266675477924,30818.74528654847,4.1963800718919,0.0,1660.4573583107317,15025.726527011864,36885.35100894198,4.188929114913055,26.769299199367403,1132.2951350351461,16607.071586786722,26136.648740617064,4.175235744680006,94.94696451804971,1415.5449672424063,26392.336802270576,35866.718124165556,4.11386058972067,121.84283433939416,1960.848651035252,10399.657071256635,41975.30571945419,4.00748185562737,330.8339312011479,5571.89394684233,13194.551490720343,19686.717916154397,3.5521310176993324,1163.8449785740181,5083.853593175818,8972.24608363587,35807.03946398095,3.2748497038315922,1826.7355155262283,2428.243954411907,3808.4122021294575,16383.423015887493,3.0214047038810254,13163.823089934087,1620.9523602159902,3456.248220893823,7503.006687378232,2.6924032614167226,17904.995435183013,251.2048489626965,819.9163179916318,1304.70217188732,2.4877334630961676,53850.17813329907,140.77139185922425,0.8867888997312242,62.72789425706472,2.396351107172487
1129,11001111011,223.0,40.0,64.0,960.0,441.0,7.0,9.0,469.0,1.0,61.0,26.0,320.0,639.0,0.0,1147.0,187.0,19.0,198.0,21.0,15.0,235.0,143.0,267.0,12.0,366.0,34.0,170.0,0.0,231.0,303.0,511.0,51.0,667.0,2.0,164.0,5.0,2.0,35.0,2.0,559.0,115.0,103.0,583.0,106.0,2.0,235.0,20.0,28.0,0.0,427.6021673617854,9743.237069589994,22443.592715091738,4.251301268101531,0.0,1117.6827095498643,8771.381722284292,19093.780104876132,4.186388454876434,95.96149522777903,754.7533446866962,10059.959355691703,23298.114450935183,4.18785977300646,53.538598398734806,377.43171167838204,11841.564087969662,18779.4172827827,4.187102746465257,63.29797634536647,1179.6208060353385,17594.891201513718,18851.93143326905,4.080475375927883,40.614278113131384,1153.440382961913,12799.577933854322,20954.85965213377,3.937150152144573,257.315279823115,5571.89394684233,14226.88803767157,9319.156410013915,3.4629710668182776,841.9304100322685,6423.148356969447,12117.498400777597,14446.781568024273,3.167352998453234,2870.584381541216,3589.578019565428,4398.716093459523,3424.4039910256643,2.8411292624256412,11735.191126685426,2121.246298554259,2157.5367681943258,820.6413564319942,2.565078678292407,11953.265380928855,171.87700192184496,55.90338531761126,78.59651637875422,2.4388178735637878,41177.436212596025,77.79471655378183,165.82952424973894,69.57093726692632,2.397929549451469
1130,10110011011,223.0,152.0,36.0,684.0,194.0,48.0,20.0,175.0,21.0,20.0,25.0,249.0,283.0,1.0,547.0,5.0,28.0,122.0,16.0,4.0,177.0,139.0,241.0,81.0,167.0,198.0,79.0,0.0,108.0,188.0,150.0,50.0,414.0,5.0,86.0,25.0,2.0,131.0,14.0,338.0,127.0,24.0,229.0,12.0,5.0,203.0,78.0,15.0,0.0,2886.3146296920513,8794.457429854638,6588.138761768612,4.007835055777687,44.98789767983808,1647.1113614419053,5404.588737973149,7124.544815252289,4.058594324404922,239.90373806944757,2943.538044278115,8690.09254981028,9151.403446422226,3.9891547324797827,133.846495996837,1887.1585583919102,6209.600680276774,11354.996496566282,4.110313965018014,443.0858344175653,4415.152159732267,17594.891201513718,11701.198820649755,3.9288067317535966,852.8998403757591,4383.073455255269,7199.762587793056,9280.477748910576,3.716765719102282,1764.447633072789,5571.89394684233,6258.540315891802,7251.468581542078,3.3650193901378103,4903.006505482034,4837.860677376988,5529.022494343876,8963.679652767536,3.031040206779986,2790.2883149246786,1668.0980208568753,2056.542589149907,3357.2588147310435,2.838935079385796,12959.732809469993,240.14109040236892,502.72701394819245,439.62929808856825,2.4915272284246615,8516.701583911808,165.26634800177402,124.22974515024724,20.959071034334457,2.4411439842201057,19637.364959276394,59.27216499335758,4.433944498656121,22.810143366205352,2.396564595546681
1131,10110001110,223.0,229.0,63.0,340.0,102.0,66.0,0.0,57.0,123.0,21.0,9.0,107.0,60.0,4.0,232.0,0.0,20.0,33.0,4.0,1.0,177.0,107.0,104.0,47.0,98.0,512.0,30.0,4.0,63.0,16.0,46.0,18.0,295.0,66.0,16.0,8.0,1.0,120.0,99.0,187.0,285.0,6.0,92.0,0.0,10.0,44.0,29.0,3.0,216.77624992338025,1674.7751555003263,3795.118558941421,2020.362553609041,3.8819845285419445,179.9515907193523,1176.5081153156466,1461.8969537140485,2320.566025539317,3.9109506384287296,479.80747613889514,1094.3923497957096,1883.5668580869572,3676.5463627547806,3.9337134341378155,1766.7737471582484,603.8907386854113,1155.274545167772,6282.202203721582,3.9042001114769103,3133.2498290956405,4044.4141921211603,8797.445600756859,8337.810753844633,3.7375043908320453,4995.5562079151605,6603.446192456951,12599.584528637848,1967.5924555994152,3.3463311307980326,2426.1154954750846,5571.89394684233,3290.5727434070295,3116.092924598403,3.1822567575240313,12678.481468721218,4837.860677376988,3244.5760745251487,762.8663534270243,2.6687320693830925,2147.9197819923784,633.4549446291932,1199.649843670779,1208.6131733031757,2.7600489353682387,29082.86496613345,0.0,125.68175348704811,87.92585961771366,2.4592961837310114,4233.4481557456365,59.495885280638646,0.0,5.239767758583614,2.4338499319470976,8328.82755128359,14.818041248339394,0.0,23.95065053451562,2.3971065566395264
1132,10101000111,223.0,192.0,32.0,611.0,152.0,64.0,7.0,216.0,44.0,28.0,11.0,221.0,269.0,4.0,545.0,2.0,45.0,101.0,8.0,17.0,181.0,209.0,221.0,63.0,187.0,380.0,88.0,4.0,150.0,113.0,201.0,68.0,480.0,8.0,54.0,30.0,1.0,171.0,26.0,419.0,213.0,21.0,337.0,11.0,6.0,139.0,69.0,11.0,216.77624992338025,2244.9113786493735,8064.62693775052,8828.10594076994,4.062128268855708,179.9515907193523,2647.143259460205,4474.2906765187545,8793.723886254253,4.0321515766832485,287.88448568333706,2603.8990391691023,5950.358938047433,13467.349176612619,4.074987389582188,214.15439359493922,2264.5902700702923,3899.0515899412303,14076.164296039267,4.141234840374132,822.8736924897642,5763.290223772654,8797.445600756859,13566.60732828957,3.9128686888766984,1787.028236977781,5536.513838217182,6399.788966927161,8821.372842604045,3.6256389828270716,2352.596844097052,5571.89394684233,4903.598598018319,6436.042395665861,3.313172813761582,9409.81046506653,4947.190862176468,6191.180876900028,5387.743621078359,2.8782406828652234,4195.469480714085,1858.1345042456333,2856.309151597093,4565.87198803422,2.8297673042319635,21735.614869426052,220.1293328688382,439.8861372046684,322.3948185982834,2.4738779624128475,7607.755362237011,72.71719312078056,43.48041080258653,89.07605189592144,2.4408666417933587,19565.564721765328,29.63608249667879,1.7735777994624484,31.934200712687495,2.3962922010578773
1133,10100011011,223.0,186.0,65.0,867.0,177.0,53.0,17.0,216.0,28.0,29.0,15.0,298.0,256.0,3.0,636.0,7.0,47.0,151.0,9.0,4.0,183.0,233.0,264.0,83.0,207.0,270.0,69.0,3.0,157.0,175.0,223.0,51.0,489.0,14.0,83.0,38.0,1.0,155.0,21.0,395.0,152.0,58.0,315.0,17.0,4.0,192.0,95.0,10.0,162.5821874425352,2957.5816575856825,9633.762495774376,9794.366292496003,4.047915963118718,134.96369303951423,2764.79407099177,6689.28606093398,8793.723886254253,4.018218533929861,191.92299045555805,3585.078387261807,8219.20083528854,12588.175046388651,4.023118643738942,374.7701887911436,2868.4810087557034,5992.986703057817,13269.892355454678,4.078374403954677,664.6287516263479,5224.034998156499,8797.445600756859,13820.981215695001,3.938080459102216,1137.1997871676788,5363.497780772896,12999.571339070795,8395.061143890838,3.6662725047011118,1948.244261517871,5571.89394684233,5710.111525323963,8678.464406825458,3.383845864398642,6685.917962020955,5001.855954576208,6853.339259456181,8343.850740608079,2.9856992004334026,4677.24588041331,1456.9463726471442,2989.6035786716243,3424.4039910256643,2.789081356101817,15510.861315271173,340.19987807002263,1214.923617041465,293.08619872571217,2.4958230688709975,10795.292797151373,99.1598088010644,105.59528337771016,20.959071034334457,2.4362190504258012,22832.475528518808,33.34059280876364,6.20752229811857,33.074707880997764,2.396229776194849
1134,00111111011,223.0,660.0,9.0,1165.0,51.0,877.0,0.0,39.0,437.0,40.0,29.0,156.0,21.0,35.0,1066.0,3.0,354.0,324.0,27.0,0.0,80.0,836.0,458.0,548.0,26.0,1241.0,26.0,47.0,11.0,5.0,47.0,0.0,18.0,106.0,150.0,355.0,0.0,565.0,207.0,34.0,166.0,4.0,54.0,10.0,46.0,251.0,695.0,2.0,2547.120936599718,19527.165642854867,16713.118269184335,2064.2834786874982,3.5559922120464567,1574.5764187943325,20824.193641086946,14353.170091010657,1587.7557016847957,3.5013958701155112,2207.1143902389176,26227.678727862694,10744.892758632415,2157.972865095197,3.424103032191732,2837.5457151329447,26797.651529165127,10830.698860947861,1142.218582494833,3.4029168923084527,6551.340551745429,19042.450154570462,0.0,508.7477748108589,3.0348688239422885,17748.439535438418,19031.766318871563,1799.940646948264,688.6573594597953,2.8589098282823397,32237.92862926741,5571.89394684233,1645.2863717035148,4543.088749881784,2.6894898942827545,30730.459966177797,2186.603695989599,860.8058973229986,238.3957354459451,2.492892817376854,16781.87792285634,548.9942853453008,209.46267111712015,0.0,2.4699515153982667,16939.493278519833,200.11757533530744,83.78783565803207,58.617239745142435,2.463018392028209,14505.78559248137,191.70896368205786,0.0,0.0,2.4328333282468257,38269.52659339787,100.02177842629092,2.6603666991936725,45.620286732410705,2.39638751991208
1135,00111110010,223.0,106.0,7.0,792.0,49.0,855.0,13.0,30.0,928.0,32.0,14.0,131.0,15.0,257.0,854.0,4.0,278.0,76.0,11.0,0.0,90.0,876.0,173.0,515.0,29.0,1122.0,36.0,132.0,10.0,5.0,13.0,0.0,21.0,640.0,60.0,210.0,0.0,342.0,761.0,41.0,176.0,5.0,39.0,1.0,296.0,98.0,457.0,0.0,7153.616247471548,18351.259682609958,6313.033756700633,570.9720260199464,3.2452501619205902,11561.889703718385,16353.462802887489,3366.792984311142,1221.3505397575352,3.074774384657184,14202.301293711296,17246.11392609101,4195.217093011859,1558.535958124309,3.064770649963686,17132.351487595137,15852.131890492046,4332.279544379145,1377.3812318320047,3.0155621786061646,24084.879999411944,11526.580447545308,0.0,593.5390706126688,2.724242795148481,37690.050088985925,3056.617014849069,1399.9538365153164,491.8981138998538,2.557312712161777,31429.22346410905,5571.89394684233,1580.7653375190632,3815.029655349447,2.6740279806313016,27783.70353106486,2459.9291579882993,960.1296547064215,238.3957354459451,2.5026308129154953,17584.838589021714,760.1459335550318,190.42061010647288,0.0,2.472303677458962,17959.944680840304,20.011757533530744,104.7347945725401,0.0,2.4583609231322776,9861.443939266304,92.54915488099344,80.7493343476607,0.0,2.4345382246251503,30658.701417224936,40.74961343293334,3.547155598924897,36.496229385928565,2.39596854658335
1136,00000100010,223.0,106.0,7.0,1847.0,11.0,2397.0,0.0,17.0,1886.0,41.0,33.0,136.0,11.0,1920.0,1941.0,2.0,188.0,67.0,53.0,30.0,71.0,2128.0,94.0,270.0,18.0,2599.0,21.0,1487.0,13.0,2.0,7.0,1.0,15.0,2376.0,33.0,111.0,0.0,250.0,2167.0,13.0,298.0,7.0,5.0,2.0,2054.0,52.0,276.0,0.0,80586.5709090166,9621.048765640171,3430.203312889361,307.44647554920186,2.6274925083814415,86376.7635452891,11059.17628396708,2968.0938151164014,692.0986391959366,2.6225113838877756,98552.45559892907,10415.596156676409,2226.033559557313,199.81230232362938,2.5786939127316613,63603.85489769695,8378.983999260081,2382.7537494085295,436.7306344833185,2.607305790924017,68583.35737020457,8425.862900252418,0.0,423.9564790090491,2.5485301472655575,76598.52852136579,3056.617014849069,1399.9538365153164,360.72528352655945,2.5030407551220213,88112.1036765724,5571.89394684233,354.86568801448357,3960.641474255914,2.530483184214631,64358.15104923135,1940.6107801907692,595.9425443005375,95.35829417837803,2.4621916930468775,42717.50743999796,443.4184612404352,247.54679313841473,67.14517629462087,2.4614212733036385,30409.45178915006,40.02351506706149,146.62871240155613,0.0,2.458072344776601,22997.58454018291,218.1515793623417,0.0,157.19303275750843,2.435926864614205,69682.130504489,196.33904654049698,1.7735777994624484,46.76079390072098,2.3961216946258883
1137,11111101111,222.0,55.0,69.0,1062.0,321.0,2.0,21.0,454.0,8.0,56.0,17.0,331.0,643.0,4.0,949.0,68.0,8.0,134.0,18.0,8.0,174.0,126.0,209.0,6.0,235.0,52.0,148.0,1.0,175.0,374.0,495.0,105.0,789.0,6.0,83.0,6.0,2.0,22.0,8.0,751.0,128.0,115.0,551.0,52.0,3.0,196.0,15.0,47.0,54.19406248084506,213.8010836808927,7626.728642488048,21740.85791383642,4.272341194160703,179.9515907193523,470.6032461262587,5936.187630232803,18483.104834997364,4.224094994898369,143.94224284166853,566.0650085150222,8390.434186023718,22019.315716063957,4.1992333150223535,160.6157951962044,452.91805401405844,5992.986703057817,25229.5928074594,4.260882326917236,253.1919053814659,741.4759352222128,17594.891201513718,22300.110795875982,4.102574483437445,324.91422490505107,1585.9805265726302,13799.54495993669,21086.032482507067,3.910255846718167,73.51865137803287,5546.907875331825,10355.625986604475,9639.502411608144,3.4787838892379512,1287.6582741669988,4755.863038777378,7780.360995034795,17832.001011356693,3.20839032274621,2529.3260984209314,3125.04439350402,3332.3606768632753,7050.243510935192,2.915954903839911,13061.77794970204,1040.6113917435987,2408.900275168422,1377.5051340108473,2.5646759296875445,13223.299827652545,112.38111664120633,130.4412324077596,41.918142068668914,2.4367940813853375,34069.21269900054,66.68118561752728,60.301645181723245,63.86840142537499,2.3972206085904517
1138,11100111101,222.0,43.0,55.0,1257.0,361.0,8.0,50.0,602.0,1.0,76.0,28.0,447.0,777.0,0.0,1023.0,38.0,9.0,194.0,22.0,5.0,242.0,131.0,299.0,7.0,317.0,51.0,151.0,1.0,230.0,346.0,473.0,63.0,808.0,2.0,110.0,1.0,1.0,18.0,1.0,766.0,133.0,47.0,765.0,70.0,0.0,298.0,14.0,42.0,54.19406248084506,249.43459762770814,10910.965856956585,20774.597562110357,4.235890559351251,0.0,529.428651892041,8594.182091531073,24508.43416446787,4.23288955887988,0.0,528.3273412806874,12756.884629770755,30571.282255515292,4.205648107867386,53.538598398734806,75.48634233567641,7942.512498028432,25733.51277032477,4.261000595333486,31.648988172683236,606.6621288181741,8797.445600756859,22837.12233595411,4.179515321879579,40.614278113131384,1239.9484116840565,10999.637286906058,25480.322300012427,3.969611117428225,294.0746055121315,5546.907875331825,11646.046670293506,13017.696610238188,3.5052510903474356,1262.8956150484028,6614.476180368538,10495.210363515022,16496.9848928594,3.1740679073157128,2629.6961816916037,3188.389887966939,4379.6740324488765,4230.146106561115,2.8664328934446295,13572.003650862276,1400.823027347152,984.5070689818768,1230.9620346479912,2.541340821940685,15651.306858153719,185.09830976198688,310.5743628756181,26.19883879291807,2.4402540716522805,36725.82148690997,81.49922686586667,33.69797818978652,86.67854479158034,2.3972850233293777
1139,11100101000,222.0,220.0,53.0,1045.0,365.0,50.0,0.0,295.0,3.0,28.0,14.0,164.0,309.0,6.0,935.0,4.0,37.0,198.0,4.0,0.0,439.0,303.0,299.0,84.0,250.0,181.0,118.0,3.0,83.0,75.0,285.0,4.0,468.0,14.0,101.0,20.0,2.0,154.0,12.0,323.0,127.0,2.0,258.0,7.0,6.0,148.0,81.0,7.0,162.5821874425352,2993.215171532498,10910.965856956585,12517.463647360362,4.078375012042147,269.92738607902845,2176.5400133339463,8771.381722284292,12009.94697428243,4.0690770135629615,287.88448568333706,3056.7510459811197,6335.633977201584,10310.314799899275,4.010328837996876,374.7701887911436,1509.7268467135282,7292.67056637156,10851.076533700914,4.091127425438731,379.78785807219884,5190.33154655549,17594.891201513718,13227.442145082332,3.932225309933729,121.84283433939416,6343.922106290521,10599.650476473109,10133.101146336989,3.7184333322804046,1837.9662844508216,5546.907875331825,11775.088738662409,4776.067660132132,3.3342206820918117,4482.041300465899,11998.987781742926,8276.97978195191,3575.936031689176,2.9307793337241828,6082.427046202716,2491.5894488748263,1580.4910638837248,268.58070517848347,2.6178751218487872,12959.732809469993,140.0823027347152,41.89391782901603,205.16033910799854,2.469184467487692,13011.627419865265,92.54915488099344,0.0,0.0,2.430979736290537,33566.611036423084,14.818041248339394,3.547155598924897,31.934200712687495,2.395516748689423
1140,11011111100,222.0,58.0,72.0,1192.0,410.0,10.0,9.0,665.0,3.0,80.0,28.0,538.0,997.0,8.0,1197.0,6.0,21.0,237.0,24.0,44.0,183.0,78.0,288.0,21.0,373.0,56.0,167.0,0.0,242.0,374.0,678.0,93.0,1127.0,16.0,161.0,13.0,3.0,56.0,6.0,845.0,171.0,114.0,890.0,90.0,1.0,223.0,36.0,89.0,0.0,748.3037928831245,10509.55908629932,29778.387203194125,4.2638238797987436,359.9031814387046,1235.3335210814291,10499.078122128167,27073.270297958697,4.192181155833184,47.98074761388951,1358.5560204360531,9546.25930348617,35566.58981360603,4.221152887441792,428.30878718987844,981.3224503637933,11624.950110750704,28387.491241415704,4.200725894395918,189.89392903609942,1887.3932896565416,26392.336802270576,31853.263456213223,4.0903892635106835,121.84283433939416,1672.4885552947737,14399.525175586112,32694.827970543618,3.9644492903500512,367.59325689016435,5546.907875331825,13226.81200781257,15667.831714335896,3.5224763634989436,1386.7089106413832,5001.855954576208,12349.253834672249,17832.001011356693,3.1902995135517886,1565.7732990224815,3526.2325251025086,4608.1787645766435,6244.501395399741,2.928066823280711,17449.71897968007,1801.058178017767,2387.953316253914,2608.4671686588385,2.574770598268604,14841.971181319996,185.09830976198688,55.90338531761126,230.549781377679,2.4433465385267215,42972.442150372655,88.90824749003637,5.320733398387345,91.24057346482141,2.396792107959956
1141,11010010101,222.0,109.0,47.0,1105.0,335.0,15.0,83.0,517.0,5.0,33.0,29.0,480.0,700.0,3.0,1100.0,183.0,43.0,276.0,23.0,59.0,186.0,93.0,339.0,50.0,210.0,43.0,90.0,6.0,171.0,538.0,476.0,87.0,681.0,2.0,284.0,37.0,1.0,79.0,1.0,591.0,123.0,90.0,590.0,95.0,4.0,353.0,58.0,164.0,325.1643748850704,1781.6756973407726,12370.626841164823,20906.36033734573,4.169512446039959,134.96369303951423,2529.4924479286406,12226.774521972042,21047.94096848819,4.126693725416351,191.92299045555805,2188.784699591419,15111.343202379452,23577.851674188267,4.1179457743614,53.538598398734806,2792.994666420027,20506.12317672795,19854.44653689548,4.089309943897432,31.648988172683236,2662.572676479764,8797.445600756859,19247.62414701083,4.097549752391982,203.07139056565694,3143.1250435712127,9399.690045174268,22955.245315326512,3.9178916389186904,551.3898853352465,5546.907875331825,10807.273225895637,13978.734615020874,3.5074129775388,1064.7943420996337,5083.853593175818,6952.663016839604,25651.38113398369,3.251900830644918,1866.883548834497,1900.3648338875796,3256.192432820686,5841.630337632016,2.9314632849717785,12551.552248541804,1901.1169656854206,1885.2263023057217,4806.613659101679,2.6466321532324417,13758.706506173317,191.70896368205786,515.5534423735261,309.1462977564332,2.4585407845652356,39490.13063108599,85.20373717795152,162.28236865081402,37.63673655423883,2.3976032093857182
1142,11001111001,222.0,87.0,52.0,1256.0,532.0,7.0,17.0,807.0,0.0,53.0,23.0,435.0,866.0,1.0,1176.0,4.0,19.0,239.0,14.0,10.0,262.0,171.0,264.0,35.0,406.0,94.0,221.0,0.0,236.0,465.0,739.0,61.0,759.0,4.0,215.0,10.0,2.0,47.0,3.0,678.0,140.0,106.0,728.0,61.0,1.0,322.0,44.0,65.0,0.0,1247.1729881385409,9633.762495774376,32457.56363298003,4.266384229731244,44.98789767983808,1117.6827095498643,10587.677937504775,32854.329519477695,4.22821840389663,47.98074761388951,1660.4573583107317,13784.284734181823,29092.671218320436,4.167691223570295,107.07719679746961,754.8634233567641,15524.001700691935,22777.182321514614,4.170764111889716,94.94696451804971,1584.0622252474545,17594.891201513718,21452.197837857886,4.085749369758398,0.0,2508.7328329421607,10399.657071256635,28398.917775818227,3.9600875566339893,257.315279823115,5546.907875331825,17162.595093064116,12668.228244862667,3.4930148300809702,2327.6899571480362,7161.127104365937,13441.815165889902,22170.803396472893,3.177163999192253,3432.6568478569784,4666.451425435056,4493.92639851276,4095.855753971873,2.836533445851099,14286.319632486606,1220.7172095453755,2220.3776449378497,1905.060291717129,2.570166426096967,15638.855540048586,152.0450401616321,105.59528337771016,52.39767758583614,2.4361952745180027,42218.53965650647,51.863144369187886,3.547155598924897,60.44687992044419,2.3960701111821985
1143,11000011111,222.0,134.0,78.0,1715.0,424.0,13.0,27.0,595.0,6.0,72.0,39.0,518.0,934.0,0.0,1569.0,36.0,23.0,375.0,31.0,70.0,231.0,266.0,544.0,40.0,339.0,90.0,174.0,0.0,248.0,546.0,687.0,142.0,842.0,2.0,259.0,41.0,1.0,50.0,3.0,736.0,202.0,136.0,793.0,174.0,2.0,446.0,53.0,102.0,0.0,1425.340557872618,19851.389385232047,30173.675528900243,4.19720699539482,0.0,1352.9843326129937,16612.465383114188,24223.45237185778,4.154338010529941,95.96149522777903,2000.096363419745,19092.51860697234,31690.23114852762,4.143496542901108,53.538598398734806,3094.940035762733,18701.006699903308,24725.672844594035,4.118646846797274,94.94696451804971,1685.1725800504835,8797.445600756859,23798.09035504129,4.149510494025987,243.68566867878832,3864.025282922408,15599.485606884955,30628.855892164233,3.9107525973892554,477.87123395721363,5546.907875331825,13678.45924710373,15085.384438710025,3.5132771272504293,2228.6393206736516,6313.8181721699675,11223.584584326789,26032.814310697206,3.207733954261081,5339.688429999745,3674.03867884932,4722.431130640527,9534.615033836164,2.881186414958477,20613.118326873533,3482.0458108343496,2848.7864123730906,2989.4792270022645,2.5810538276560644,21354.010550305193,257.8155028827675,167.7101559528338,366.783743100853,2.445567058247775,56327.286327430826,114.8398196746303,31.92440039032407,82.11651611833928,2.3965423245638036
1144,01110000001,222.0,131.0,11.0,1223.0,42.0,1563.0,1.0,34.0,1056.0,38.0,19.0,142.0,47.0,581.0,1359.0,0.0,589.0,171.0,17.0,1.0,78.0,1601.0,180.0,1322.0,51.0,1419.0,43.0,389.0,25.0,9.0,33.0,4.0,26.0,894.0,56.0,474.0,0.0,363.0,684.0,42.0,213.0,0.0,33.0,5.0,774.0,169.0,975.0,0.0,21081.49030504873,47107.50543769002,6568.474428937075,1449.3905275890945,3.127081723030213,26137.968551985923,34648.1639960458,7575.284214700069,1384.1972783918732,3.044154803910863,37137.09865315048,36794.22555347644,7234.609068561267,1318.7611953359537,2.9671946415132235,23931.753484234458,35780.52626711062,4043.4609080872015,1410.975896023029,3.0243438293837497,21647.907910115333,12234.352931166512,0.0,734.8578969490185,2.759233617981733,42888.67768746675,3777.5172542002647,2199.9274573812113,1541.2807568862086,2.605010267569784,57454.82605193269,5546.907875331825,1354.9417178734827,4135.3756569436755,2.5875347666044712,35138.21328928791,2131.938603589859,1688.5038755181895,429.11232380270116,2.5039705767547518,32138.50066326914,907.9520873018436,476.0515252661822,268.58070517848347,2.475014757455825,21735.614869426052,100.05878766765372,0.0,0.0,2.4573451310859826,15227.962042579156,125.60242448134825,6.2114872575123625,5.239767758583614,2.4316846550509834,48788.26138876896,62.97667530544243,0.0,43.33927239579017,2.3957269405446575
